initial: all - diverse_no_blind_all
[2022-04-14 04:38:38.474190]Total energy: 16683565.92368632
[2022-04-14 04:39:54.641502]Total energy: 16653147.5747674
[2022-04-14 04:41:17.554379]Total energy: 16679878.66695211
[2022-04-14 04:42:44.732772]Total energy: 16676567.04456771
[2022-04-14 04:44:01.245160]Total energy: 16671920.89863615
[2022-04-14 04:45:17.220615]Total energy: 16660678.230729612
[2022-04-14 04:46:34.602330]Total energy: 16675989.157377787
[2022-04-14 04:47:51.371555]Total energy: 16679022.3483651
[2022-04-14 04:49:08.213763]Total energy: 16669364.888537936
[2022-04-14 04:50:44.947595]Total energy: 16657127.131562484
[2022-04-14 04:52:22.106583]Total energy: 16676680.250422116
[2022-04-14 04:53:48.056711]Total energy: 16663485.249064984
[2022-04-14 04:55:03.997143]Total energy: 16698639.712015335
[2022-04-14 04:56:19.433305]Total energy: 16680207.366134632
[2022-04-14 04:57:34.407522]Total energy: 16679890.304102823
[2022-04-14 04:58:50.264672]Total energy: 16663631.522743814
[2022-04-14 05:00:07.118917]Total energy: 16681607.916713977
[2022-04-14 05:01:33.574322]Total energy: 16666244.052441118
[2022-04-14 05:03:09.313081]Total energy: 16659624.66810648
[2022-04-14 05:04:35.645881]Total energy: 16668930.869908784
[2022-04-14 05:05:50.487790]Total energy: 16668628.531072143
[2022-04-14 05:07:02.285418]Total energy: 16672906.870175954
[2022-04-14 05:08:13.920128]Total energy: 16675746.7293852
[2022-04-14 05:09:25.547630]Total energy: 16668460.961371765
[2022-04-14 05:10:57.278348]Total energy: 16686136.598900814
[2022-04-14 05:12:35.009406]Total energy: 16666131.802531257
[2022-04-14 05:13:56.301930]Total energy: 16663908.587729339
[2022-04-14 05:15:09.097884]Total energy: 16673775.868721116
[2022-04-14 05:16:22.313606]Total energy: 16691849.851865109
[2022-04-14 05:17:34.489133]Total energy: 16673222.635516329
[2022-04-14 05:18:46.759796]Total energy: 16667017.747471862
[2022-04-14 05:19:59.721187]Total energy: 16664686.501096794
[2022-04-14 05:21:12.928150]Total energy: 16665763.255499844
[2022-04-14 05:22:25.057551]Total energy: 16667895.6093215
[2022-04-14 05:23:37.619806]Total energy: 16660022.040486638
[2022-04-14 05:24:49.665914]Total energy: 16675586.021332512
[2022-04-14 05:26:02.802089]Total energy: 16695944.134642486
[2022-04-14 05:27:14.904882]Total energy: 16675918.892409042
[2022-04-14 05:28:27.383444]Total energy: 16658048.21866463
[2022-04-14 05:29:40.169411]Total energy: 16672877.834534653
[2022-04-14 05:30:58.155161]Total energy: 16689158.026107466
[2022-04-14 05:32:15.980819]Total energy: 16674737.057019275
[2022-04-14 05:33:29.420587]Total energy: 16667804.641728405
[2022-04-14 05:34:42.543346]Total energy: 16676388.009003066
[2022-04-14 05:35:55.093449]Total energy: 16674767.109805414
[2022-04-14 05:37:07.597280]Total energy: 16665906.585646195
[2022-04-14 05:38:20.071335]Total energy: 16669764.82835978
[2022-04-14 05:39:33.380844]Total energy: 16647005.852788186
[2022-04-14 05:41:10.974516]Total energy: 16654410.48525273
[2022-04-14 05:42:52.004430]Total energy: 16688043.097564073
[2022-04-14 05:44:11.128920]Total energy: 16646227.880891437
[2022-04-14 05:45:23.030843]Total energy: 16673334.179240705
[2022-04-14 05:46:36.164582]Total energy: 16662914.12838653
[2022-04-14 05:47:49.517093]Total energy: 16667277.397246532
[2022-04-14 05:49:01.967214]Total energy: 16655614.861342363
[2022-04-14 05:50:14.603298]Total energy: 16666064.625009693
[2022-04-14 05:51:31.145446]Total energy: 16685883.524772387
[2022-04-14 05:52:44.404851]Total energy: 16654421.398702253
[2022-04-14 05:53:58.398311]Total energy: 16651903.958327109
[2022-04-14 05:55:12.031858]Total energy: 16663337.734722089
[2022-04-14 05:56:26.224882]Total energy: 16666749.120749475
[2022-04-14 05:57:38.603760]Total energy: 16664561.320232576
[2022-04-14 05:58:51.951509]Total energy: 16651035.864807414
[2022-04-14 06:00:04.924964]Total energy: 16660242.03934985
[2022-04-14 06:01:27.698090]Total energy: 16670799.89824177
[2022-04-14 06:03:00.524947]Total energy: 16662192.615415765
[2022-04-14 06:04:26.621408]Total energy: 16672298.796008805
[2022-04-14 06:05:43.502076]Total energy: 16666589.86896126
[2022-04-14 06:06:59.576589]Total energy: 16665339.420081405
[2022-04-14 06:09:00.708414]Total energy: 16672283.359817043
[2022-04-14 06:10:13.554819]Total energy: 16686233.215018721
[2022-04-14 06:11:37.206611]Total energy: 16651429.75607906
[2022-04-14 06:13:12.397551]Total energy: 16653465.737092195
[2022-04-14 06:14:31.823764]Total energy: 16681016.956844479
[2022-04-14 06:15:45.161344]Total energy: 16659964.49352421
[2022-04-14 06:16:57.264955]Total energy: 16688120.134118402
[2022-04-14 06:18:09.200469]Total energy: 16680153.963035535
[2022-04-14 06:19:21.583798]Total energy: 16663264.798681062
[2022-04-14 06:20:56.683834]Total energy: 16684235.480929755
[2022-04-14 06:22:34.047809]Total energy: 16676803.827551289
[2022-04-14 06:23:49.980271]Total energy: 16668786.44760104
[2022-04-14 06:25:01.811805]Total energy: 16680638.175151533
[2022-04-14 06:26:14.065001]Total energy: 16687734.450906362
[2022-04-14 06:27:26.299336]Total energy: 16688502.404668791
[2022-04-14 06:28:39.757382]Total energy: 16667014.12567444
[2022-04-14 06:29:52.793604]Total energy: 16657332.23534429
[2022-04-14 06:31:19.402509]Total energy: 16675631.276328871
[2022-04-14 06:32:48.744735]Total energy: 16684270.182699889
[2022-04-14 06:34:10.025810]Total energy: 16668830.689806936
[2022-04-14 06:35:22.909362]Total energy: 16679575.802578311
[2022-04-14 06:36:34.481487]Total energy: 16646936.279295443
[2022-04-14 06:37:47.017668]Total energy: 16681141.299032055
[2022-04-14 06:38:58.873925]Total energy: 16663620.983457534
[2022-04-14 06:40:11.583172]Total energy: 16666907.925791606
[2022-04-14 06:41:46.656847]Total energy: 16655414.390412286
[2022-04-14 06:43:29.542491]Total energy: 16679503.835775461
[2022-04-14 06:44:47.731481]Total energy: 16668963.599189095
[2022-04-14 06:46:01.261952]Total energy: 16667234.639984686
[2022-04-14 06:47:12.957498]Total energy: 16672565.860763153
[2022-04-14 06:48:25.846042]Total energy: 16664982.068071488
[2022-04-14 06:49:37.763629]Total energy: 16667828.219715862
[2022-04-14 06:50:59.063035]Total energy: 16656961.871106237
[2022-04-14 06:52:11.696845]Total energy: 16676029.53605184
[2022-04-14 06:53:23.770481]Total energy: 16692498.781113647
[2022-04-14 06:54:37.445017]Total energy: 16685279.55910511
[2022-04-14 06:55:50.950638]Total energy: 16689531.139334558
[2022-04-14 06:57:03.512393]Total energy: 16665974.111088293
[2022-04-14 06:58:15.719363]Total energy: 16658707.606941573
[2022-04-14 06:59:28.477007]Total energy: 16673494.925374024
[2022-04-14 07:00:52.505494]Total energy: 16673652.949372558
[2022-04-14 07:02:13.394250]Total energy: 16660719.52281265
[2022-04-14 07:03:25.474538]Total energy: 16666654.126887137
[2022-04-14 07:04:37.657637]Total energy: 16670191.407683186
[2022-04-14 07:05:49.531538]Total energy: 16673161.53461104
[2022-04-14 07:07:01.290658]Total energy: 16680154.556775289
[2022-04-14 07:08:13.804561]Total energy: 16674862.081648221
[2022-04-14 07:09:25.910859]Total energy: 16661391.460160416
[2022-04-14 07:10:50.860374]Total energy: 16687299.391089609
[2022-04-14 07:12:11.594784]Total energy: 16646860.631754601
[2022-04-14 07:13:24.401595]Total energy: 16667568.254911935
[2022-04-14 07:14:35.995548]Total energy: 16676817.748099905
[2022-04-14 07:15:48.098313]Total energy: 16663195.776717959
[2022-04-14 07:17:02.340184]Total energy: 16652672.0192016
[2022-04-14 07:18:15.103820]Total energy: 16671737.642948532
[2022-04-14 07:19:27.754468]Total energy: 16676860.793516604
[2022-04-14 07:20:50.236173]Total energy: 16686410.022552317
[2022-04-14 07:22:21.481545]Total energy: 16664958.851021586
[2022-04-14 07:23:41.613389]Total energy: 16666959.924157836
[2022-04-14 07:24:54.610230]Total energy: 16669014.937621044
[2022-04-14 07:26:07.555366]Total energy: 16670908.306220178
[2022-04-14 07:27:19.343514]Total energy: 16663913.964345356
[2022-04-14 07:28:31.136566]Total energy: 16671668.866334848
[2022-04-14 07:29:44.870057]Total energy: 16660570.673085649
[2022-04-14 07:31:21.939478]Total energy: 16691167.56744605
[2022-04-14 07:32:54.568255]Total energy: 16678602.671176419
[2022-04-14 07:34:07.946609]Total energy: 16658023.815439608
[2022-04-14 07:35:21.841349]Total energy: 16674282.37293414
[2022-04-14 07:36:34.834971]Total energy: 16690449.98888084
[2022-04-14 07:37:47.850605]Total energy: 16674730.318120414
[2022-04-14 07:39:01.032639]Total energy: 16688448.906531963
[2022-04-14 07:40:12.849503]Total energy: 16672222.464124981
[2022-04-14 07:41:42.224981]Total energy: 16668611.329478143
[2022-04-14 07:43:00.569948]Total energy: 16662386.355163936
[2022-04-14 07:44:13.258671]Total energy: 16675423.717049375
[2022-04-14 07:45:25.283269]Total energy: 16667566.519844402
[2022-04-14 07:46:37.211381]Total energy: 16670981.2484122
[2022-04-14 07:47:49.822572]Total energy: 16638379.557477582
[2022-04-14 07:49:02.849846]Total energy: 16662547.291527433
[2022-04-14 07:50:15.839174]Total energy: 16660007.614982473
[2022-04-14 07:51:39.950342]Total energy: 16662341.903263442
[2022-04-14 07:52:57.229358]Total energy: 16644173.412182549
[2022-04-14 07:54:09.144757]Total energy: 16673759.911502989
[2022-04-14 07:55:22.305420]Total energy: 16672859.13739236
[2022-04-14 07:56:35.944567]Total energy: 16661159.468845353
[2022-04-14 07:57:48.031406]Total energy: 16682938.682258546
[2022-04-14 07:59:01.474604]Total energy: 16660479.147334931
[2022-04-14 08:00:14.861039]Total energy: 16667077.065593902
[2022-04-14 08:01:37.002587]Total energy: 16663868.146641219
[2022-04-14 08:02:53.898877]Total energy: 16673576.895385513
[2022-04-14 08:04:06.787542]Total energy: 16679377.116848405
[2022-04-14 08:05:19.656762]Total energy: 16668776.912937079
[2022-04-14 08:06:32.075117]Total energy: 16659706.471755737
[2022-04-14 08:07:44.341583]Total energy: 16658185.546390772
[2022-04-14 08:08:57.046754]Total energy: 16674604.647437494
[2022-04-14 08:10:09.943074]Total energy: 16674576.297721842
[2022-04-14 08:11:33.684713]Total energy: 16675455.530558877
[2022-04-14 08:12:52.741787]Total energy: 16646558.204710228
[2022-04-14 08:14:05.395414]Total energy: 16664840.184135579
[2022-04-14 08:15:18.025231]Total energy: 16674576.509888835
[2022-04-14 08:16:31.196520]Total energy: 16670625.834237246
[2022-04-14 08:17:44.199243]Total energy: 16658125.300168987
[2022-04-14 08:18:59.160936]Total energy: 16660932.443547301
[2022-04-14 08:20:13.374921]Total energy: 16671240.023142027
[2022-04-14 08:21:35.969626]Total energy: 16663631.062178874
[2022-04-14 08:22:53.083875]Total energy: 16658305.816642683
[2022-04-14 08:24:08.756934]Total energy: 16675255.736842146
[2022-04-14 08:25:23.258256]Total energy: 16651718.074019423
[2022-04-14 08:26:34.942157]Total energy: 16673160.635836361
[2022-04-14 08:27:47.974990]Total energy: 16655825.128030417
[2022-04-14 08:28:58.997523]Total energy: 16690072.993390322
[2022-04-14 08:30:10.652881]Total energy: 16655078.598759279
[2022-04-14 08:31:27.586861]Total energy: 16662364.777413627
[2022-04-14 08:32:40.587634]Total energy: 16665633.766916726
[2022-04-14 08:33:52.257507]Total energy: 16665304.139352767
[2022-04-14 08:35:04.212449]Total energy: 16665530.122106751
[2022-04-14 08:36:17.458756]Total energy: 16676340.240568817
[2022-04-14 08:37:28.969458]Total energy: 16672545.308877975
[2022-04-14 08:38:41.144314]Total energy: 16672819.9527983
[2022-04-14 08:39:55.094217]Total energy: 16669228.327895166
[2022-04-14 08:41:12.196703]Total energy: 16666749.164293578
[2022-04-14 08:42:29.464669]Total energy: 16669098.952241376
[2022-04-14 08:43:41.931216]Total energy: 16674885.175683113
[2022-04-14 08:44:54.438713]Total energy: 16670097.195808338
[2022-04-14 08:46:08.287136]Total energy: 16675537.887297833
[2022-04-14 08:47:19.976157]Total energy: 16672082.859959144
[2022-04-14 08:48:33.327727]Total energy: 16664906.656884879
[2022-04-14 08:49:44.078445]Total energy: 16673527.907257233
[2022-04-14 08:51:17.317954]Total energy: 16663045.105608216
[2022-04-14 08:53:08.298719]Total energy: 16664474.161310004
[2022-04-14 08:54:39.245580]Total energy: 16659739.080479564
[2022-04-14 08:56:01.500241]Total energy: 16663781.02185285
[2022-04-14 08:57:15.873747]Total energy: 16660207.447851313
[2022-04-14 08:58:28.427250]Total energy: 16657781.284162514
[2022-04-14 08:59:39.454930]Total energy: 16680538.126615947
[2022-04-14 09:01:13.549153]Total energy: 16678521.430886788
[2022-04-14 09:02:42.962344]Total energy: 16652122.44477536
[2022-04-14 09:04:09.341397]Total energy: 16665715.108743945
[2022-04-14 09:05:26.078343]Total energy: 16680544.846386295
[2022-04-14 09:06:38.007962]Total energy: 16665668.118600573
[2022-04-14 09:07:51.003673]Total energy: 16676034.96905744
[2022-04-14 09:09:03.415460]Total energy: 16662405.802047007
[2022-04-14 09:10:16.654389]Total energy: 16662410.350003451
[2022-04-14 09:11:39.347958]Total energy: 16674083.05013956
[2022-04-14 09:13:06.732727]Total energy: 16663596.00664173
[2022-04-14 09:14:34.452449]Total energy: 16672389.601027433
[2022-04-14 09:15:47.329258]Total energy: 16669769.614722947
[2022-04-14 09:16:59.413741]Total energy: 16683865.029902147
[2022-04-14 09:18:12.148484]Total energy: 16678580.32617454
[2022-04-14 09:19:26.159304]Total energy: 16665948.987141604
[2022-04-14 09:21:04.862338]Total energy: 16675124.157470543
[2022-04-14 09:22:38.789156]Total energy: 16666007.615237778
[2022-04-14 09:24:08.155100]Total energy: 16663371.29150524
[2022-04-14 09:25:30.803809]Total energy: 16668869.170431795
[2022-04-14 09:26:43.936953]Total energy: 16672815.376465123
[2022-04-14 09:27:56.603081]Total energy: 16670346.580878394
[2022-04-14 09:29:11.689387]Total energy: 16662494.571070375
[2022-04-14 09:30:46.704410]Total energy: 16670677.712702006
[2022-04-14 09:32:27.622723]Total energy: 16676040.090488745
[2022-04-14 09:33:49.935261]Total energy: 16662604.683775248
[2022-04-14 09:35:02.950717]Total energy: 16677641.57470788
[2022-04-14 09:36:15.839592]Total energy: 16661852.6296106
[2022-04-14 09:37:28.022887]Total energy: 16671393.810280226
[2022-04-14 09:38:40.757995]Total energy: 16656994.298000863
[2022-04-14 09:39:53.092594]Total energy: 16669243.503056046
[2022-04-14 09:41:13.108974]Total energy: 16662077.049532387
[2022-04-14 09:42:32.117592]Total energy: 16681091.357066851
[2022-04-14 09:43:44.881499]Total energy: 16673548.543541163
[2022-04-14 09:44:57.061082]Total energy: 16672744.96663615
[2022-04-14 09:46:09.261630]Total energy: 16662557.710204465
[2022-04-14 09:47:21.051774]Total energy: 16674446.704592546
[2022-04-14 09:48:33.910288]Total energy: 16679209.567041779
[2022-04-14 09:49:46.728247]Total energy: 16666542.218402445
[2022-04-14 09:51:17.450441]Total energy: 16659277.31134008
[2022-04-14 09:52:46.671422]Total energy: 16666433.182879135
[2022-04-14 09:54:05.596464]Total energy: 16667104.988765214
[2022-04-14 09:55:17.918224]Total energy: 16665443.738667326
[2022-04-14 09:56:30.586038]Total energy: 16666249.244747574
[2022-04-14 09:57:42.620120]Total energy: 16661417.472762508
[2022-04-14 09:58:54.693321]Total energy: 16653107.700032532
[2022-04-14 10:00:07.239819]Total energy: 16659234.223618142
[2022-04-14 10:01:28.884358]Total energy: 16669001.113426004
[2022-04-14 10:02:41.661824]Total energy: 16668568.832990184
[2022-04-14 10:03:54.178274]Total energy: 16673177.344546666
[2022-04-14 10:05:05.448601]Total energy: 16654224.672754379
[2022-04-14 10:06:18.117387]Total energy: 16659530.735924767
[2022-04-14 10:07:30.289265]Total energy: 16666289.81260313
[2022-04-14 10:08:42.896281]Total energy: 16690324.51692997
[2022-04-14 10:09:54.877402]Total energy: 16692852.093609387
[2022-04-14 10:11:19.006354]Total energy: 16668031.106619619
[2022-04-14 10:12:41.945035]Total energy: 16675566.855407132
[2022-04-14 10:13:54.518565]Total energy: 16659918.204750098
[2022-04-14 10:15:09.193258]Total energy: 16669087.78977051
[2022-04-14 10:16:29.282541]Total energy: 16681676.965641633
[2022-04-14 10:17:43.316060]Total energy: 16681058.991342027
[2022-04-14 10:18:57.851223]Total energy: 16671204.425211035
[2022-04-14 10:20:10.764651]Total energy: 16663040.635754094
[2022-04-14 10:21:46.143438]Total energy: 16669744.827498026
[2022-04-14 10:23:16.508202]Total energy: 16662984.491229331
[2022-04-14 10:24:29.939955]Total energy: 16678560.091196328
[2022-04-14 10:25:43.283828]Total energy: 16671915.518333286
[2022-04-14 10:26:56.165705]Total energy: 16682512.367169924
[2022-04-14 10:28:08.975031]Total energy: 16661465.940427404
[2022-04-14 10:29:23.981444]Total energy: 16665158.053361785
[2022-04-14 10:31:01.165901]Total energy: 16669374.140420213
[2022-04-14 10:32:34.673559]Total energy: 16677177.574387116
[2022-04-14 10:33:56.577556]Total energy: 16664710.74401002
[2022-04-14 10:35:11.983093]Total energy: 16654062.774708932
[2022-04-14 10:36:25.550807]Total energy: 16657243.652540892
[2022-04-14 10:37:40.161464]Total energy: 16654793.128233206
[2022-04-14 10:38:53.018995]Total energy: 16674810.111163821
[2022-04-14 10:40:05.705964]Total energy: 16670636.547035698
[2022-04-14 10:41:26.849802]Total energy: 16671376.23727985
[2022-04-14 10:42:47.192785]Total energy: 16670964.419469217
[2022-04-14 10:44:02.846898]Total energy: 16652822.907173984
[2022-04-14 10:45:18.323268]Total energy: 16664731.86866246
[2022-04-14 10:46:32.159889]Total energy: 16657076.406883618
[2022-04-14 10:47:47.229372]Total energy: 16643461.92812718
[2022-04-14 10:49:01.021541]Total energy: 16668134.833474424
[2022-04-14 10:50:14.900520]Total energy: 16668606.84913926
[2022-04-14 10:51:54.129991]Total energy: 16664189.430954572
