initial: all - diverse_all
[2022-04-11 21:57:18.099849]Total energy: 16702275.00429647
[2022-04-11 21:58:22.653688]Total energy: 16685702.600328226
[2022-04-11 21:59:25.892282]Total energy: 16671282.390731595
[2022-04-11 22:00:29.375351]Total energy: 16666182.533011282
[2022-04-11 22:01:33.200854]Total energy: 16677315.17387127
[2022-04-11 22:02:37.031355]Total energy: 16690037.363026936
[2022-04-11 22:03:43.265266]Total energy: 16671105.663559154
[2022-04-11 22:04:44.941689]Total energy: 16692144.133000795
[2022-04-11 22:05:46.118455]Total energy: 16691753.770336362
[2022-04-11 22:06:47.700855]Total energy: 16699796.14924546
[2022-04-11 22:07:53.904426]Total energy: 16694220.295989698
[2022-04-11 22:08:58.794453]Total energy: 16694106.528915951
[2022-04-11 22:10:01.776804]Total energy: 16683015.337693064
[2022-04-11 22:11:05.937184]Total energy: 16680085.237293318
[2022-04-11 22:12:06.922258]Total energy: 16693638.878781429
[2022-04-11 22:13:08.897519]Total energy: 16688675.193724565
[2022-04-11 22:14:11.185251]Total energy: 16708914.255509295
[2022-04-11 22:15:25.445032]Total energy: 16683990.725711199
[2022-04-11 22:16:30.998854]Total energy: 16688397.349643014
[2022-04-11 22:17:31.629852]Total energy: 16676747.315448068
[2022-04-11 22:18:32.695936]Total energy: 16690718.255143303
[2022-04-11 22:19:41.752091]Total energy: 16699509.825452035
[2022-04-11 22:20:43.945518]Total energy: 16669193.449995542
[2022-04-11 22:21:50.239134]Total energy: 16701135.125032999
[2022-04-11 22:22:51.675028]Total energy: 16680645.352263972
[2022-04-11 22:23:56.581725]Total energy: 16667313.736369718
[2022-04-11 22:25:06.601916]Total energy: 16668878.355579626
[2022-04-11 22:26:07.477604]Total energy: 16697089.73152892
[2022-04-11 22:27:11.104584]Total energy: 16715278.391906044
[2022-04-11 22:28:15.719273]Total energy: 16706585.829270255
[2022-04-11 22:29:20.634559]Total energy: 16710115.077699624
[2022-04-11 22:30:28.380372]Total energy: 16700618.588328315
[2022-04-11 22:31:34.757364]Total energy: 16695558.552524783
[2022-04-11 22:32:38.454021]Total energy: 16675308.459489573
[2022-04-11 22:33:43.378209]Total energy: 16698661.756515289
[2022-04-11 22:34:50.595720]Total energy: 16688179.177965531
[2022-04-11 22:35:55.060338]Total energy: 16693728.776140464
[2022-04-11 22:37:09.024857]Total energy: 16676620.829681663
[2022-04-11 22:38:13.952071]Total energy: 16675836.709746612
[2022-04-11 22:39:18.085279]Total energy: 16694865.420123016
[2022-04-11 22:40:20.827998]Total energy: 16660040.521737708
[2022-04-11 22:41:28.484460]Total energy: 16697051.380635066
[2022-04-11 22:42:31.279611]Total energy: 16705281.994285613
[2022-04-11 22:43:36.110677]Total energy: 16673659.711261854
[2022-04-11 22:44:39.484914]Total energy: 16670978.319193056
[2022-04-11 22:45:43.922852]Total energy: 16685836.754671963
[2022-04-11 22:46:46.951010]Total energy: 16682963.132085223
[2022-04-11 22:47:50.702855]Total energy: 16680033.672401087
[2022-04-11 22:48:53.044348]Total energy: 16683464.415817866
[2022-04-11 22:49:55.795640]Total energy: 16668439.919884982
[2022-04-11 22:50:58.961072]Total energy: 16710261.908520294
[2022-04-11 22:52:03.284532]Total energy: 16701705.75823847
[2022-04-11 22:53:06.556034]Total energy: 16697113.084403845
[2022-04-11 22:54:09.600389]Total energy: 16695226.744636646
[2022-04-11 22:55:13.287476]Total energy: 16696312.002749765
[2022-04-11 22:56:15.896335]Total energy: 16704704.309663942
[2022-04-11 22:57:18.522093]Total energy: 16678562.509569064
[2022-04-11 22:58:21.698386]Total energy: 16700273.187178414
[2022-04-11 22:59:24.693031]Total energy: 16674850.388421874
[2022-04-11 23:00:30.148438]Total energy: 16692597.034936301
[2022-04-11 23:01:37.587160]Total energy: 16694473.066048346
[2022-04-11 23:02:40.669504]Total energy: 16665101.97277057
[2022-04-11 23:03:44.051626]Total energy: 16686962.010138446
[2022-04-11 23:04:47.937945]Total energy: 16664829.789273374
[2022-04-11 23:05:50.818301]Total energy: 16683967.18459694
[2022-04-11 23:06:53.723605]Total energy: 16687288.143355198
[2022-04-11 23:07:56.343866]Total energy: 16703998.328389436
[2022-04-11 23:08:59.122613]Total energy: 16694021.70347921
[2022-04-11 23:10:03.524970]Total energy: 16697845.04477277
[2022-04-11 23:11:07.764785]Total energy: 16686593.562226476
[2022-04-11 23:12:15.508971]Total energy: 16665687.333320377
[2022-04-11 23:13:20.312070]Total energy: 16700245.326498237
[2022-04-11 23:14:25.535342]Total energy: 16670012.455755683
[2022-04-11 23:15:28.336712]Total energy: 16719047.01115019
[2022-04-11 23:16:32.253867]Total energy: 16688682.105723266
[2022-04-11 23:17:38.957094]Total energy: 16687302.840062547
[2022-04-11 23:18:42.520895]Total energy: 16713630.580399156
[2022-04-11 23:19:49.625401]Total energy: 16690996.71805616
[2022-04-11 23:21:08.531064]Total energy: 16716797.89951357
[2022-04-11 23:22:16.028868]Total energy: 16687581.439337814
[2022-04-11 23:23:20.801696]Total energy: 16676769.505717225
[2022-04-11 23:24:24.697353]Total energy: 16690226.51135145
[2022-04-11 23:25:29.078195]Total energy: 16698210.0546988
[2022-04-11 23:26:32.657779]Total energy: 16680823.955827434
[2022-04-11 23:27:36.694245]Total energy: 16657914.114168085
[2022-04-11 23:28:42.577655]Total energy: 16680708.48906976
[2022-04-11 23:29:47.076144]Total energy: 16696549.77128937
[2022-04-11 23:30:58.980200]Total energy: 16694723.7286786
[2022-04-11 23:32:16.799227]Total energy: 16686375.441268856
[2022-04-11 23:33:28.171384]Total energy: 16704499.786361352
[2022-04-11 23:34:32.263147]Total energy: 16682997.790132748
[2022-04-11 23:35:36.443883]Total energy: 16669501.400797736
[2022-04-11 23:36:42.428740]Total energy: 16663401.29592645
[2022-04-11 23:37:45.489812]Total energy: 16666764.61002456
[2022-04-11 23:38:52.883316]Total energy: 16656868.110042274
[2022-04-11 23:39:55.762674]Total energy: 16665409.097900828
[2022-04-11 23:41:09.053532]Total energy: 16671576.651448527
[2022-04-11 23:42:24.062260]Total energy: 16630855.379915372
[2022-04-11 23:43:27.748703]Total energy: 16669654.449516207
[2022-04-11 23:44:31.514824]Total energy: 16668448.49881193
[2022-04-11 23:45:36.399362]Total energy: 16662553.829374686
[2022-04-11 23:46:41.313251]Total energy: 16651610.629231093
[2022-04-11 23:47:45.676380]Total energy: 16688861.942557778
[2022-04-11 23:48:53.349571]Total energy: 16673906.66852403
[2022-04-11 23:49:56.943955]Total energy: 16650953.013616888
[2022-04-11 23:51:07.149234]Total energy: 16656376.154875925
[2022-04-11 23:52:18.663821]Total energy: 16676145.143706799
[2022-04-11 23:53:35.750880]Total energy: 16676258.380466277
[2022-04-11 23:54:40.345724]Total energy: 16689175.342767281
[2022-04-11 23:55:43.591369]Total energy: 16653193.896169594
[2022-04-11 23:56:46.693363]Total energy: 16672681.289175687
[2022-04-11 23:57:50.360755]Total energy: 16661362.432944616
[2022-04-11 23:58:54.211276]Total energy: 16688824.164109461
[2022-04-11 23:59:58.045288]Total energy: 16677645.745914163
[2022-04-12 00:01:05.338318]Total energy: 16681961.52886689
[2022-04-12 00:02:12.719318]Total energy: 16677069.35475949
[2022-04-12 00:03:16.761265]Total energy: 16682129.332773069
[2022-04-12 00:04:21.358701]Total energy: 16701864.69544454
[2022-04-12 00:05:25.440446]Total energy: 16639527.81804142
[2022-04-12 00:06:33.112249]Total energy: 16682132.344811229
[2022-04-12 00:07:40.691464]Total energy: 16675171.819656337
[2022-04-12 00:08:53.603138]Total energy: 16692695.115381902
[2022-04-12 00:09:57.650829]Total energy: 16679489.45640824
[2022-04-12 00:11:22.646293]Total energy: 16667436.638753023
[2022-04-12 00:12:36.980464]Total energy: 16697160.558408933
[2022-04-12 00:13:40.351787]Total energy: 16672203.500056189
[2022-04-12 00:14:44.186359]Total energy: 16639457.759724028
[2022-04-12 00:15:47.995789]Total energy: 16665847.949657893
[2022-04-12 00:16:52.178836]Total energy: 16679780.9141367
[2022-04-12 00:17:55.440421]Total energy: 16661850.629027892
[2022-04-12 00:18:59.610975]Total energy: 16670943.076578116
[2022-04-12 00:20:05.787689]Total energy: 16687566.025547443
[2022-04-12 00:21:17.703388]Total energy: 16683746.912310114
[2022-04-12 00:22:21.624827]Total energy: 16667183.796386754
[2022-04-12 00:23:25.464965]Total energy: 16695999.074111333
[2022-04-12 00:24:29.635801]Total energy: 16680734.251281783
[2022-04-12 00:25:34.036233]Total energy: 16679596.941953963
[2022-04-12 00:26:37.797873]Total energy: 16663095.273062905
[2022-04-12 00:27:43.213526]Total energy: 16665564.956025604
[2022-04-12 00:28:47.325579]Total energy: 16678304.151644018
[2022-04-12 00:29:51.471255]Total energy: 16672700.86542443
[2022-04-12 00:30:57.437055]Total energy: 16654834.351339659
[2022-04-12 00:32:01.357336]Total energy: 16668170.84985147
[2022-04-12 00:33:04.817618]Total energy: 16686434.58276997
[2022-04-12 00:34:08.284946]Total energy: 16669308.585854337
[2022-04-12 00:35:11.925797]Total energy: 16693075.574069552
[2022-04-12 00:36:16.235892]Total energy: 16671992.597926162
[2022-04-12 00:37:22.817537]Total energy: 16682917.019645886
[2022-04-12 00:38:27.610932]Total energy: 16661845.027452538
[2022-04-12 00:39:31.174693]Total energy: 16658112.96421591
[2022-04-12 00:40:52.143694]Total energy: 16655934.410214476
[2022-04-12 00:41:56.338658]Total energy: 16672319.88487008
[2022-04-12 00:43:00.054761]Total energy: 16692464.235148523
[2022-04-12 00:44:04.182073]Total energy: 16669876.458137928
[2022-04-12 00:45:07.903183]Total energy: 16671768.71272187
[2022-04-12 00:46:17.995961]Total energy: 16673744.91239229
[2022-04-12 00:47:22.176307]Total energy: 16655246.74708465
[2022-04-12 00:48:28.548031]Total energy: 16671553.372312037
[2022-04-12 00:49:32.471712]Total energy: 16678646.813882897
[2022-04-12 00:50:50.115610]Total energy: 16677285.638174336
[2022-04-12 00:51:58.263068]Total energy: 16686488.46082713
[2022-04-12 00:53:01.930866]Total energy: 16674786.074007163
[2022-04-12 00:54:06.936695]Total energy: 16671321.777905423
[2022-04-12 00:55:11.619624]Total energy: 16679840.651595159
[2022-04-12 00:56:19.396759]Total energy: 16693164.073326653
[2022-04-12 00:57:23.419427]Total energy: 16660888.875066137
[2022-04-12 00:58:27.386987]Total energy: 16678371.528593848
[2022-04-12 00:59:31.508857]Total energy: 16674280.604732051
[2022-04-12 01:00:43.146334]Total energy: 16672976.226451451
[2022-04-12 01:02:02.524093]Total energy: 16680321.547911987
[2022-04-12 01:03:06.299520]Total energy: 16683380.261998722
[2022-04-12 01:04:09.978454]Total energy: 16667330.317402802
[2022-04-12 01:05:13.567155]Total energy: 16661890.309961649
[2022-04-12 01:06:17.365742]Total energy: 16660573.931839492
[2022-04-12 01:07:23.819367]Total energy: 16697685.688110989
[2022-04-12 01:08:32.305652]Total energy: 16691052.0629221
[2022-04-12 01:09:36.991904]Total energy: 16662423.772596063
[2022-04-12 01:11:02.960286]Total energy: 16664438.01120986
[2022-04-12 01:12:13.163700]Total energy: 16678214.475000076
[2022-04-12 01:13:17.126095]Total energy: 16701480.575890914
[2022-04-12 01:14:21.393185]Total energy: 16676621.29754273
[2022-04-12 01:15:24.944911]Total energy: 16692115.209072623
[2022-04-12 01:16:32.485389]Total energy: 16678439.593345206
[2022-04-12 01:17:36.558317]Total energy: 16675756.756557042
[2022-04-12 01:18:40.786447]Total energy: 16672830.23057413
[2022-04-12 01:19:46.520391]Total energy: 16663541.038727261
[2022-04-12 01:20:55.581432]Total energy: 16685344.367928809
[2022-04-12 01:22:05.713705]Total energy: 16645551.173106952
[2022-04-12 01:23:08.953416]Total energy: 16675111.565021424
[2022-04-12 01:24:12.814986]Total energy: 16698977.897156527
[2022-04-12 01:25:16.988442]Total energy: 16681038.257741375
[2022-04-12 01:26:20.989988]Total energy: 16675353.778986966
[2022-04-12 01:27:24.479068]Total energy: 16673808.58243721
[2022-04-12 01:28:27.553933]Total energy: 16648041.82381799
[2022-04-12 01:29:30.633192]Total energy: 16681266.86443423
[2022-04-12 01:30:54.735752]Total energy: 16630901.032358434
[2022-04-12 01:32:02.979263]Total energy: 16640168.379007533
[2022-04-12 01:33:06.827138]Total energy: 16640849.48084538
[2022-04-12 01:34:12.889382]Total energy: 16674120.860675348
[2022-04-12 01:35:22.388248]Total energy: 16670853.919010447
[2022-04-12 01:36:26.290214]Total energy: 16647394.361647595
[2022-04-12 01:37:31.560114]Total energy: 16660558.417858817
[2022-04-12 01:38:36.277154]Total energy: 16683686.781827062
[2022-04-12 01:39:40.508952]Total energy: 16669249.912051322
[2022-04-12 01:40:51.938515]Total energy: 16665739.896307183
[2022-04-12 01:41:56.992076]Total energy: 16671302.088665852
[2022-04-12 01:43:03.654819]Total energy: 16635710.516109211
[2022-04-12 01:44:08.350356]Total energy: 16668993.302283553
[2022-04-12 01:45:12.377977]Total energy: 16652277.73326564
[2022-04-12 01:46:18.019274]Total energy: 16664377.454369381
[2022-04-12 01:47:23.457376]Total energy: 16655800.79146756
[2022-04-12 01:48:27.330969]Total energy: 16660205.954618923
[2022-04-12 01:49:34.824257]Total energy: 16667476.535168713
[2022-04-12 01:50:38.681970]Total energy: 16665239.00562921
[2022-04-12 01:51:43.535995]Total energy: 16656640.534187023
[2022-04-12 01:52:47.195077]Total energy: 16661870.73278773
[2022-04-12 01:53:51.623463]Total energy: 16651985.508922406
[2022-04-12 01:54:55.570869]Total energy: 16645929.655374274
[2022-04-12 01:55:59.608958]Total energy: 16663638.359389562
[2022-04-12 01:57:03.413078]Total energy: 16665750.4908399
[2022-04-12 01:58:10.379046]Total energy: 16648932.979132181
[2022-04-12 01:59:14.760582]Total energy: 16665941.603978205
[2022-04-12 02:00:21.794303]Total energy: 16648082.71555558
[2022-04-12 02:01:25.817802]Total energy: 16645505.649823729
[2022-04-12 02:02:30.759780]Total energy: 16660691.38009174
[2022-04-12 02:03:35.126982]Total energy: 16640213.275765434
[2022-04-12 02:04:39.360496]Total energy: 16642167.200542487
[2022-04-12 02:05:42.918922]Total energy: 16665879.479320502
[2022-04-12 02:06:48.117630]Total energy: 16654377.608539237
[2022-04-12 02:07:54.981733]Total energy: 16677461.6996763
[2022-04-12 02:08:59.721743]Total energy: 16669052.409508146
[2022-04-12 02:10:03.170901]Total energy: 16671765.506942187
[2022-04-12 02:11:22.567273]Total energy: 16654974.686012326
[2022-04-12 02:12:32.968181]Total energy: 16660142.565179491
[2022-04-12 02:13:36.609152]Total energy: 16676870.187910663
[2022-04-12 02:14:40.485149]Total energy: 16647054.871730683
[2022-04-12 02:15:48.051214]Total energy: 16675787.591244822
[2022-04-12 02:16:58.449633]Total energy: 16673608.95439705
[2022-04-12 02:18:05.224203]Total energy: 16643745.026711319
[2022-04-12 02:19:08.947928]Total energy: 16658721.244264195
[2022-04-12 02:20:13.380864]Total energy: 16654492.036930785
[2022-04-12 02:21:18.147213]Total energy: 16665399.601171795
[2022-04-12 02:22:21.461677]Total energy: 16640379.453497907
[2022-04-12 02:23:25.447479]Total energy: 16683508.589148415
[2022-04-12 02:24:28.457247]Total energy: 16636882.586420022
[2022-04-12 02:25:31.497666]Total energy: 16646422.963651258
[2022-04-12 02:26:34.486809]Total energy: 16669395.380263988
[2022-04-12 02:27:38.118316]Total energy: 16642725.086239891
[2022-04-12 02:28:41.027375]Total energy: 16662970.576121116
[2022-04-12 02:29:44.248457]Total energy: 16649664.623441665
[2022-04-12 02:30:57.978726]Total energy: 16671424.348130489
[2022-04-12 02:32:15.987753]Total energy: 16667816.510437435
[2022-04-12 02:33:26.790361]Total energy: 16655331.036864117
[2022-04-12 02:34:33.138211]Total energy: 16664269.996956607
[2022-04-12 02:35:39.801069]Total energy: 16632056.993812887
[2022-04-12 02:36:43.146838]Total energy: 16669687.091497796
[2022-04-12 02:37:50.573440]Total energy: 16657377.184483841
[2022-04-12 02:38:57.205415]Total energy: 16658920.95321936
[2022-04-12 02:40:03.298614]Total energy: 16651076.506346218
[2022-04-12 02:41:06.156272]Total energy: 16651128.004337572
[2022-04-12 02:42:11.881279]Total energy: 16634381.902837658
[2022-04-12 02:43:18.436445]Total energy: 16665017.687553098
[2022-04-12 02:44:21.495013]Total energy: 16656138.20512233
[2022-04-12 02:45:27.747377]Total energy: 16647088.318616463
[2022-04-12 02:46:31.135587]Total energy: 16645293.78570056
[2022-04-12 02:47:37.068382]Total energy: 16659021.126691334
[2022-04-12 02:48:43.032906]Total energy: 16636963.54884995
[2022-04-12 02:49:46.162284]Total energy: 16650461.42649297
[2022-04-12 02:51:07.000909]Total energy: 16679033.87267828
[2022-04-12 02:52:31.116315]Total energy: 16655427.549600666
[2022-04-12 02:53:29.506881]Total energy: 16656648.324054474
[2022-04-12 02:54:26.792705]Total energy: 16649022.203986725
[2022-04-12 02:55:23.047321]Total energy: 16654046.903047526
[2022-04-12 02:56:19.874884]Total energy: 16674423.887041507
[2022-04-12 02:57:17.597014]Total energy: 16663860.445987979
[2022-04-12 02:58:19.613693]Total energy: 16659896.733742889
[2022-04-12 02:59:17.003188]Total energy: 16652967.144171054
[2022-04-12 03:00:16.314295]Total energy: 16669891.750264406
[2022-04-12 03:01:19.146785]Total energy: 16685036.605763987
[2022-04-12 03:02:16.612592]Total energy: 16666329.219512278
[2022-04-12 03:03:16.664948]Total energy: 16643580.251175534
[2022-04-12 03:04:19.303748]Total energy: 16687940.123744905
[2022-04-12 03:05:23.352762]Total energy: 16657560.213578897
[2022-04-12 03:06:23.687199]Total energy: 16664903.15873655
[2022-04-12 03:07:24.982224]Total energy: 16669657.202166384
[2022-04-12 03:08:25.671983]Total energy: 16648194.555902937
[2022-04-12 03:09:26.775923]Total energy: 16635316.830958469
[2022-04-12 03:10:37.962191]Total energy: 16662763.461942712
[2022-04-12 03:11:45.196017]Total energy: 16637418.99285544
[2022-04-12 03:12:46.558466]Total energy: 16638844.276522415
