initial: all - optimal_only_all
[2022-04-10 18:32:27.160642]Total energy: 30765544.904198818
[2022-04-10 18:33:40.316587]Total energy: 30756935.474189818
[2022-04-10 18:34:31.738965]Total energy: 30739124.0674361
[2022-04-10 18:35:15.427644]Total energy: 30763691.34286656
[2022-04-10 18:35:58.885917]Total energy: 30735471.9404402
[2022-04-10 18:36:42.625380]Total energy: 30774556.703829546
[2022-04-10 18:37:28.156150]Total energy: 30741105.436812807
[2022-04-10 18:38:11.696540]Total energy: 30747296.6858661
[2022-04-10 18:38:56.367964]Total energy: 30739254.80965098
[2022-04-10 18:39:39.986884]Total energy: 30736115.62390886
[2022-04-10 18:41:15.305501]Total energy: 30743865.007800665
[2022-04-10 18:42:54.357339]Total energy: 30765644.31509479
[2022-04-10 18:43:46.983472]Total energy: 30759413.299380936
[2022-04-10 18:44:41.064422]Total energy: 30788503.76356167
[2022-04-10 18:45:34.427497]Total energy: 30731151.072631504
[2022-04-10 18:46:27.094502]Total energy: 30762160.490505774
[2022-04-10 18:47:12.890856]Total energy: 30757932.713345498
[2022-04-10 18:47:57.259967]Total energy: 30748876.520743623
[2022-04-10 18:48:42.061718]Total energy: 30769965.04757058
[2022-04-10 18:49:25.779759]Total energy: 30741947.22938908
[2022-04-10 18:50:09.881233]Total energy: 30719812.081980687
[2022-04-10 18:51:18.516523]Total energy: 30737482.155192006
[2022-04-10 18:52:39.371017]Total energy: 30755161.12538008
[2022-04-10 18:53:35.369267]Total energy: 30762181.197890606
[2022-04-10 18:54:25.540422]Total energy: 30773868.909225896
[2022-04-10 18:55:16.784217]Total energy: 30785188.022722438
[2022-04-10 18:56:01.624060]Total energy: 30767626.987297516
[2022-04-10 18:56:45.187123]Total energy: 30792831.580662288
[2022-04-10 18:57:28.866735]Total energy: 30745511.568426542
[2022-04-10 18:58:13.047753]Total energy: 30752652.420853134
[2022-04-10 18:58:56.284761]Total energy: 30765508.744707882
[2022-04-10 18:59:42.815407]Total energy: 30782452.80103487
[2022-04-10 19:01:06.702484]Total energy: 30806485.331315584
[2022-04-10 19:02:31.392830]Total energy: 30779164.837601427
[2022-04-10 19:03:25.102282]Total energy: 30765426.419108313
[2022-04-10 19:04:24.318445]Total energy: 30778425.283868365
[2022-04-10 19:05:26.640962]Total energy: 30742052.77659145
[2022-04-10 19:06:30.693211]Total energy: 30757366.15628025
[2022-04-10 19:07:34.454034]Total energy: 30745508.953511704
[2022-04-10 19:08:37.221005]Total energy: 30732376.192513455
[2022-04-10 19:09:38.584007]Total energy: 30752904.01923192
[2022-04-10 19:10:46.555081]Total energy: 30725576.860249992
[2022-04-10 19:11:48.777844]Total energy: 30802812.546154216
[2022-04-10 19:12:38.547601]Total energy: 30726655.664694473
[2022-04-10 19:13:21.877647]Total energy: 30720364.734388124
[2022-04-10 19:14:05.599248]Total energy: 30709433.17308597
[2022-04-10 19:14:49.829637]Total energy: 30774374.898797426
[2022-04-10 19:15:33.887736]Total energy: 30754827.91715589
[2022-04-10 19:16:17.813798]Total energy: 30754204.31610638
[2022-04-10 19:17:01.295690]Total energy: 30759848.98409674
[2022-04-10 19:17:45.494250]Total energy: 30786720.550676662
[2022-04-10 19:18:29.842095]Total energy: 30743666.66349259
[2022-04-10 19:19:13.585505]Total energy: 30740534.596462328
[2022-04-10 19:19:58.063516]Total energy: 30714444.531187177
[2022-04-10 19:21:08.039855]Total energy: 30727930.42004216
[2022-04-10 19:22:17.751794]Total energy: 30783014.67387991
[2022-04-10 19:23:19.008347]Total energy: 30783479.906181876
[2022-04-10 19:24:23.718974]Total energy: 30765884.887832418
[2022-04-10 19:25:28.609744]Total energy: 30766251.724835187
[2022-04-10 19:26:28.198843]Total energy: 30748899.9889107
[2022-04-10 19:27:20.280213]Total energy: 30779854.789868634
[2022-04-10 19:28:04.578243]Total energy: 30777299.81535574
[2022-04-10 19:28:48.759415]Total energy: 30753407.398692798
[2022-04-10 19:29:33.898784]Total energy: 30768158.158703167
[2022-04-10 19:30:17.468172]Total energy: 30762131.08179759
[2022-04-10 19:31:02.094044]Total energy: 30752014.732468624
[2022-04-10 19:31:45.974101]Total energy: 30737171.367033888
[2022-04-10 19:32:29.959457]Total energy: 30770095.004727535
[2022-04-10 19:33:13.485031]Total energy: 30761549.219251834
[2022-04-10 19:33:57.223278]Total energy: 30797408.53871598
[2022-04-10 19:34:41.054740]Total energy: 30767152.138026275
[2022-04-10 19:35:24.830772]Total energy: 30762812.28552379
[2022-04-10 19:36:09.107263]Total energy: 30726658.54619222
[2022-04-10 19:36:53.746426]Total energy: 30741634.589574564
[2022-04-10 19:37:38.806796]Total energy: 30733145.452605475
[2022-04-10 19:38:23.959116]Total energy: 30787110.577069707
[2022-04-10 19:39:07.843463]Total energy: 30728049.05168473
[2022-04-10 19:39:51.782446]Total energy: 30754241.548408113
[2022-04-10 19:40:55.970151]Total energy: 30786896.008659597
[2022-04-10 19:42:11.304299]Total energy: 30763669.328070357
[2022-04-10 19:43:10.955750]Total energy: 30789135.32626962
[2022-04-10 19:44:01.155970]Total energy: 30785067.566583425
[2022-04-10 19:44:54.545706]Total energy: 30730269.667064507
[2022-04-10 19:45:52.722948]Total energy: 30741820.721672583
[2022-04-10 19:46:54.296456]Total energy: 30745352.66105869
[2022-04-10 19:47:55.608587]Total energy: 30750636.052703563
[2022-04-10 19:48:53.115011]Total energy: 30736960.931537375
[2022-04-10 19:49:55.295774]Total energy: 30776579.907852028
[2022-04-10 19:50:53.401244]Total energy: 30754455.89381931
[2022-04-10 19:51:47.449935]Total energy: 30763251.06566606
[2022-04-10 19:52:35.945771]Total energy: 30698665.703362245
[2022-04-10 19:53:20.062559]Total energy: 30724887.16231004
[2022-04-10 19:54:03.697735]Total energy: 30739720.898469105
[2022-04-10 19:54:47.448760]Total energy: 30708143.866207726
[2022-04-10 19:55:31.343841]Total energy: 30762487.139099382
[2022-04-10 19:56:15.185110]Total energy: 30782863.93502118
[2022-04-10 19:56:58.985551]Total energy: 30750472.594642304
[2022-04-10 19:57:43.267109]Total energy: 30799074.247668754
[2022-04-10 19:58:27.032107]Total energy: 30763225.76126919
[2022-04-10 19:59:10.678011]Total energy: 30760972.916320708
[2022-04-10 19:59:54.147865]Total energy: 30717249.112556085
[2022-04-10 20:00:56.008301]Total energy: 30733025.514318723
[2022-04-10 20:01:52.408317]Total energy: 30778684.737577114
[2022-04-10 20:02:36.979479]Total energy: 30790327.633139182
[2022-04-10 20:03:22.374024]Total energy: 30771464.014698412
[2022-04-10 20:04:06.925303]Total energy: 30731040.485381834
[2022-04-10 20:04:50.420178]Total energy: 30758110.7329386
[2022-04-10 20:05:34.227180]Total energy: 30750220.41258559
[2022-04-10 20:06:17.705514]Total energy: 30760999.020965494
[2022-04-10 20:07:01.321989]Total energy: 30738467.786847096
[2022-04-10 20:07:45.305170]Total energy: 30754181.963789817
[2022-04-10 20:08:29.415669]Total energy: 30760895.708412375
[2022-04-10 20:09:13.664632]Total energy: 30740401.977709476
[2022-04-10 20:09:57.316660]Total energy: 30755244.7485671
[2022-04-10 20:11:16.701586]Total energy: 30760433.87343968
[2022-04-10 20:12:42.817306]Total energy: 30767092.127100132
[2022-04-10 20:13:50.557479]Total energy: 30753113.972136814
[2022-04-10 20:14:45.361006]Total energy: 30733247.08431567
[2022-04-10 20:15:41.956300]Total energy: 30744881.990120042
[2022-04-10 20:16:38.341500]Total energy: 30725714.702795386
[2022-04-10 20:17:32.493987]Total energy: 30734560.31941632
[2022-04-10 20:18:19.480792]Total energy: 30744696.2843502
[2022-04-10 20:19:03.208862]Total energy: 30777521.080853704
[2022-04-10 20:19:46.889076]Total energy: 30761972.421904806
[2022-04-10 20:21:04.608927]Total energy: 30746051.015857577
[2022-04-10 20:22:28.365627]Total energy: 30752484.443307806
[2022-04-10 20:23:51.395438]Total energy: 30738341.079134386
[2022-04-10 20:25:00.219672]Total energy: 30734723.825804148
[2022-04-10 20:25:57.070422]Total energy: 30785213.91625863
[2022-04-10 20:26:44.400546]Total energy: 30721223.633393638
[2022-04-10 20:27:28.610034]Total energy: 30755314.58539377
[2022-04-10 20:28:12.741494]Total energy: 30744703.78144627
[2022-04-10 20:28:56.563469]Total energy: 30742241.068856996
[2022-04-10 20:29:40.504143]Total energy: 30774759.678086508
[2022-04-10 20:30:41.101086]Total energy: 30754080.997115903
[2022-04-10 20:31:54.594110]Total energy: 30776579.3282408
[2022-04-10 20:32:59.824485]Total energy: 30741967.842254523
[2022-04-10 20:33:57.501393]Total energy: 30792181.928605188
[2022-04-10 20:34:57.424501]Total energy: 30776207.004799757
[2022-04-10 20:35:50.310454]Total energy: 30749029.468003634
[2022-04-10 20:36:34.370754]Total energy: 30771387.097081274
[2022-04-10 20:37:17.833699]Total energy: 30740037.01812526
[2022-04-10 20:38:02.045868]Total energy: 30757894.81606147
[2022-04-10 20:38:45.742510]Total energy: 30730612.0984892
[2022-04-10 20:39:29.899325]Total energy: 30770670.50622932
[2022-04-10 20:40:13.719391]Total energy: 30739770.95710713
[2022-04-10 20:41:12.554940]Total energy: 30745917.015246358
[2022-04-10 20:42:09.223973]Total energy: 30785827.338630434
[2022-04-10 20:43:02.277789]Total energy: 30737171.557858165
[2022-04-10 20:43:48.594246]Total energy: 30724450.85492051
[2022-04-10 20:44:33.257768]Total energy: 30790552.83652439
[2022-04-10 20:45:18.151533]Total energy: 30752080.54602912
[2022-04-10 20:46:02.171751]Total energy: 30760452.935751542
[2022-04-10 20:46:45.697532]Total energy: 30720196.550997
[2022-04-10 20:47:30.142658]Total energy: 30758415.395535257
[2022-04-10 20:48:13.723028]Total energy: 30725416.239370078
[2022-04-10 20:48:57.733196]Total energy: 30735640.82873661
[2022-04-10 20:49:41.375071]Total energy: 30730540.7521034
[2022-04-10 20:51:03.901881]Total energy: 30742045.510668926
[2022-04-10 20:52:34.796986]Total energy: 30761128.574198972
[2022-04-10 20:53:47.145184]Total energy: 30749140.76475597
[2022-04-10 20:54:57.727156]Total energy: 30705964.297911104
[2022-04-10 20:55:52.906273]Total energy: 30802663.555739682
[2022-04-10 20:56:53.110949]Total energy: 30789915.387238473
[2022-04-10 20:57:57.295426]Total energy: 30728230.859410048
[2022-04-10 20:58:49.247238]Total energy: 30794215.72215161
[2022-04-10 20:59:32.883584]Total energy: 30730658.454752587
[2022-04-10 21:00:18.489379]Total energy: 30766083.59217088
[2022-04-10 21:01:34.575131]Total energy: 30744859.081866954
[2022-04-10 21:02:37.155850]Total energy: 30749397.729610298
[2022-04-10 21:03:31.080236]Total energy: 30703195.990625046
[2022-04-10 21:04:27.138924]Total energy: 30737241.899196472
[2022-04-10 21:05:26.050651]Total energy: 30764375.733595356
[2022-04-10 21:06:25.746297]Total energy: 30764240.966975138
[2022-04-10 21:07:27.448211]Total energy: 30754992.65483426
[2022-04-10 21:08:17.132857]Total energy: 30758840.950545534
[2022-04-10 21:09:00.849149]Total energy: 30761116.756105028
[2022-04-10 21:09:44.424356]Total energy: 30785170.767606154
[2022-04-10 21:11:01.832052]Total energy: 30748253.6438525
[2022-04-10 21:12:24.603539]Total energy: 30750056.395201117
[2022-04-10 21:13:40.282352]Total energy: 30713512.06016474
[2022-04-10 21:14:38.680957]Total energy: 30767711.808367573
[2022-04-10 21:15:25.198652]Total energy: 30787334.901940744
[2022-04-10 21:16:08.917688]Total energy: 30770200.01290558
[2022-04-10 21:16:53.449297]Total energy: 30761470.141439497
[2022-04-10 21:17:40.010255]Total energy: 30736123.288608782
[2022-04-10 21:18:25.207234]Total energy: 30733610.865072787
[2022-04-10 21:19:10.140787]Total energy: 30761359.756801095
[2022-04-10 21:19:55.768181]Total energy: 30770545.217060428
[2022-04-10 21:21:15.021012]Total energy: 30712349.168607976
[2022-04-10 21:22:37.972557]Total energy: 30736370.7034883
[2022-04-10 21:23:43.292025]Total energy: 30717582.28938271
[2022-04-10 21:24:41.314654]Total energy: 30768776.748093255
[2022-04-10 21:25:40.331020]Total energy: 30768666.329788
[2022-04-10 21:26:38.600941]Total energy: 30764385.166697618
[2022-04-10 21:27:35.602450]Total energy: 30724052.088740684
[2022-04-10 21:28:29.632743]Total energy: 30774294.005526654
[2022-04-10 21:29:15.270636]Total energy: 30754682.13084775
[2022-04-10 21:30:01.340759]Total energy: 30737617.58123244
[2022-04-10 21:30:48.371548]Total energy: 30756057.811685473
[2022-04-10 21:31:31.702430]Total energy: 30730262.240585748
[2022-04-10 21:32:15.918743]Total energy: 30749111.551384244
[2022-04-10 21:32:59.424542]Total energy: 30772138.446525738
[2022-04-10 21:33:43.003944]Total energy: 30741472.565672696
[2022-04-10 21:34:26.516387]Total energy: 30750814.209039852
[2022-04-10 21:35:10.345529]Total energy: 30787966.678982932
[2022-04-10 21:35:54.337179]Total energy: 30756740.3445917
[2022-04-10 21:36:38.203981]Total energy: 30742400.692002665
[2022-04-10 21:37:23.064219]Total energy: 30741273.81922494
[2022-04-10 21:38:08.210951]Total energy: 30725968.292796943
[2022-04-10 21:38:51.970115]Total energy: 30791128.946329575
[2022-04-10 21:39:35.529722]Total energy: 30758097.220160417
[2022-04-10 21:40:19.871422]Total energy: 30734248.911982685
[2022-04-10 21:41:26.808738]Total energy: 30784857.573216684
[2022-04-10 21:42:19.834135]Total energy: 30762482.22777149
[2022-04-10 21:43:15.142647]Total energy: 30748393.245835554
[2022-04-10 21:44:08.782331]Total energy: 30759936.05564811
[2022-04-10 21:45:01.537623]Total energy: 30790272.67634903
[2022-04-10 21:45:50.614123]Total energy: 30762887.236906964
[2022-04-10 21:46:35.902352]Total energy: 30749392.70611127
[2022-04-10 21:47:19.733270]Total energy: 30762474.265019983
[2022-04-10 21:48:03.369777]Total energy: 30698740.667335838
[2022-04-10 21:48:48.044148]Total energy: 30724232.653135605
[2022-04-10 21:49:31.801899]Total energy: 30769519.16003453
[2022-04-10 21:50:18.052504]Total energy: 30748611.821972948
[2022-04-10 21:51:20.367985]Total energy: 30685881.502152238
[2022-04-10 21:52:22.667916]Total energy: 30748931.63874346
[2022-04-10 21:53:20.070165]Total energy: 30743962.706554234
[2022-04-10 21:54:05.453647]Total energy: 30762757.814949464
[2022-04-10 21:54:49.772755]Total energy: 30748731.270931385
[2022-04-10 21:55:33.506281]Total energy: 30806480.6080059
[2022-04-10 21:56:17.288315]Total energy: 30765986.28962341
[2022-04-10 21:57:01.168800]Total energy: 30744013.215457767
[2022-04-10 21:57:46.300882]Total energy: 30757835.768245626
[2022-04-10 21:58:30.779238]Total energy: 30732304.5527412
[2022-04-10 21:59:17.095297]Total energy: 30780712.374598257
[2022-04-10 22:00:00.814145]Total energy: 30762861.25597396
[2022-04-10 22:01:00.704929]Total energy: 30785040.81681492
[2022-04-10 22:02:16.918501]Total energy: 30725475.462381255
[2022-04-10 22:03:28.596764]Total energy: 30800857.725400634
[2022-04-10 22:04:25.456475]Total energy: 30746862.604480177
[2022-04-10 22:05:24.673844]Total energy: 30772908.447510555
[2022-04-10 22:06:23.442312]Total energy: 30773105.674165875
[2022-04-10 22:07:30.435293]Total energy: 30713840.032516055
[2022-04-10 22:08:21.452387]Total energy: 30749064.86481353
[2022-04-10 22:09:06.573437]Total energy: 30784540.690843835
[2022-04-10 22:09:49.881583]Total energy: 30763734.987879526
[2022-04-10 22:10:49.132085]Total energy: 30742294.85209492
[2022-04-10 22:11:52.622785]Total energy: 30762537.691066433
[2022-04-10 22:12:52.732523]Total energy: 30739793.68564381
[2022-04-10 22:13:41.860878]Total energy: 30755235.13927902
[2022-04-10 22:14:35.718637]Total energy: 30749896.703741368
[2022-04-10 22:15:23.611279]Total energy: 30751409.537115455
[2022-04-10 22:16:07.370312]Total energy: 30735068.1965794
[2022-04-10 22:16:51.877840]Total energy: 30761175.656507652
[2022-04-10 22:17:35.729590]Total energy: 30761356.56351677
[2022-04-10 22:18:19.449916]Total energy: 30726935.22717831
[2022-04-10 22:19:03.941996]Total energy: 30751919.727516886
[2022-04-10 22:19:47.367328]Total energy: 30769756.05023696
[2022-04-10 22:21:05.783898]Total energy: 30733469.477390986
[2022-04-10 22:22:03.374245]Total energy: 30748877.071976487
[2022-04-10 22:22:48.057579]Total energy: 30778212.243931603
[2022-04-10 22:23:31.655042]Total energy: 30742117.88060933
[2022-04-10 22:24:15.839827]Total energy: 30710317.41679546
[2022-04-10 22:25:01.258842]Total energy: 30764508.093633834
[2022-04-10 22:25:45.412418]Total energy: 30732611.434567545
[2022-04-10 22:26:28.849673]Total energy: 30771787.215990014
[2022-04-10 22:27:12.811806]Total energy: 30763675.52113384
[2022-04-10 22:27:56.254104]Total energy: 30768240.712584864
[2022-04-10 22:28:40.963257]Total energy: 30748981.110613056
[2022-04-10 22:29:24.900991]Total energy: 30771339.02784271
[2022-04-10 22:30:08.567414]Total energy: 30789675.474963028
[2022-04-10 22:31:06.462179]Total energy: 30757756.155375622
[2022-04-10 22:32:05.547127]Total energy: 30710722.67730844
[2022-04-10 22:33:01.470799]Total energy: 30754628.078421373
[2022-04-10 22:33:49.753988]Total energy: 30739899.810045313
[2022-04-10 22:34:34.743400]Total energy: 30759078.07195514
[2022-04-10 22:35:18.338967]Total energy: 30747091.85275473
[2022-04-10 22:36:02.885491]Total energy: 30767498.05615845
[2022-04-10 22:36:46.371798]Total energy: 30761755.884199206
[2022-04-10 22:37:30.128352]Total energy: 30756473.86688893
[2022-04-10 22:38:13.590312]Total energy: 30735680.479599036
[2022-04-10 22:38:59.340410]Total energy: 30758383.989062354
[2022-04-10 22:39:43.801770]Total energy: 30761462.15015564
[2022-04-10 22:40:42.926511]Total energy: 30750415.503205635
[2022-04-10 22:41:56.997313]Total energy: 30735719.894161556
[2022-04-10 22:42:53.387093]Total energy: 30774501.669458862
[2022-04-10 22:43:53.150040]Total energy: 30756029.861978192
[2022-04-10 22:44:40.858316]Total energy: 30730747.555661738
[2022-04-10 22:45:26.137884]Total energy: 30749880.76225678
[2022-04-10 22:46:09.156246]Total energy: 30755859.684393536
[2022-04-10 22:46:53.859859]Total energy: 30777561.64044103
