initial: all - diverse_no_blind_all
[2022-04-11 08:45:56.697786]Total energy: 16602533.738237536
[2022-04-11 08:47:14.547797]Total energy: 16593923.958421517
[2022-04-11 08:48:28.455335]Total energy: 16609889.201646369
[2022-04-11 08:49:42.460896]Total energy: 16574577.890902326
[2022-04-11 08:51:15.558141]Total energy: 16588015.503436156
[2022-04-11 08:52:46.242305]Total energy: 16594955.301855557
[2022-04-11 08:54:04.280248]Total energy: 16578512.08688511
[2022-04-11 08:55:21.702216]Total energy: 16584959.313721906
[2022-04-11 08:56:35.615218]Total energy: 16577137.28938713
[2022-04-11 08:57:51.422138]Total energy: 16580443.355011405
[2022-04-11 08:59:04.182416]Total energy: 16585109.63536119
[2022-04-11 09:00:17.874515]Total energy: 16586416.169312894
[2022-04-11 09:01:40.996217]Total energy: 16578541.078042448
[2022-04-11 09:03:01.912113]Total energy: 16574282.507381797
[2022-04-11 09:04:16.066380]Total energy: 16588812.16360499
[2022-04-11 09:05:32.840487]Total energy: 16568795.248036118
[2022-04-11 09:06:46.338008]Total energy: 16573830.714588836
[2022-04-11 09:08:01.780877]Total energy: 16557442.681245444
[2022-04-11 09:09:14.382024]Total energy: 16575921.517559443
[2022-04-11 09:10:47.435859]Total energy: 16579750.364632033
[2022-04-11 09:12:18.924661]Total energy: 16556751.857255828
[2022-04-11 09:13:31.789128]Total energy: 16595086.02350732
[2022-04-11 09:14:46.320855]Total energy: 16583354.57508342
[2022-04-11 09:16:01.343319]Total energy: 16585609.889367787
[2022-04-11 09:17:17.837704]Total energy: 16583750.237917816
[2022-04-11 09:18:30.949829]Total energy: 16593417.811861295
[2022-04-11 09:19:53.378094]Total energy: 16563710.33229991
[2022-04-11 09:21:28.532550]Total energy: 16574637.647272851
[2022-04-11 09:23:15.818315]Total energy: 16576608.75720177
[2022-04-11 09:24:55.490689]Total energy: 16562464.492224911
[2022-04-11 09:26:27.217135]Total energy: 16571542.282648904
[2022-04-11 09:27:44.187069]Total energy: 16583498.343300816
[2022-04-11 09:29:01.871123]Total energy: 16583850.854862148
[2022-04-11 09:30:21.153961]Total energy: 16566005.092133634
[2022-04-11 09:32:11.184968]Total energy: 16561664.13206479
[2022-04-11 09:33:41.947565]Total energy: 16567511.443155352
[2022-04-11 09:35:12.156028]Total energy: 16587957.768357567
[2022-04-11 09:36:27.419091]Total energy: 16590884.060094757
[2022-04-11 09:37:44.060666]Total energy: 16581122.843478037
[2022-04-11 09:39:07.112735]Total energy: 16585493.88909628
[2022-04-11 09:40:24.787441]Total energy: 16587053.587314667
[2022-04-11 09:42:15.570451]Total energy: 16592468.907708943
[2022-04-11 09:43:42.080344]Total energy: 16564811.44371067
[2022-04-11 09:44:58.745305]Total energy: 16573246.003507752
[2022-04-11 09:46:14.373146]Total energy: 16564781.675547482
[2022-04-11 09:47:29.744361]Total energy: 16553281.304650545
[2022-04-11 09:48:47.897593]Total energy: 16594230.18535229
[2022-04-11 09:50:01.491080]Total energy: 16605150.061334621
[2022-04-11 09:51:34.147832]Total energy: 16603009.911286686
[2022-04-11 09:52:55.037044]Total energy: 16593915.726243837
[2022-04-11 09:54:08.075497]Total energy: 16570993.497671412
[2022-04-11 09:55:20.647628]Total energy: 16575721.072606241
[2022-04-11 09:56:34.542212]Total energy: 16589151.414129395
[2022-04-11 09:57:48.872198]Total energy: 16588074.761395257
[2022-04-11 09:59:03.748795]Total energy: 16597373.131339027
[2022-04-11 10:00:18.189183]Total energy: 16593981.600781588
[2022-04-11 10:01:51.340583]Total energy: 16569388.40076588
[2022-04-11 10:03:22.020109]Total energy: 16591193.416168954
[2022-04-11 10:04:35.034661]Total energy: 16566628.70306701
[2022-04-11 10:05:48.147032]Total energy: 16569719.828183377
[2022-04-11 10:07:04.533896]Total energy: 16598765.130954074
[2022-04-11 10:08:17.348980]Total energy: 16565980.076739399
[2022-04-11 10:09:33.430973]Total energy: 16586697.224539438
[2022-04-11 10:11:13.186414]Total energy: 16579745.942925837
[2022-04-11 10:12:47.601822]Total energy: 16590060.8360375
[2022-04-11 10:14:08.345021]Total energy: 16579214.661101637
[2022-04-11 10:15:25.929951]Total energy: 16584563.716192298
[2022-04-11 10:16:48.085791]Total energy: 16565964.356839703
[2022-04-11 10:18:02.697824]Total energy: 16594886.450272907
[2022-04-11 10:19:19.487861]Total energy: 16567157.500785435
[2022-04-11 10:21:10.625338]Total energy: 16605239.75353418
[2022-04-11 10:22:40.598818]Total energy: 16552876.571125537
[2022-04-11 10:24:01.015644]Total energy: 16588933.524139144
[2022-04-11 10:25:19.527898]Total energy: 16577393.21319796
[2022-04-11 10:26:34.436983]Total energy: 16571196.81492824
[2022-04-11 10:27:54.973638]Total energy: 16575500.632160567
[2022-04-11 10:29:16.231495]Total energy: 16569672.931901177
[2022-04-11 10:30:59.872183]Total energy: 16585150.955843797
[2022-04-11 10:32:30.348411]Total energy: 16583032.604069257
[2022-04-11 10:33:45.931884]Total energy: 16577079.210657895
[2022-04-11 10:35:03.651171]Total energy: 16566586.019231604
[2022-04-11 10:36:24.321899]Total energy: 16555350.285796802
[2022-04-11 10:37:42.977361]Total energy: 16578114.6654498
[2022-04-11 10:39:01.051420]Total energy: 16567883.046750156
[2022-04-11 10:40:21.288934]Total energy: 16579931.489767557
[2022-04-11 10:42:01.878999]Total energy: 16585223.544979727
[2022-04-11 10:43:21.287180]Total energy: 16568575.334048124
[2022-04-11 10:44:39.410538]Total energy: 16581412.422239808
[2022-04-11 10:45:56.706204]Total energy: 16571935.234468842
[2022-04-11 10:47:15.149178]Total energy: 16558892.221914487
[2022-04-11 10:48:35.386562]Total energy: 16579154.564074963
[2022-04-11 10:49:54.399451]Total energy: 16567803.41067877
[2022-04-11 10:51:22.223506]Total energy: 16575552.08908386
[2022-04-11 10:52:46.773128]Total energy: 16583028.057841772
[2022-04-11 10:54:06.400268]Total energy: 16569019.39059528
[2022-04-11 10:55:30.118017]Total energy: 16590541.11577572
[2022-04-11 10:56:52.782010]Total energy: 16565574.747177811
[2022-04-11 10:58:08.421513]Total energy: 16568711.300539637
[2022-04-11 10:59:26.995248]Total energy: 16589566.820244819
[2022-04-11 11:00:52.761749]Total energy: 16566230.237876618
[2022-04-11 11:02:24.272460]Total energy: 16560717.127840584
[2022-04-11 11:03:43.438692]Total energy: 16591570.62457488
[2022-04-11 11:06:39.623577]Total energy: 16585284.001347326
[2022-04-11 11:14:00.643693]Total energy: 16569442.708510553
[2022-04-11 11:15:29.552202]Total energy: 16576544.285399297
[2022-04-11 11:16:45.819477]Total energy: 16572090.587826515
[2022-04-11 11:18:03.659192]Total energy: 16569309.92987114
[2022-04-11 11:19:17.954676]Total energy: 16589915.82544776
[2022-04-11 11:21:04.603047]Total energy: 16571612.02535395
[2022-04-11 11:22:35.231208]Total energy: 16591908.236156775
[2022-04-11 11:23:54.505260]Total energy: 16563397.809736326
[2022-04-11 11:25:12.643313]Total energy: 16580965.804773888
[2022-04-11 11:26:28.953660]Total energy: 16606344.746341325
[2022-04-11 11:27:45.464619]Total energy: 16578699.461010845
[2022-04-11 11:29:07.595869]Total energy: 16579711.402187802
[2022-04-11 11:30:46.239689]Total energy: 16562408.229800172
[2022-04-11 11:32:22.341306]Total energy: 16586492.734662343
[2022-04-11 11:33:35.965984]Total energy: 16561800.467357818
[2022-04-11 11:34:49.784097]Total energy: 16578256.23958982
[2022-04-11 11:36:03.126459]Total energy: 16575564.07992955
[2022-04-11 11:37:32.530765]Total energy: 16572939.120805979
[2022-04-11 11:38:46.695973]Total energy: 16565799.414217992
[2022-04-11 11:40:00.004917]Total energy: 16586425.345053565
[2022-04-11 11:41:24.934653]Total energy: 16585404.569669921
[2022-04-11 11:42:52.121741]Total energy: 16562677.17510671
[2022-04-11 11:44:11.263253]Total energy: 16557253.86159387
[2022-04-11 11:45:24.679687]Total energy: 16567258.071721558
[2022-04-11 11:46:38.637005]Total energy: 16580473.838644003
[2022-04-11 11:47:52.829310]Total energy: 16580756.047715811
[2022-04-11 11:49:05.152070]Total energy: 16583594.581399934
[2022-04-11 11:50:20.834086]Total energy: 16588273.004907887
[2022-04-11 11:51:51.232691]Total energy: 16575034.623997863
[2022-04-11 11:53:18.618953]Total energy: 16568349.875219367
[2022-04-11 11:54:42.480204]Total energy: 16579106.408002673
[2022-04-11 11:55:56.306612]Total energy: 16593710.719607325
[2022-04-11 11:57:09.400467]Total energy: 16552216.103377799
[2022-04-11 11:58:24.505162]Total energy: 16593808.808171764
[2022-04-11 11:59:37.828415]Total energy: 16570974.520742258
[2022-04-11 12:01:11.743174]Total energy: 16607230.996608816
[2022-04-11 12:02:33.471600]Total energy: 16581296.049418267
[2022-04-11 12:03:54.246551]Total energy: 16569617.952963697
[2022-04-11 12:05:14.548866]Total energy: 16599553.406095922
[2022-04-11 12:06:32.591943]Total energy: 16574221.242573455
[2022-04-11 12:07:44.683725]Total energy: 16598823.010594489
[2022-04-11 12:08:57.829638]Total energy: 16607813.035500353
[2022-04-11 12:10:11.232363]Total energy: 16584046.934812019
[2022-04-11 12:11:49.423537]Total energy: 16589033.634399641
[2022-04-11 12:13:24.069246]Total energy: 16607213.045923008
[2022-04-11 12:14:40.626078]Total energy: 16568568.413128158
[2022-04-11 12:15:57.749079]Total energy: 16561047.02231494
[2022-04-11 12:17:11.557708]Total energy: 16564969.716003533
[2022-04-11 12:18:24.906248]Total energy: 16609261.573611468
[2022-04-11 12:19:38.912047]Total energy: 16571402.848091722
[2022-04-11 12:21:01.494081]Total energy: 16589990.68139949
[2022-04-11 12:22:24.862541]Total energy: 16600344.137355294
[2022-04-11 12:23:37.693703]Total energy: 16594299.535457117
[2022-04-11 12:24:51.525840]Total energy: 16576412.194579622
[2022-04-11 12:26:04.895202]Total energy: 16594970.390247155
[2022-04-11 12:27:19.304947]Total energy: 16568297.98025336
[2022-04-11 12:28:34.679755]Total energy: 16573862.921457136
[2022-04-11 12:29:48.947173]Total energy: 16575615.4092024
[2022-04-11 12:31:21.916901]Total energy: 16561114.270707756
[2022-04-11 12:32:52.744288]Total energy: 16583061.627099192
[2022-04-11 12:34:05.996764]Total energy: 16579159.55680928
[2022-04-11 12:35:20.644228]Total energy: 16574616.604399495
[2022-04-11 12:36:43.373849]Total energy: 16573063.852395993
[2022-04-11 12:38:04.726639]Total energy: 16578320.697618555
[2022-04-11 12:39:17.095401]Total energy: 16578964.346239878
[2022-04-11 12:40:39.730213]Total energy: 16587607.024581047
[2022-04-11 12:42:06.562165]Total energy: 16563918.759503884
[2022-04-11 12:43:27.279928]Total energy: 16556754.741088461
[2022-04-11 12:44:52.491611]Total energy: 16540677.748278432
[2022-04-11 12:46:14.114225]Total energy: 16580665.363825401
[2022-04-11 12:47:36.766439]Total energy: 16583519.449793324
[2022-04-11 12:48:58.970408]Total energy: 16576405.78806729
[2022-04-11 12:50:20.829075]Total energy: 16572378.108444393
[2022-04-11 12:52:05.520006]Total energy: 16572306.111356057
[2022-04-11 12:53:32.567747]Total energy: 16570612.08288349
[2022-04-11 12:54:55.159431]Total energy: 16574908.390047362
[2022-04-11 12:56:14.773921]Total energy: 16595759.372871283
[2022-04-11 12:57:35.761258]Total energy: 16587268.36625941
[2022-04-11 12:58:53.998687]Total energy: 16569822.643056426
[2022-04-11 13:00:09.023286]Total energy: 16558855.125632828
[2022-04-11 13:01:32.135380]Total energy: 16609040.834443841
[2022-04-11 13:02:50.929912]Total energy: 16579736.368349468
[2022-04-11 13:04:08.190581]Total energy: 16561482.335430669
[2022-04-11 13:05:23.800897]Total energy: 16567667.090564307
[2022-04-11 13:06:39.284196]Total energy: 16578871.263323583
[2022-04-11 13:07:55.851376]Total energy: 16606947.233278615
[2022-04-11 13:09:12.509894]Total energy: 16592315.165668197
[2022-04-11 13:10:40.692754]Total energy: 16567206.59780615
[2022-04-11 13:12:20.438155]Total energy: 16572913.068930987
[2022-04-11 13:13:50.850741]Total energy: 16551962.637257725
[2022-04-11 13:15:17.558155]Total energy: 16578567.414001055
[2022-04-11 13:16:33.991183]Total energy: 16574161.274084987
[2022-04-11 13:17:49.115603]Total energy: 16573236.76974589
[2022-04-11 13:19:07.161777]Total energy: 16592935.97569712
[2022-04-11 13:20:21.092261]Total energy: 16570242.073482653
[2022-04-11 13:21:38.931916]Total energy: 16590177.273425208
[2022-04-11 13:22:56.841361]Total energy: 16579096.210040402
[2022-04-11 13:24:13.582731]Total energy: 16565370.012405058
[2022-04-11 13:25:28.997199]Total energy: 16576496.14992171
[2022-04-11 13:26:50.028412]Total energy: 16569026.338167025
[2022-04-11 13:28:06.934661]Total energy: 16588272.99382647
[2022-04-11 13:29:23.044637]Total energy: 16569953.971709212
[2022-04-11 13:30:46.988102]Total energy: 16556647.283827815
[2022-04-11 13:32:03.500568]Total energy: 16573651.350362595
[2022-04-11 13:33:17.834338]Total energy: 16599953.396240208
[2022-04-11 13:34:31.273409]Total energy: 16576938.086018343
[2022-04-11 13:35:45.284745]Total energy: 16577812.979199538
[2022-04-11 13:36:59.532151]Total energy: 16566138.18437438
[2022-04-11 13:38:14.622884]Total energy: 16590686.593154453
[2022-04-11 13:39:32.129320]Total energy: 16563752.31351708
[2022-04-11 13:40:58.280963]Total energy: 16579859.865510361
[2022-04-11 13:42:20.419132]Total energy: 16579421.538517207
[2022-04-11 13:43:33.933726]Total energy: 16592690.229877474
[2022-04-11 13:44:47.697735]Total energy: 16565423.050278496
[2022-04-11 13:46:03.588748]Total energy: 16587348.031385934
[2022-04-11 13:47:20.006979]Total energy: 16554912.485426644
[2022-04-11 13:48:33.928903]Total energy: 16594354.66924692
[2022-04-11 13:49:48.073177]Total energy: 16577775.052315438
[2022-04-11 13:51:06.654586]Total energy: 16588353.303744154
[2022-04-11 13:52:22.679678]Total energy: 16572983.567555774
[2022-04-11 13:53:38.976054]Total energy: 16588787.490576476
[2022-04-11 13:54:52.748597]Total energy: 16585179.864796208
[2022-04-11 13:56:13.592617]Total energy: 16578541.06588835
[2022-04-11 13:57:30.848140]Total energy: 16582936.258786295
[2022-04-11 13:58:47.495576]Total energy: 16580311.918147998
[2022-04-11 14:00:01.789159]Total energy: 16581115.749209618
[2022-04-11 14:01:21.093796]Total energy: 16579119.192836752
[2022-04-11 14:02:36.463365]Total energy: 16560786.631080288
[2022-04-11 14:03:51.546127]Total energy: 16575515.60880736
[2022-04-11 14:05:05.313960]Total energy: 16588042.639392653
[2022-04-11 14:06:21.023386]Total energy: 16568167.071776316
[2022-04-11 14:07:35.623035]Total energy: 16565344.948338656
[2022-04-11 14:08:51.352082]Total energy: 16586676.65110051
[2022-04-11 14:10:09.123327]Total energy: 16563343.791967966
[2022-04-11 14:11:27.483139]Total energy: 16553723.813608186
[2022-04-11 14:12:42.484908]Total energy: 16566062.900853053
[2022-04-11 14:13:57.816163]Total energy: 16561311.94260053
[2022-04-11 14:15:14.980702]Total energy: 16563627.881167669
[2022-04-11 14:16:29.299909]Total energy: 16587213.79880065
[2022-04-11 14:17:43.228233]Total energy: 16585009.175488561
[2022-04-11 14:18:57.095429]Total energy: 16559085.473132322
[2022-04-11 14:20:13.527671]Total energy: 16565707.355264103
[2022-04-11 14:21:34.614936]Total energy: 16589996.870609965
[2022-04-11 14:22:52.957253]Total energy: 16597094.733313616
[2022-04-11 14:24:07.479027]Total energy: 16565048.607234681
[2022-04-11 14:25:21.469009]Total energy: 16576356.96268933
[2022-04-11 14:26:35.501283]Total energy: 16579929.947764402
[2022-04-11 14:27:55.716074]Total energy: 16565541.62451454
[2022-04-11 14:29:10.319384]Total energy: 16565243.593078606
[2022-04-11 14:30:26.453696]Total energy: 16576854.80698614
[2022-04-11 14:31:50.573290]Total energy: 16574178.89835508
[2022-04-11 14:33:06.732543]Total energy: 16586063.112432526
[2022-04-11 14:34:22.215393]Total energy: 16562985.515500622
[2022-04-11 14:35:36.254380]Total energy: 16571958.804429345
[2022-04-11 14:36:51.236771]Total energy: 16584315.201387478
[2022-04-11 14:38:07.374684]Total energy: 16554508.035441447
[2022-04-11 14:39:24.283602]Total energy: 16569922.308876734
[2022-04-11 14:41:00.857052]Total energy: 16588223.696301207
[2022-04-11 14:42:38.353225]Total energy: 16565785.031111496
[2022-04-11 14:43:57.663911]Total energy: 16572949.140745973
[2022-04-11 14:45:13.137228]Total energy: 16558669.590448698
[2022-04-11 14:46:35.389325]Total energy: 16565601.575845066
[2022-04-11 14:47:49.944206]Total energy: 16584677.399319138
[2022-04-11 14:49:04.045267]Total energy: 16573572.540286899
[2022-04-11 14:50:19.545782]Total energy: 16590343.023128629
[2022-04-11 14:51:41.702143]Total energy: 16589419.709006846
[2022-04-11 14:53:03.317103]Total energy: 16565372.235473193
[2022-04-11 14:54:18.561247]Total energy: 16570461.998210877
[2022-04-11 14:55:34.588876]Total energy: 16563346.776155882
[2022-04-11 14:56:51.723744]Total energy: 16615508.673543276
[2022-04-11 14:58:05.778197]Total energy: 16573920.892907834
[2022-04-11 14:59:20.962604]Total energy: 16557621.37081687
[2022-04-11 15:00:55.082986]Total energy: 16546597.042315586
[2022-04-11 15:02:25.657905]Total energy: 16560758.474660203
[2022-04-11 15:03:40.589832]Total energy: 16582356.587633379
[2022-04-11 15:04:56.450850]Total energy: 16584184.62851756
[2022-04-11 15:06:16.811651]Total energy: 16599467.675806668
[2022-04-11 15:07:32.610152]Total energy: 16578232.715277262
[2022-04-11 15:08:48.299820]Total energy: 16581804.76555073
[2022-04-11 15:10:02.100133]Total energy: 16588639.38642068
[2022-04-11 15:11:28.906276]Total energy: 16602964.322769087
[2022-04-11 15:12:51.455045]Total energy: 16575600.747669945
[2022-04-11 15:14:06.277020]Total energy: 16571363.763085859
[2022-04-11 15:15:23.163380]Total energy: 16581633.452402925
[2022-04-11 15:16:38.676916]Total energy: 16559611.397167066
[2022-04-11 15:17:55.093520]Total energy: 16581554.553779766
[2022-04-11 15:19:09.054858]Total energy: 16578715.064242935
