initial: 102 - optimal_only_seed
[2022-04-11 07:29:35.845170]Total energy: 42306529.729945794
[2022-04-11 07:31:07.344323]Total energy: 42228294.79533509
[2022-04-11 07:32:40.781405]Total energy: 42315542.92577531
[2022-04-11 07:33:56.833169]Total energy: 42173930.22569918
[2022-04-11 07:35:12.540155]Total energy: 42334788.65709031
[2022-04-11 07:36:28.667742]Total energy: 42628376.87392648
[2022-04-11 07:37:44.121184]Total energy: 42230352.98800871
[2022-04-11 07:39:01.125200]Total energy: 42230551.85779857
[2022-04-11 07:40:21.026719]Total energy: 42197914.174509525
[2022-04-11 07:42:07.430653]Total energy: 42207913.15194822
[2022-04-11 07:43:37.716934]Total energy: 42082911.43442862
[2022-04-11 07:45:09.106371]Total energy: 42169910.7215728
[2022-04-11 07:46:32.319184]Total energy: 42243735.593961895
[2022-04-11 07:47:47.081063]Total energy: 41951861.05246874
[2022-04-11 07:49:01.614127]Total energy: 42120901.571218416
[2022-04-11 07:50:17.670290]Total energy: 42250418.21039156
[2022-04-11 07:51:42.772980]Total energy: 42226360.16360131
[2022-04-11 07:53:13.533621]Total energy: 42367419.60766085
[2022-04-11 07:54:28.052504]Total energy: 42111882.2515505
[2022-04-11 07:55:42.936333]Total energy: 42295999.73192256
[2022-04-11 07:56:57.369191]Total energy: 42146762.47867214
[2022-04-11 07:58:11.207970]Total energy: 42223236.45519796
[2022-04-11 07:59:24.741495]Total energy: 42189996.856081866
[2022-04-11 08:00:59.488311]Total energy: 42253973.417325445
[2022-04-11 08:02:24.788056]Total energy: 42304059.689295895
[2022-04-11 08:03:40.075352]Total energy: 42142576.41258179
[2022-04-11 08:04:54.353061]Total energy: 42134202.49466937
[2022-04-11 08:06:07.506443]Total energy: 42263770.7520133
[2022-04-11 08:07:20.874621]Total energy: 42072033.53093977
[2022-04-11 08:08:34.276963]Total energy: 42305842.26416541
[2022-04-11 08:09:49.663697]Total energy: 42485690.7989728
[2022-04-11 08:11:17.903313]Total energy: 42140818.01305223
[2022-04-11 08:12:49.109464]Total energy: 42258270.37107522
[2022-04-11 08:14:02.141910]Total energy: 42118956.415930994
[2022-04-11 08:15:17.975645]Total energy: 42167201.23623995
[2022-04-11 08:16:34.099685]Total energy: 42105454.43775492
[2022-04-11 08:17:47.706147]Total energy: 42248305.87931584
[2022-04-11 08:19:01.522463]Total energy: 42144180.47887112
[2022-04-11 08:20:14.385160]Total energy: 42187417.44436654
[2022-04-11 08:21:45.340189]Total energy: 42178719.71577023
[2022-04-11 08:23:13.479667]Total energy: 42047359.77403732
[2022-04-11 08:24:28.147075]Total energy: 42121676.778951496
[2022-04-11 08:25:40.261878]Total energy: 42284336.57411017
[2022-04-11 08:26:53.089026]Total energy: 42207348.219891615
[2022-04-11 08:28:04.815969]Total energy: 42175633.30324663
[2022-04-11 08:29:17.854201]Total energy: 42015980.934968576
[2022-04-11 08:30:37.433913]Total energy: 42215726.990096696
[2022-04-11 08:31:58.759019]Total energy: 42188875.657704026
[2022-04-11 08:33:18.461378]Total energy: 41906843.934191205
[2022-04-11 08:34:35.395787]Total energy: 42195666.752047166
[2022-04-11 08:35:48.057046]Total energy: 42254738.50581829
[2022-04-11 08:37:01.426124]Total energy: 42167107.95259233
[2022-04-11 08:38:13.287900]Total energy: 42184198.855580494
[2022-04-11 08:39:26.254688]Total energy: 42144739.3407244
[2022-04-11 08:41:02.894258]Total energy: 42345216.77474398
[2022-04-11 08:42:34.109779]Total energy: 42407272.40216164
[2022-04-11 08:43:51.721536]Total energy: 42165479.720357336
[2022-04-11 08:45:11.970918]Total energy: 42254563.328241654
[2022-04-11 08:46:30.016664]Total energy: 42215140.151131205
[2022-04-11 08:47:45.939774]Total energy: 42383253.18351365
[2022-04-11 08:49:01.471049]Total energy: 42352232.42125299
[2022-04-11 08:50:18.006619]Total energy: 42112005.707913764
[2022-04-11 08:51:47.522791]Total energy: 42378480.65208854
[2022-04-11 08:53:15.404707]Total energy: 42391909.621012785
[2022-04-11 08:54:31.206878]Total energy: 42294980.645366564
[2022-04-11 08:55:50.382281]Total energy: 42348765.89771605
[2022-04-11 08:57:07.188212]Total energy: 42262961.88791502
[2022-04-11 08:58:22.197569]Total energy: 42407342.13619137
[2022-04-11 08:59:41.335110]Total energy: 42145678.414559245
[2022-04-11 09:01:10.422497]Total energy: 42346328.16021152
[2022-04-11 09:02:29.008403]Total energy: 42230937.21189365
[2022-04-11 09:03:45.772993]Total energy: 42290487.913568094
[2022-04-11 09:05:00.839634]Total energy: 42414011.3895768
[2022-04-11 09:06:15.724947]Total energy: 42190432.77391832
[2022-04-11 09:07:38.264389]Total energy: 42287272.40979658
[2022-04-11 09:08:53.330954]Total energy: 42524151.67395532
[2022-04-11 09:10:12.986288]Total energy: 42145033.62688836
[2022-04-11 09:11:37.740596]Total energy: 42282652.12648103
[2022-04-11 09:12:52.941680]Total energy: 42144780.34195953
[2022-04-11 09:14:10.532177]Total energy: 42197555.16651572
[2022-04-11 09:15:26.501287]Total energy: 42031877.668081135
[2022-04-11 09:16:44.296713]Total energy: 42315791.71330199
[2022-04-11 09:18:01.422810]Total energy: 42166788.60576069
[2022-04-11 09:19:29.238402]Total energy: 42230914.579121724
[2022-04-11 09:21:09.645571]Total energy: 42222040.696819715
[2022-04-11 09:22:47.901245]Total energy: 42271978.37174368
[2022-04-11 09:24:20.085798]Total energy: 42236327.66981064
[2022-04-11 09:25:50.793727]Total energy: 42249083.83779865
[2022-04-11 09:27:06.717907]Total energy: 42530477.13201749
[2022-04-11 09:28:24.295946]Total energy: 42255781.17029568
[2022-04-11 09:29:38.112240]Total energy: 42411494.52368982
[2022-04-11 09:31:09.576300]Total energy: 42335499.9913937
[2022-04-11 09:32:36.872578]Total energy: 42344137.007668145
[2022-04-11 09:34:04.396914]Total energy: 42184289.98003131
[2022-04-11 09:35:20.107217]Total energy: 42343629.876319334
[2022-04-11 09:36:37.418007]Total energy: 42381932.575545445
[2022-04-11 09:37:52.372262]Total energy: 42219350.85108473
[2022-04-11 09:39:11.218823]Total energy: 42169591.56515442
[2022-04-11 09:40:48.530460]Total energy: 42244386.32039452
[2022-04-11 09:42:16.314887]Total energy: 42294234.07890136
[2022-04-11 09:43:40.281185]Total energy: 42230563.47903693
[2022-04-11 09:45:00.046549]Total energy: 42338546.255671754
[2022-04-11 09:46:20.691385]Total energy: 42376082.31012571
[2022-04-11 09:47:38.383015]Total energy: 42357221.49861856
[2022-04-11 09:48:57.875939]Total energy: 42155644.9238704
[2022-04-11 09:50:16.907157]Total energy: 42136021.47483394
[2022-04-11 09:51:43.509042]Total energy: 42227788.73338463
[2022-04-11 09:53:04.650631]Total energy: 42353129.57511102
[2022-04-11 09:54:27.226128]Total energy: 42237923.91576767
[2022-04-11 09:55:50.571220]Total energy: 42310889.358288266
[2022-04-11 09:57:12.826215]Total energy: 42215150.32554132
[2022-04-11 09:58:36.237829]Total energy: 42434104.738170475
[2022-04-11 09:59:59.957007]Total energy: 42195516.76959958
[2022-04-11 10:01:38.116816]Total energy: 42295263.5482611
[2022-04-11 10:03:11.659778]Total energy: 42234746.47293189
[2022-04-11 10:04:36.095465]Total energy: 42236036.831402846
[2022-04-11 10:05:58.122418]Total energy: 42311607.327210255
[2022-04-11 10:07:21.433992]Total energy: 42284344.22978218
[2022-04-11 10:08:40.497580]Total energy: 42308915.52081476
[2022-04-11 10:10:04.540641]Total energy: 42297445.018800594
[2022-04-11 10:11:40.002465]Total energy: 42252958.20461157
[2022-04-11 10:13:04.236231]Total energy: 42229965.43208369
[2022-04-11 10:14:25.619387]Total energy: 42274212.91748657
[2022-04-11 10:15:50.573556]Total energy: 42370122.56164804
[2022-04-11 10:17:16.666152]Total energy: 42239355.009414926
[2022-04-11 10:18:38.548955]Total energy: 42336563.7080182
[2022-04-11 10:20:04.272286]Total energy: 42156706.42427998
[2022-04-11 10:21:34.384530]Total energy: 42322880.97933082
[2022-04-11 10:23:05.422500]Total energy: 42201315.810564466
[2022-04-11 10:24:24.873530]Total energy: 42124589.18123247
[2022-04-11 10:25:45.004027]Total energy: 42106587.76751753
[2022-04-11 10:27:09.375160]Total energy: 42375010.50397211
[2022-04-11 10:28:31.086635]Total energy: 42184875.624720395
[2022-04-11 10:29:52.660070]Total energy: 42227154.37288513
[2022-04-11 10:31:28.566265]Total energy: 42079807.207181565
[2022-04-11 10:33:03.572880]Total energy: 42122553.02830233
[2022-04-11 10:34:25.686683]Total energy: 42284222.132805035
[2022-04-11 10:35:46.810349]Total energy: 42170010.216687866
[2022-04-11 10:37:07.460491]Total energy: 42105843.1067024
[2022-04-11 10:38:28.576721]Total energy: 42187136.01509663
[2022-04-11 10:39:50.318919]Total energy: 42143807.35413984
[2022-04-11 10:41:21.134009]Total energy: 42277941.59583366
[2022-04-11 10:42:45.853120]Total energy: 42036369.3209842
[2022-04-11 10:44:08.213916]Total energy: 42232318.89535673
[2022-04-11 10:45:28.934356]Total energy: 41936026.94610671
[2022-04-11 10:46:50.398303]Total energy: 42175860.49188397
[2022-04-11 10:48:11.205640]Total energy: 42181701.26006778
[2022-04-11 10:49:32.185852]Total energy: 42077615.018557444
[2022-04-11 10:51:04.708699]Total energy: 42077293.143017195
[2022-04-11 10:52:29.820702]Total energy: 42250521.34398654
[2022-04-11 10:53:49.949151]Total energy: 42231025.33551745
[2022-04-11 10:55:15.041754]Total energy: 42155056.232430756
[2022-04-11 10:56:40.547439]Total energy: 42078654.93943103
[2022-04-11 10:57:58.335898]Total energy: 42114924.14548503
[2022-04-11 10:59:17.636809]Total energy: 41964197.64380525
[2022-04-11 11:00:47.781894]Total energy: 42163005.382481486
[2022-04-11 11:02:17.059845]Total energy: 42260633.156417556
[2022-04-11 11:03:44.154975]Total energy: 42043626.239159256
[2022-04-11 11:06:41.784998]Total energy: 42173370.90803513
[2022-04-11 11:14:01.040028]Total energy: 42193044.04838506
[2022-04-11 11:15:26.364426]Total energy: 42091615.728664294
[2022-04-11 11:16:46.293231]Total energy: 42121985.82246322
[2022-04-11 11:18:05.275418]Total energy: 42180777.26519498
[2022-04-11 11:19:23.138034]Total energy: 42076873.85293591
[2022-04-11 11:21:11.916455]Total energy: 42124956.29784663
[2022-04-11 11:22:33.189026]Total energy: 42149673.99174903
[2022-04-11 11:23:52.531125]Total energy: 42096205.24706652
[2022-04-11 11:25:10.810058]Total energy: 42204111.82269233
[2022-04-11 11:26:30.544126]Total energy: 42202694.47357149
[2022-04-11 11:27:48.436802]Total energy: 42073274.17053337
[2022-04-11 11:29:06.647540]Total energy: 42036535.033206075
[2022-04-11 11:30:40.981404]Total energy: 42279099.082406834
[2022-04-11 11:32:03.681623]Total energy: 42039380.25579552
[2022-04-11 11:33:24.183107]Total energy: 42194823.88388559
[2022-04-11 11:34:42.005883]Total energy: 42268946.58440951
[2022-04-11 11:35:58.798134]Total energy: 42267535.84705844
[2022-04-11 11:37:28.650208]Total energy: 42214204.60036295
[2022-04-11 11:38:45.248779]Total energy: 42052285.17565829
[2022-04-11 11:40:03.218704]Total energy: 42132871.47687698
[2022-04-11 11:41:26.656327]Total energy: 42189126.68291724
[2022-04-11 11:42:53.171292]Total energy: 42164756.33071523
[2022-04-11 11:44:12.964076]Total energy: 42088072.62156149
[2022-04-11 11:45:29.126396]Total energy: 42077549.45763667
[2022-04-11 11:46:46.093308]Total energy: 42307170.90098577
[2022-04-11 11:48:05.404705]Total energy: 42113961.04261703
[2022-04-11 11:49:22.271121]Total energy: 42140922.269770436
[2022-04-11 11:51:00.194802]Total energy: 42164275.48548976
[2022-04-11 11:52:25.223479]Total energy: 42151341.03666831
[2022-04-11 11:53:45.396496]Total energy: 42109916.495561525
[2022-04-11 11:55:04.046428]Total energy: 42269162.24292474
[2022-04-11 11:56:20.423858]Total energy: 42082724.17018064
[2022-04-11 11:57:36.334741]Total energy: 42086032.563150674
[2022-04-11 11:58:53.025933]Total energy: 42101123.20937062
[2022-04-11 12:00:10.886701]Total energy: 42220108.97554379
[2022-04-11 12:01:35.800896]Total energy: 42046129.316412665
[2022-04-11 12:02:54.634195]Total energy: 41947857.48621794
[2022-04-11 12:04:12.681057]Total energy: 42064629.638887346
[2022-04-11 12:05:31.220255]Total energy: 42167138.312284715
[2022-04-11 12:06:49.913419]Total energy: 42057120.62782445
[2022-04-11 12:08:07.701871]Total energy: 42012183.188169025
[2022-04-11 12:09:24.318709]Total energy: 42013199.799079716
[2022-04-11 12:11:04.749223]Total energy: 42021325.26205622
[2022-04-11 12:12:24.556518]Total energy: 42149202.00832885
[2022-04-11 12:13:43.007355]Total energy: 42197305.33259826
[2022-04-11 12:15:01.392663]Total energy: 42222199.41918045
[2022-04-11 12:16:18.585012]Total energy: 42114676.88298039
[2022-04-11 12:17:37.372184]Total energy: 42199255.75517907
[2022-04-11 12:18:54.220210]Total energy: 42143310.119874276
[2022-04-11 12:20:15.418693]Total energy: 42156837.78309514
[2022-04-11 12:21:41.440380]Total energy: 42076162.08740313
[2022-04-11 12:22:59.251667]Total energy: 42104150.31571844
[2022-04-11 12:24:15.571561]Total energy: 42229251.512038946
[2022-04-11 12:25:30.918276]Total energy: 42370743.980940424
[2022-04-11 12:26:48.936097]Total energy: 42334221.11598913
[2022-04-11 12:28:05.238459]Total energy: 42151169.83747285
[2022-04-11 12:29:21.961845]Total energy: 41983960.36966723
[2022-04-11 12:30:52.967185]Total energy: 42030876.400472626
[2022-04-11 12:32:14.746389]Total energy: 42096195.32279818
[2022-04-11 12:33:31.933040]Total energy: 42077764.854440756
[2022-04-11 12:34:48.950047]Total energy: 42270476.647999465
[2022-04-11 12:36:05.738665]Total energy: 42043621.01123069
[2022-04-11 12:37:23.222729]Total energy: 42132109.6510503
[2022-04-11 12:38:42.905269]Total energy: 42373661.454326294
[2022-04-11 12:40:01.022246]Total energy: 42202989.73967767
[2022-04-11 12:41:18.501120]Total energy: 42126406.101106964
[2022-04-11 12:42:37.258115]Total energy: 42094458.81206437
[2022-04-11 12:43:57.410155]Total energy: 42110881.70851295
[2022-04-11 12:45:19.426695]Total energy: 42063179.58389553
[2022-04-11 12:46:37.220392]Total energy: 42132111.57079342
[2022-04-11 12:47:55.779014]Total energy: 42099881.630058974
[2022-04-11 12:49:13.663213]Total energy: 42066561.343898356
[2022-04-11 12:50:48.457920]Total energy: 42046556.24171228
[2022-04-11 12:52:22.320798]Total energy: 42068016.297877766
[2022-04-11 12:53:43.991731]Total energy: 42107353.55762173
[2022-04-11 12:55:01.851652]Total energy: 41972482.634989396
[2022-04-11 12:56:22.259362]Total energy: 42109497.594584234
[2022-04-11 12:57:41.125933]Total energy: 42058340.30022324
[2022-04-11 12:59:02.946115]Total energy: 42031501.961062506
[2022-04-11 13:00:32.449733]Total energy: 42087943.1301973
[2022-04-11 13:01:59.493676]Total energy: 42071770.700707056
[2022-04-11 13:03:20.593508]Total energy: 42071563.028278984
[2022-04-11 13:04:40.777063]Total energy: 42237562.09449816
[2022-04-11 13:06:04.598469]Total energy: 42188071.34447053
[2022-04-11 13:07:26.609885]Total energy: 42044918.24784632
[2022-04-11 13:08:47.924096]Total energy: 42137189.24568769
[2022-04-11 13:10:09.440889]Total energy: 42022006.17638663
[2022-04-11 13:11:31.917871]Total energy: 42121284.13272181
[2022-04-11 13:13:03.827928]Total energy: 42105710.32090094
[2022-04-11 13:14:29.197996]Total energy: 42023015.81915443
[2022-04-11 13:15:51.893632]Total energy: 42184012.93624837
[2022-04-11 13:17:14.421416]Total energy: 42060695.99351407
[2022-04-11 13:18:36.727981]Total energy: 42090022.72839264
[2022-04-11 13:19:58.832328]Total energy: 41979606.38331858
[2022-04-11 13:21:22.849790]Total energy: 42028239.65133734
[2022-04-11 13:22:45.355616]Total energy: 42045736.1246621
[2022-04-11 13:24:07.194607]Total energy: 42245903.92204869
[2022-04-11 13:25:27.272312]Total energy: 42237984.629029565
[2022-04-11 13:26:52.781677]Total energy: 42026368.78176856
[2022-04-11 13:28:12.889441]Total energy: 42113213.59531384
[2022-04-11 13:29:33.572760]Total energy: 42089815.24220876
[2022-04-11 13:30:54.356942]Total energy: 42094903.405508935
[2022-04-11 13:32:12.455016]Total energy: 42240223.90684038
[2022-04-11 13:33:33.169120]Total energy: 42025046.57426769
[2022-04-11 13:34:53.292738]Total energy: 42135106.52582686
[2022-04-11 13:36:14.085297]Total energy: 42106225.50965299
[2022-04-11 13:37:31.789820]Total energy: 42124637.17430013
[2022-04-11 13:38:55.041093]Total energy: 42038766.28160845
[2022-04-11 13:40:15.754713]Total energy: 42024584.79702975
[2022-04-11 13:41:42.362237]Total energy: 42187767.7924379
[2022-04-11 13:43:02.625126]Total energy: 41997681.24499679
[2022-04-11 13:44:21.443107]Total energy: 42031666.42341648
[2022-04-11 13:45:42.690290]Total energy: 42202779.282125466
[2022-04-11 13:47:02.583109]Total energy: 42021643.155692
[2022-04-11 13:48:22.715945]Total energy: 42045066.195319824
[2022-04-11 13:49:43.799303]Total energy: 41910957.23495258
[2022-04-11 13:51:07.038617]Total energy: 42018206.61666067
[2022-04-11 13:52:28.719941]Total energy: 42117832.72652576
[2022-04-11 13:53:54.358392]Total energy: 42128143.20372112
[2022-04-11 13:55:14.997720]Total energy: 42111040.5444529
[2022-04-11 13:56:34.350736]Total energy: 42163232.862142116
[2022-04-11 13:57:56.771340]Total energy: 42086653.5660094
[2022-04-11 13:59:16.147388]Total energy: 42046942.399262294
[2022-04-11 14:00:43.003392]Total energy: 42063238.29123479
[2022-04-11 14:02:06.608126]Total energy: 42187760.598655544
[2022-04-11 14:03:29.720886]Total energy: 42173211.5192412
[2022-04-11 14:04:50.128300]Total energy: 42152258.57282657
[2022-04-11 14:06:09.370139]Total energy: 42019942.205073126
[2022-04-11 14:07:29.785357]Total energy: 42147656.51178964
[2022-04-11 14:08:50.166500]Total energy: 42096298.384516805
[2022-04-11 14:10:11.938794]Total energy: 41942625.97164489
[2022-04-11 14:11:32.159355]Total energy: 42106481.53470888
[2022-04-11 14:12:54.399190]Total energy: 42159400.832652844
[2022-04-11 14:14:15.681168]Total energy: 42023721.2692574
[2022-04-11 14:15:35.498128]Total energy: 42150994.052127175
[2022-04-11 14:16:54.114582]Total energy: 42169877.962873206
[2022-04-11 14:18:14.844702]Total energy: 42146352.37053178
[2022-04-11 14:19:36.363139]Total energy: 42092690.2908666
