initial: 116 - optimal_only_seed
[2022-04-12 03:11:47.912262]Total energy: 99186468.74377349
[2022-04-12 03:13:09.302836]Total energy: 99240933.47586562
[2022-04-12 03:14:31.003668]Total energy: 99135969.0306271
[2022-04-12 03:15:55.347819]Total energy: 99157373.78458895
[2022-04-12 03:17:17.163805]Total energy: 99131357.32365571
[2022-04-12 03:18:42.867587]Total energy: 99170824.41882803
[2022-04-12 03:20:06.535578]Total energy: 99104193.5579737
[2022-04-12 03:21:36.228081]Total energy: 99126562.61150658
[2022-04-12 03:23:03.227740]Total energy: 99102117.5432874
[2022-04-12 03:24:19.814119]Total energy: 99130636.47691488
[2022-04-12 03:25:36.721824]Total energy: 99106729.8141182
[2022-04-12 03:26:59.868478]Total energy: 99200859.6026147
[2022-04-12 03:28:16.819500]Total energy: 99146987.77209517
[2022-04-12 03:29:34.401224]Total energy: 99081603.85574055
[2022-04-12 03:31:02.601123]Total energy: 99160386.9837556
[2022-04-12 03:32:22.880752]Total energy: 99218742.36494377
[2022-04-12 03:33:41.756063]Total energy: 99021204.6616248
[2022-04-12 03:35:02.472435]Total energy: 99159062.88594559
[2022-04-12 03:36:18.635287]Total energy: 99079123.11546735
[2022-04-12 03:37:33.905034]Total energy: 99202233.31077775
[2022-04-12 03:38:50.830781]Total energy: 99177581.15054351
[2022-04-12 03:40:06.793360]Total energy: 99176867.39963792
[2022-04-12 03:41:27.357922]Total energy: 99231240.80402623
[2022-04-12 03:42:43.839767]Total energy: 99177762.60574901
[2022-04-12 03:43:59.798479]Total energy: 99155899.34545057
[2022-04-12 03:45:15.737522]Total energy: 99181076.61336508
[2022-04-12 03:46:31.519731]Total energy: 99022926.64966081
[2022-04-12 03:47:48.601005]Total energy: 99185664.41144544
[2022-04-12 03:49:03.934922]Total energy: 99054508.57378796
[2022-04-12 03:50:20.319198]Total energy: 99111015.61494641
[2022-04-12 03:51:42.163843]Total energy: 99096132.16486499
[2022-04-12 03:52:59.653296]Total energy: 99140161.68581718
[2022-04-12 03:54:16.869729]Total energy: 99056591.57487604
[2022-04-12 03:55:34.367566]Total energy: 99184828.39652412
[2022-04-12 03:56:52.172588]Total energy: 99007771.20277297
[2022-04-12 03:58:09.279133]Total energy: 99167847.87433821
[2022-04-12 03:59:34.991619]Total energy: 99255411.89275937
[2022-04-12 04:01:03.712278]Total energy: 99087548.19823289
[2022-04-12 04:02:21.506557]Total energy: 99056808.44116695
[2022-04-12 04:03:40.022038]Total energy: 99135611.30659847
[2022-04-12 04:04:57.399563]Total energy: 99133288.89958802
[2022-04-12 04:06:13.812845]Total energy: 99132438.74135171
[2022-04-12 04:07:31.430393]Total energy: 99119631.47507362
[2022-04-12 04:08:49.039868]Total energy: 99157412.05236447
[2022-04-12 04:10:05.221381]Total energy: 99261132.7890054
[2022-04-12 04:11:26.866387]Total energy: 99154501.04626271
[2022-04-12 04:12:47.864041]Total energy: 99046875.92546678
[2022-04-12 04:14:03.364106]Total energy: 99146956.17172739
[2022-04-12 04:15:18.761510]Total energy: 99040608.91212757
[2022-04-12 04:16:38.424656]Total energy: 99141415.5280114
[2022-04-12 04:17:59.260191]Total energy: 99103775.12654807
[2022-04-12 04:19:21.616704]Total energy: 99063190.04667026
[2022-04-12 04:20:46.266903]Total energy: 99059215.93319449
[2022-04-12 04:22:15.113029]Total energy: 99098635.26080579
[2022-04-12 04:23:36.901527]Total energy: 99223638.250816
[2022-04-12 04:24:58.326249]Total energy: 99127404.38730702
[2022-04-12 04:26:21.360283]Total energy: 99141356.88333508
[2022-04-12 04:27:42.943243]Total energy: 99118990.30945526
[2022-04-12 04:29:05.213377]Total energy: 99100132.2515635
[2022-04-12 04:30:45.943502]Total energy: 99038530.21013202
[2022-04-12 04:32:13.100273]Total energy: 99074420.35920137
[2022-04-12 04:33:33.950715]Total energy: 99194733.75931
[2022-04-12 04:34:58.520263]Total energy: 99149796.68261062
[2022-04-12 04:36:18.419769]Total energy: 99071554.95315853
[2022-04-12 04:37:39.827108]Total energy: 99209066.81570645
[2022-04-12 04:39:01.804756]Total energy: 99113181.61758108
[2022-04-12 04:40:23.138654]Total energy: 99195864.64668146
[2022-04-12 04:41:49.531345]Total energy: 99022570.76990916
[2022-04-12 04:43:11.665200]Total energy: 99085321.42586301
[2022-04-12 04:44:37.801336]Total energy: 99136360.68289368
[2022-04-12 04:45:59.720148]Total energy: 99159196.44606958
[2022-04-12 04:47:19.368288]Total energy: 99127525.79001966
[2022-04-12 04:48:42.349650]Total energy: 99102567.28504588
[2022-04-12 04:50:05.660311]Total energy: 99204846.68201226
[2022-04-12 04:51:37.534455]Total energy: 99141922.8412679
[2022-04-12 04:53:06.160541]Total energy: 98951389.75964713
[2022-04-12 04:54:32.585458]Total energy: 99016281.6483721
[2022-04-12 04:55:54.135539]Total energy: 99118567.88031119
[2022-04-12 04:57:24.932557]Total energy: 99230500.58623835
[2022-04-12 04:58:58.454370]Total energy: 99008847.8814663
[2022-04-12 05:00:19.590698]Total energy: 99135621.12368193
[2022-04-12 05:01:39.853519]Total energy: 99101985.97250506
[2022-04-12 05:03:05.855495]Total energy: 99130669.70479153
[2022-04-12 05:04:27.432249]Total energy: 99123885.814034
[2022-04-12 05:05:48.800499]Total energy: 99089664.38048044
[2022-04-12 05:07:10.691388]Total energy: 99095458.6998925
[2022-04-12 05:08:36.549890]Total energy: 99178080.15142371
[2022-04-12 05:09:57.403730]Total energy: 99043806.45028222
[2022-04-12 05:11:14.433794]Total energy: 98993538.29104047
[2022-04-12 05:12:30.691056]Total energy: 99119422.4815989
[2022-04-12 05:13:46.211129]Total energy: 99112856.53630172
[2022-04-12 05:15:02.289444]Total energy: 99155101.33731009
[2022-04-12 05:16:22.460334]Total energy: 98993697.50560921
[2022-04-12 05:17:42.346784]Total energy: 99204193.38483116
[2022-04-12 05:18:58.018079]Total energy: 99005249.51855356
[2022-04-12 05:20:13.558569]Total energy: 99109164.85582799
[2022-04-12 05:21:29.999354]Total energy: 99205497.95407474
[2022-04-12 05:22:45.250276]Total energy: 99174246.82445547
[2022-04-12 05:24:08.864923]Total energy: 99036010.90159512
[2022-04-12 05:25:26.508033]Total energy: 99109050.31337312
[2022-04-12 05:26:44.030911]Total energy: 99185993.91706027
[2022-04-12 05:28:00.608577]Total energy: 99038899.83633843
[2022-04-12 05:29:17.257895]Total energy: 99193642.83276205
[2022-04-12 05:30:52.083027]Total energy: 99075535.38366568
[2022-04-12 05:32:25.978975]Total energy: 99116132.33881502
[2022-04-12 05:33:48.871831]Total energy: 99147249.45725462
[2022-04-12 05:35:08.514897]Total energy: 99252580.98158953
[2022-04-12 05:36:26.619223]Total energy: 99194976.55375333
[2022-04-12 05:37:49.249374]Total energy: 98970318.84055188
[2022-04-12 05:39:07.244369]Total energy: 99084104.04306656
[2022-04-12 05:40:37.392865]Total energy: 99020705.79791182
[2022-04-12 05:42:02.074519]Total energy: 99193168.10312942
[2022-04-12 05:43:26.495180]Total energy: 99226637.09479214
[2022-04-12 05:44:45.762385]Total energy: 99023159.35981433
[2022-04-12 05:46:03.251892]Total energy: 99149413.30169709
[2022-04-12 05:47:22.699899]Total energy: 99098349.5141007
[2022-04-12 05:48:43.141973]Total energy: 99100922.81061928
[2022-04-12 05:50:04.211509]Total energy: 99195213.37417
[2022-04-12 05:51:23.479606]Total energy: 99178584.80539869
[2022-04-12 05:52:44.367717]Total energy: 99158690.82071967
[2022-04-12 05:54:01.816444]Total energy: 99096077.06498179
[2022-04-12 05:55:19.935933]Total energy: 99160037.98175001
[2022-04-12 05:56:38.368650]Total energy: 99146883.75836338
[2022-04-12 05:57:57.141430]Total energy: 99097959.01006997
[2022-04-12 05:59:14.985002]Total energy: 99131543.23663667
[2022-04-12 06:00:48.914475]Total energy: 99087867.3277894
[2022-04-12 06:02:08.501982]Total energy: 99151431.07374623
[2022-04-12 06:03:27.666522]Total energy: 99104696.58133785
[2022-04-12 06:04:56.547262]Total energy: 99105007.77638374
[2022-04-12 06:06:16.565164]Total energy: 99193785.29960358
[2022-04-12 06:07:33.471411]Total energy: 99199197.61571302
[2022-04-12 06:08:54.686122]Total energy: 99085335.20784453
[2022-04-12 06:10:10.932382]Total energy: 99062905.2843209
[2022-04-12 06:11:27.872804]Total energy: 99125484.30454451
[2022-04-12 06:12:45.034664]Total energy: 99118799.6058787
[2022-04-12 06:14:07.109814]Total energy: 98985552.35158707
[2022-04-12 06:15:24.045174]Total energy: 99019777.10296254
[2022-04-12 06:16:40.640252]Total energy: 99064859.96901931
[2022-04-12 06:17:57.069378]Total energy: 99164323.0057712
[2022-04-12 06:19:13.139692]Total energy: 99135829.6382235
[2022-04-12 06:20:45.377770]Total energy: 99151210.84065118
[2022-04-12 06:22:12.839439]Total energy: 99031885.1689086
[2022-04-12 06:23:31.524313]Total energy: 99266772.83327664
[2022-04-12 06:24:52.549732]Total energy: 99068576.5416665
[2022-04-12 06:26:09.978900]Total energy: 99061009.56323808
[2022-04-12 06:27:25.742762]Total energy: 99097134.5953693
[2022-04-12 06:28:41.227470]Total energy: 98999548.20624714
[2022-04-12 06:29:59.923181]Total energy: 99135714.15966491
[2022-04-12 06:31:26.644959]Total energy: 99041768.95412503
[2022-04-12 06:32:46.147614]Total energy: 99110726.14974952
[2022-04-12 06:34:02.999641]Total energy: 99185900.82856108
[2022-04-12 06:35:22.804693]Total energy: 99249882.18043225
[2022-04-12 06:36:42.223195]Total energy: 99012078.16649313
[2022-04-12 06:37:59.276735]Total energy: 99118996.6568249
[2022-04-12 06:39:18.233924]Total energy: 99159895.92954402
[2022-04-12 06:40:48.783305]Total energy: 99088431.32428952
[2022-04-12 06:42:09.865012]Total energy: 99054627.0685933
[2022-04-12 06:43:27.179439]Total energy: 99041296.5876186
[2022-04-12 06:44:46.905920]Total energy: 99132409.13137832
[2022-04-12 06:46:03.563947]Total energy: 99133573.10189094
[2022-04-12 06:47:22.243005]Total energy: 99056686.67186272
[2022-04-12 06:48:38.235599]Total energy: 99186685.35649993
[2022-04-12 06:49:53.213539]Total energy: 99125307.01058397
[2022-04-12 06:51:16.381434]Total energy: 99212026.5300211
[2022-04-12 06:52:34.344324]Total energy: 99217577.6659229
[2022-04-12 06:53:50.212829]Total energy: 99003386.99873102
[2022-04-12 06:55:05.603876]Total energy: 99029195.6796592
[2022-04-12 06:56:50.984086]Total energy: 98973756.01351422
[2022-04-12 06:58:10.212882]Total energy: 99034103.0800055
[2022-04-12 06:59:33.016677]Total energy: 99127758.31031998
[2022-04-12 07:01:02.610596]Total energy: 99081472.69010764
[2022-04-12 07:02:29.975641]Total energy: 99160635.19906372
[2022-04-12 07:03:52.224898]Total energy: 99111587.63539915
[2022-04-12 07:05:12.592068]Total energy: 99115156.2433825
[2022-04-12 07:06:27.545606]Total energy: 99111195.41451314
[2022-04-12 07:07:42.761798]Total energy: 99136016.16193168
[2022-04-12 07:09:06.061113]Total energy: 99038218.19321203
[2022-04-12 07:10:39.616685]Total energy: 99084370.4495554
[2022-04-12 07:12:21.562859]Total energy: 99133603.16633326
[2022-04-12 07:13:51.292861]Total energy: 99183754.01583779
[2022-04-12 07:15:13.118192]Total energy: 99075013.229188
[2022-04-12 07:16:35.668806]Total energy: 98987605.12327571
[2022-04-12 07:17:53.172814]Total energy: 99160054.96487284
[2022-04-12 07:19:12.418796]Total energy: 99216608.7792692
[2022-04-12 07:20:46.431422]Total energy: 99102747.52203329
[2022-04-12 07:22:14.314686]Total energy: 99227373.04394753
[2022-04-12 07:23:34.474957]Total energy: 99126451.98498055
[2022-04-12 07:24:53.852198]Total energy: 99096994.17982733
[2022-04-12 07:26:11.144525]Total energy: 99115600.35750322
[2022-04-12 07:27:28.547728]Total energy: 99113561.65827234
[2022-04-12 07:28:49.413443]Total energy: 99068167.42028596
[2022-04-12 07:30:07.079885]Total energy: 99099892.79134133
[2022-04-12 07:31:32.626413]Total energy: 99167075.27119137
[2022-04-12 07:32:57.342587]Total energy: 99108469.32722224
[2022-04-12 07:34:14.281046]Total energy: 99038113.0339412
[2022-04-12 07:35:34.164751]Total energy: 99224817.21948372
[2022-04-12 07:36:50.918377]Total energy: 99095922.54593447
[2022-04-12 07:38:08.607631]Total energy: 99125703.65804812
[2022-04-12 07:39:30.635331]Total energy: 99091041.18027523
[2022-04-12 07:41:15.907484]Total energy: 99055928.32998975
[2022-04-12 07:42:44.795074]Total energy: 99176163.14328672
[2022-04-12 07:44:08.756718]Total energy: 99078680.62183084
[2022-04-12 07:45:31.162113]Total energy: 99055024.38607554
[2022-04-12 07:46:52.494376]Total energy: 99125299.52441226
[2022-04-12 07:48:34.542097]Total energy: 99127756.46770507
[2022-04-12 07:50:02.764417]Total energy: 99121323.06285548
[2022-04-12 07:51:20.469913]Total energy: 99050220.00712366
[2022-04-12 07:52:38.417077]Total energy: 99104339.55810603
[2022-04-12 07:53:54.055578]Total energy: 99015109.96767879
[2022-04-12 07:55:14.127054]Total energy: 99138844.23982814
[2022-04-12 07:56:31.769861]Total energy: 99160577.66671295
[2022-04-12 07:57:50.285146]Total energy: 99194763.80906036
[2022-04-12 07:59:10.361192]Total energy: 99039283.44121394
[2022-04-12 08:00:51.097622]Total energy: 99092051.17034966
[2022-04-12 08:02:12.657924]Total energy: 99112663.64594638
[2022-04-12 08:03:29.249427]Total energy: 99124779.5574797
[2022-04-12 08:04:46.968075]Total energy: 99166943.35313047
[2022-04-12 08:06:06.200240]Total energy: 99095558.1218136
[2022-04-12 08:07:29.968430]Total energy: 99008218.15419862
[2022-04-12 08:08:50.861058]Total energy: 99116357.01485376
[2022-04-12 08:10:16.395321]Total energy: 99055946.80839129
[2022-04-12 08:11:46.224805]Total energy: 99137994.06075422
[2022-04-12 08:13:03.056766]Total energy: 98947696.39288642
[2022-04-12 08:14:25.317682]Total energy: 99151627.08358979
[2022-04-12 08:15:48.084204]Total energy: 98998906.18403326
[2022-04-12 08:17:13.355225]Total energy: 99210479.59344612
[2022-04-12 08:18:36.561833]Total energy: 99150733.96705827
[2022-04-12 08:19:59.083485]Total energy: 99022803.24879912
[2022-04-12 08:21:32.126420]Total energy: 99116475.22105145
[2022-04-12 08:22:57.307694]Total energy: 99126534.77683833
[2022-04-12 08:24:19.717942]Total energy: 99241632.42273262
[2022-04-12 08:25:42.999995]Total energy: 99129018.36850594
[2022-04-12 08:27:10.805091]Total energy: 99092236.42274249
[2022-04-12 08:28:37.982596]Total energy: 99066279.3798314
[2022-04-12 08:30:00.508905]Total energy: 99175544.54435879
[2022-04-12 08:31:35.723539]Total energy: 99154012.93176004
[2022-04-12 08:32:59.858381]Total energy: 99024333.33598931
[2022-04-12 08:34:22.355247]Total energy: 99030669.60129026
[2022-04-12 08:35:44.863121]Total energy: 99167706.83550578
[2022-04-12 08:37:06.755751]Total energy: 99090338.37171026
[2022-04-12 08:38:24.854411]Total energy: 99137608.90118055
[2022-04-12 08:39:43.013541]Total energy: 99198469.28709085
[2022-04-12 08:41:17.740238]Total energy: 99065382.32383288
[2022-04-12 08:42:41.366244]Total energy: 99062670.69205222
[2022-04-12 08:43:59.676265]Total energy: 99097565.20082976
[2022-04-12 08:45:19.380614]Total energy: 99199426.33770122
[2022-04-12 08:46:37.820278]Total energy: 99132181.81329986
[2022-04-12 08:47:55.944952]Total energy: 99113814.0713983
[2022-04-12 08:49:13.099102]Total energy: 99113980.83988518
[2022-04-12 08:50:48.798665]Total energy: 99203544.38685718
[2022-04-12 08:52:11.312734]Total energy: 99184183.88984294
[2022-04-12 08:53:28.935777]Total energy: 99263697.48763204
[2022-04-12 08:54:47.065525]Total energy: 99030957.42900296
[2022-04-12 08:56:05.707190]Total energy: 99124396.28037393
[2022-04-12 08:57:22.314798]Total energy: 99109031.15957227
[2022-04-12 08:58:39.565892]Total energy: 99142925.17305304
[2022-04-12 08:59:56.534740]Total energy: 99047810.67745717
[2022-04-12 09:01:24.585757]Total energy: 99092585.25166148
[2022-04-12 09:02:44.061469]Total energy: 99146710.10428205
[2022-04-12 09:03:59.070121]Total energy: 99121250.73996827
[2022-04-12 09:05:15.538431]Total energy: 99137253.1619712
[2022-04-12 09:06:38.701122]Total energy: 99044586.1838811
[2022-04-12 09:07:57.526958]Total energy: 99124521.53133306
[2022-04-12 09:09:14.646491]Total energy: 99167732.89294466
[2022-04-12 09:10:46.475374]Total energy: 99168745.89942756
[2022-04-12 09:12:17.998412]Total energy: 99121165.72246294
[2022-04-12 09:13:48.859797]Total energy: 99130744.6695875
[2022-04-12 09:15:07.350951]Total energy: 99158048.05723655
[2022-04-12 09:16:25.730946]Total energy: 99150006.65142141
[2022-04-12 09:17:45.516287]Total energy: 99146375.22013742
[2022-04-12 09:19:01.396133]Total energy: 99137250.90633833
[2022-04-12 09:20:16.241256]Total energy: 99162984.60517712
[2022-04-12 09:21:42.396906]Total energy: 99250981.57344875
[2022-04-12 09:23:01.321356]Total energy: 99163912.30418581
[2022-04-12 09:24:18.409818]Total energy: 99175253.34929667
[2022-04-12 09:25:34.623843]Total energy: 99121668.06756079
[2022-04-12 09:26:50.936605]Total energy: 99183466.72587334
[2022-04-12 09:28:05.894208]Total energy: 99136723.42788544
[2022-04-12 09:29:20.873918]Total energy: 99114910.58481835
[2022-04-12 09:30:51.157345]Total energy: 99063847.37316397
[2022-04-12 09:32:19.370520]Total energy: 99079246.35905984
[2022-04-12 09:33:35.098284]Total energy: 99049399.73714167
[2022-04-12 09:34:50.766395]Total energy: 99080823.59673251
[2022-04-12 09:36:05.532897]Total energy: 99249777.72065902
[2022-04-12 09:37:20.411343]Total energy: 99168011.65065233
[2022-04-12 09:38:35.423040]Total energy: 99151603.70716043
[2022-04-12 09:39:50.809415]Total energy: 99121226.95793949
[2022-04-12 09:41:12.629371]Total energy: 99032171.39520982
[2022-04-12 09:42:30.603746]Total energy: 99085349.8587385
[2022-04-12 09:43:49.280580]Total energy: 99153361.07035156
[2022-04-12 09:45:06.440316]Total energy: 99072810.87332748
[2022-04-12 09:46:25.522535]Total energy: 99039395.65725823
[2022-04-12 09:47:44.184277]Total energy: 99162934.6941509
[2022-04-12 09:49:06.115611]Total energy: 99139669.22034128
[2022-04-12 09:50:32.958948]Total energy: 99253387.02413625
[2022-04-12 09:52:03.877903]Total energy: 99038188.95106085
[2022-04-12 09:53:23.933316]Total energy: 99144852.31949604
[2022-04-12 09:54:40.463863]Total energy: 99170195.16447873
[2022-04-12 09:55:54.892415]Total energy: 99165425.5672978
[2022-04-12 09:57:09.807002]Total energy: 99149353.9678077
[2022-04-12 09:58:30.107767]Total energy: 99097686.6818424
[2022-04-12 09:59:48.860234]Total energy: 99067993.32806689
