initial: all - diverse_no_blind_all
[2022-04-11 05:26:01.574975]Total energy: 16630407.591802934
[2022-04-11 05:27:20.214269]Total energy: 16628175.023926834
[2022-04-11 05:28:40.044728]Total energy: 16585030.65367027
[2022-04-11 05:29:58.986090]Total energy: 16597974.956373688
[2022-04-11 05:31:17.988772]Total energy: 16630531.619651679
[2022-04-11 05:32:46.964787]Total energy: 16591458.92013513
[2022-04-11 05:34:13.165772]Total energy: 16588756.270856785
[2022-04-11 05:35:31.359301]Total energy: 16603523.688010903
[2022-04-11 05:36:48.262303]Total energy: 16602560.804173876
[2022-04-11 05:38:05.455956]Total energy: 16617469.891873637
[2022-04-11 05:39:21.997198]Total energy: 16593060.445646249
[2022-04-11 05:40:57.818488]Total energy: 16611073.265346995
[2022-04-11 05:42:38.444521]Total energy: 16602077.881689176
[2022-04-11 05:44:04.172893]Total energy: 16589382.32170871
[2022-04-11 05:45:22.854130]Total energy: 16614332.727215251
[2022-04-11 05:46:40.407460]Total energy: 16618219.98843661
[2022-04-11 05:47:56.130240]Total energy: 16602961.548016565
[2022-04-11 05:49:11.495480]Total energy: 16628555.370266626
[2022-04-11 05:50:55.677583]Total energy: 16632687.318237321
[2022-04-11 05:52:35.207672]Total energy: 16607752.647834226
[2022-04-11 05:54:02.565244]Total energy: 16618408.391115176
[2022-04-11 05:55:25.703218]Total energy: 16600182.100242116
[2022-04-11 05:56:41.858052]Total energy: 16617652.52220082
[2022-04-11 05:58:02.082321]Total energy: 16592083.058466408
[2022-04-11 05:59:19.325528]Total energy: 16610361.641194385
[2022-04-11 06:00:58.206026]Total energy: 16604603.666108921
[2022-04-11 06:02:37.571091]Total energy: 16623568.107929347
[2022-04-11 06:04:03.520869]Total energy: 16614291.030900242
[2022-04-11 06:05:25.766810]Total energy: 16599499.689635884
[2022-04-11 06:06:46.869462]Total energy: 16593467.83530103
[2022-04-11 06:08:09.970279]Total energy: 16635657.537637554
[2022-04-11 06:09:30.636288]Total energy: 16623837.986945715
[2022-04-11 06:11:12.420015]Total energy: 16606796.038842518
[2022-04-11 06:12:53.704900]Total energy: 16612077.012622625
[2022-04-11 06:14:13.872802]Total energy: 16637595.987131668
[2022-04-11 06:15:34.911572]Total energy: 16589024.179031953
[2022-04-11 06:16:53.451736]Total energy: 16598572.624653343
[2022-04-11 06:18:10.733044]Total energy: 16618976.116144076
[2022-04-11 06:19:28.720461]Total energy: 16611950.05696674
[2022-04-11 06:21:04.465975]Total energy: 16613158.225227619
[2022-04-11 06:22:49.541714]Total energy: 16610875.131301867
[2022-04-11 06:24:17.136762]Total energy: 16618722.08919567
[2022-04-11 06:25:36.483822]Total energy: 16608325.615911938
[2022-04-11 06:26:50.787663]Total energy: 16591044.09343395
[2022-04-11 06:28:06.202461]Total energy: 16613578.886753058
[2022-04-11 06:29:20.245215]Total energy: 16618911.074866144
[2022-04-11 06:30:52.230473]Total energy: 16633398.29888835
[2022-04-11 06:32:27.680642]Total energy: 16615110.360349301
[2022-04-11 06:33:48.039738]Total energy: 16601383.799508689
[2022-04-11 06:35:02.613891]Total energy: 16619312.434206285
[2022-04-11 06:36:17.935746]Total energy: 16621321.673187066
[2022-04-11 06:37:31.633861]Total energy: 16609631.081329616
[2022-04-11 06:38:53.869041]Total energy: 16600222.752190577
[2022-04-11 06:40:11.228101]Total energy: 16584405.856371328
[2022-04-11 06:41:39.586822]Total energy: 16579473.977710288
[2022-04-11 06:43:14.293130]Total energy: 16622529.93822244
[2022-04-11 06:44:40.427886]Total energy: 16657662.340323512
[2022-04-11 06:45:58.444192]Total energy: 16598264.779727725
[2022-04-11 06:47:18.894177]Total energy: 16599032.113011831
[2022-04-11 06:48:39.705755]Total energy: 16585999.12759766
[2022-04-11 06:49:56.030741]Total energy: 16585161.468061944
[2022-04-11 06:51:23.141514]Total energy: 16622379.616076421
[2022-04-11 06:52:57.092423]Total energy: 16609144.609210728
[2022-04-11 06:54:23.341987]Total energy: 16608962.710083304
[2022-04-11 06:55:49.609254]Total energy: 16635176.585045923
[2022-04-11 06:57:07.466313]Total energy: 16617317.711936219
[2022-04-11 06:58:22.127754]Total energy: 16620358.934168799
[2022-04-11 06:59:40.912387]Total energy: 16589616.5802664
[2022-04-11 07:01:00.434959]Total energy: 16620602.15600557
[2022-04-11 07:02:24.190927]Total energy: 16615358.95311954
[2022-04-11 07:03:43.598096]Total energy: 16605049.760843769
[2022-04-11 07:05:04.595553]Total energy: 16608168.639702674
[2022-04-11 07:06:26.522944]Total energy: 16606305.687139865
[2022-04-11 07:07:44.940923]Total energy: 16578568.502130136
[2022-04-11 07:09:04.937759]Total energy: 16603701.8748434
[2022-04-11 07:10:45.600952]Total energy: 16600253.89425039
[2022-04-11 07:12:21.803990]Total energy: 16618037.61859199
[2022-04-11 07:13:41.478500]Total energy: 16634576.03925399
[2022-04-11 07:15:02.184774]Total energy: 16619655.028652174
[2022-04-11 07:16:23.926945]Total energy: 16622116.45906126
[2022-04-11 07:17:43.177439]Total energy: 16600116.233676163
[2022-04-11 07:19:03.885782]Total energy: 16605174.933261938
[2022-04-11 07:20:24.895165]Total energy: 16593525.0542977
[2022-04-11 07:21:57.875207]Total energy: 16634347.292121772
[2022-04-11 07:23:19.684640]Total energy: 16619948.24289204
[2022-04-11 07:24:40.195736]Total energy: 16587544.553343015
[2022-04-11 07:26:01.397771]Total energy: 16602079.24149312
[2022-04-11 07:27:21.560647]Total energy: 16621977.419865262
[2022-04-11 07:28:39.740565]Total energy: 16607636.077043137
[2022-04-11 07:29:58.693651]Total energy: 16589747.237856595
[2022-04-11 07:31:25.558113]Total energy: 16612152.14740268
[2022-04-11 07:32:49.051584]Total energy: 16597549.49357425
[2022-04-11 07:34:09.036749]Total energy: 16616053.993887113
[2022-04-11 07:35:27.885310]Total energy: 16593040.468682544
[2022-04-11 07:36:50.255842]Total energy: 16615528.49958978
[2022-04-11 07:38:09.554561]Total energy: 16573802.603244454
[2022-04-11 07:39:31.546952]Total energy: 16605165.947131194
[2022-04-11 07:40:58.550650]Total energy: 16609156.492618077
[2022-04-11 07:42:31.999422]Total energy: 16619514.619359193
[2022-04-11 07:44:03.828402]Total energy: 16632149.773355424
[2022-04-11 07:45:33.529818]Total energy: 16602748.421844987
[2022-04-11 07:46:48.414239]Total energy: 16597374.786928998
[2022-04-11 07:48:06.898471]Total energy: 16609748.721286299
[2022-04-11 07:49:21.774031]Total energy: 16596931.79589631
[2022-04-11 07:50:56.919692]Total energy: 16604314.7268242
[2022-04-11 07:52:33.905087]Total energy: 16618540.312136222
[2022-04-11 07:53:54.093748]Total energy: 16600533.769381708
[2022-04-11 07:55:08.180070]Total energy: 16631340.607804313
[2022-04-11 07:56:22.605262]Total energy: 16615734.158399504
[2022-04-11 07:57:37.666219]Total energy: 16629008.86371586
[2022-04-11 07:58:58.416156]Total energy: 16615543.546593754
[2022-04-11 08:00:22.434304]Total energy: 16616112.284370936
[2022-04-11 08:01:52.997647]Total energy: 16604126.781675775
[2022-04-11 08:03:16.777397]Total energy: 16599929.406677607
[2022-04-11 08:04:37.673515]Total energy: 16593244.152037
[2022-04-11 08:05:57.865985]Total energy: 16618414.248811355
[2022-04-11 08:07:16.073401]Total energy: 16624656.438731968
[2022-04-11 08:08:35.442357]Total energy: 16622891.756360611
[2022-04-11 08:09:55.936598]Total energy: 16613796.444371615
[2022-04-11 08:11:26.019785]Total energy: 16600671.943404706
[2022-04-11 08:12:55.057035]Total energy: 16620792.203747371
[2022-04-11 08:14:24.623035]Total energy: 16619419.069653323
[2022-04-11 08:15:45.073886]Total energy: 16620210.96833378
[2022-04-11 08:17:07.636782]Total energy: 16605913.64448858
[2022-04-11 08:18:29.650092]Total energy: 16612789.92327737
[2022-04-11 08:19:51.085230]Total energy: 16602843.67445832
[2022-04-11 08:21:30.762823]Total energy: 16616564.829939209
[2022-04-11 08:23:12.377009]Total energy: 16594942.605672209
[2022-04-11 08:24:37.725246]Total energy: 16596084.15153477
[2022-04-11 08:25:56.530037]Total energy: 16608090.309493126
[2022-04-11 08:27:10.977105]Total energy: 16604268.170633392
[2022-04-11 08:28:26.321606]Total energy: 16613243.942073524
[2022-04-11 08:29:41.016081]Total energy: 16591500.247028671
[2022-04-11 08:31:18.880078]Total energy: 16597707.641482359
[2022-04-11 08:32:47.640448]Total energy: 16603755.448910529
[2022-04-11 08:34:08.474468]Total energy: 16606474.578436032
[2022-04-11 08:35:23.568924]Total energy: 16628133.950640908
[2022-04-11 08:36:38.314324]Total energy: 16602260.667337732
[2022-04-11 08:37:52.436483]Total energy: 16593403.363409486
[2022-04-11 08:39:07.820558]Total energy: 16599845.549843697
[2022-04-11 08:40:46.341997]Total energy: 16586566.466797644
[2022-04-11 08:42:28.101543]Total energy: 16595278.616796086
[2022-04-11 08:43:43.767889]Total energy: 16589059.736445092
[2022-04-11 08:44:59.353026]Total energy: 16620745.335993413
[2022-04-11 08:46:14.876966]Total energy: 16603714.161960626
[2022-04-11 08:47:29.669178]Total energy: 16620816.513413146
[2022-04-11 08:48:44.404101]Total energy: 16578962.893231269
[2022-04-11 08:50:00.799532]Total energy: 16623068.585872274
[2022-04-11 08:51:27.940544]Total energy: 16601196.382104928
[2022-04-11 08:52:47.382813]Total energy: 16626262.280151198
[2022-04-11 08:54:02.460828]Total energy: 16613388.934572073
[2022-04-11 08:55:19.493594]Total energy: 16631458.305323841
[2022-04-11 08:56:35.828224]Total energy: 16590107.426803784
[2022-04-11 08:57:57.701035]Total energy: 16633371.41355129
[2022-04-11 08:59:17.011814]Total energy: 16612059.330118513
[2022-04-11 09:00:52.810452]Total energy: 16576827.877577629
[2022-04-11 09:02:20.283035]Total energy: 16586691.825782277
[2022-04-11 09:03:40.530706]Total energy: 16595948.1437657
[2022-04-11 09:05:00.197595]Total energy: 16628012.272999797
[2022-04-11 09:06:19.074671]Total energy: 16604722.83441741
[2022-04-11 09:07:41.719176]Total energy: 16636588.33947402
[2022-04-11 09:08:58.074367]Total energy: 16603168.128934247
[2022-04-11 09:10:17.161089]Total energy: 16607988.007675048
[2022-04-11 09:11:43.715964]Total energy: 16596437.161528321
[2022-04-11 09:12:58.322267]Total energy: 16622602.889020894
[2022-04-11 09:14:16.471672]Total energy: 16592058.465373332
[2022-04-11 09:15:36.525779]Total energy: 16605269.75129539
[2022-04-11 09:16:53.599172]Total energy: 16583260.229118278
[2022-04-11 09:18:13.171545]Total energy: 16600241.517013136
[2022-04-11 09:19:37.966335]Total energy: 16607758.114001848
[2022-04-11 09:21:13.320522]Total energy: 16609982.743070507
[2022-04-11 09:22:56.511719]Total energy: 16599898.675033865
[2022-04-11 09:24:33.022692]Total energy: 16628535.731082978
[2022-04-11 09:26:08.131968]Total energy: 16592261.660141323
[2022-04-11 09:27:27.757382]Total energy: 16578428.020246686
[2022-04-11 09:28:45.524707]Total energy: 16599236.925923277
[2022-04-11 09:30:03.157152]Total energy: 16593731.874192212
[2022-04-11 09:31:44.822530]Total energy: 16622388.57546696
[2022-04-11 09:33:27.808902]Total energy: 16600910.978987271
[2022-04-11 09:34:54.219713]Total energy: 16613347.30345873
[2022-04-11 09:36:10.914628]Total energy: 16596458.04359842
[2022-04-11 09:37:30.243559]Total energy: 16617789.64268025
[2022-04-11 09:38:50.895513]Total energy: 16595263.191423453
[2022-04-11 09:40:09.862791]Total energy: 16618581.086369192
[2022-04-11 09:41:31.911662]Total energy: 16639888.120932646
[2022-04-11 09:43:04.953133]Total energy: 16607732.753733577
[2022-04-11 09:44:24.946970]Total energy: 16643141.98634258
[2022-04-11 09:45:39.785307]Total energy: 16604285.917665107
[2022-04-11 09:46:54.178596]Total energy: 16605506.090703566
[2022-04-11 09:48:10.419602]Total energy: 16607796.727837453
[2022-04-11 09:49:25.730003]Total energy: 16593788.090368519
[2022-04-11 09:51:09.813356]Total energy: 16627935.484962188
[2022-04-11 09:52:40.133733]Total energy: 16598486.28114239
[2022-04-11 09:53:54.047099]Total energy: 16598207.613974271
[2022-04-11 09:55:10.043763]Total energy: 16594887.093292896
[2022-04-11 09:56:25.931966]Total energy: 16588491.057419771
[2022-04-11 09:57:40.701231]Total energy: 16616809.593188414
[2022-04-11 09:58:57.904447]Total energy: 16596249.980436238
[2022-04-11 10:00:12.092421]Total energy: 16621685.121122662
[2022-04-11 10:01:50.396199]Total energy: 16625646.013817078
[2022-04-11 10:03:17.089787]Total energy: 16626128.640149673
[2022-04-11 10:04:32.974339]Total energy: 16624118.235288044
[2022-04-11 10:05:49.683212]Total energy: 16625541.204366934
[2022-04-11 10:07:06.860606]Total energy: 16595930.662514597
[2022-04-11 10:08:24.010599]Total energy: 16611166.25122596
[2022-04-11 10:09:41.209196]Total energy: 16608014.281176351
[2022-04-11 10:11:24.618700]Total energy: 16599947.900464468
[2022-04-11 10:13:00.393312]Total energy: 16624523.801769841
[2022-04-11 10:14:16.398684]Total energy: 16585915.34125712
[2022-04-11 10:15:33.707803]Total energy: 16615206.736361917
[2022-04-11 10:16:56.603268]Total energy: 16591081.044075085
[2022-04-11 10:18:13.669179]Total energy: 16613953.884190457
[2022-04-11 10:19:35.303029]Total energy: 16628464.479013087
[2022-04-11 10:21:11.632428]Total energy: 16613829.569407577
[2022-04-11 10:22:46.512722]Total energy: 16609478.84694062
[2022-04-11 10:24:05.844858]Total energy: 16587929.241422718
[2022-04-11 10:25:25.312963]Total energy: 16614415.001932403
[2022-04-11 10:26:42.595113]Total energy: 16621419.196443332
[2022-04-11 10:28:03.228836]Total energy: 16597539.386634037
[2022-04-11 10:29:21.628982]Total energy: 16591621.243722472
[2022-04-11 10:30:51.369494]Total energy: 16601573.485965423
[2022-04-11 10:32:22.487888]Total energy: 16575835.76652232
[2022-04-11 10:33:41.079306]Total energy: 16612381.72237836
[2022-04-11 10:34:58.412341]Total energy: 16598895.837971553
[2022-04-11 10:36:17.381901]Total energy: 16610104.943887092
[2022-04-11 10:37:36.618895]Total energy: 16598235.534712216
[2022-04-11 10:38:54.980874]Total energy: 16621790.65313637
[2022-04-11 10:40:09.698401]Total energy: 16609000.949984035
[2022-04-11 10:41:32.258408]Total energy: 16587081.97969705
[2022-04-11 10:42:47.597095]Total energy: 16590514.873322258
[2022-04-11 10:44:06.599844]Total energy: 16625624.050644139
[2022-04-11 10:45:22.622890]Total energy: 16610478.627817197
[2022-04-11 10:46:41.156314]Total energy: 16580836.217447938
[2022-04-11 10:47:59.214366]Total energy: 16595346.277637009
[2022-04-11 10:49:20.338239]Total energy: 16603206.974990066
[2022-04-11 10:50:48.714144]Total energy: 16601082.739884958
[2022-04-11 10:52:09.359223]Total energy: 16584947.67796824
[2022-04-11 10:53:28.015093]Total energy: 16595251.158210658
[2022-04-11 10:54:53.029999]Total energy: 16601635.171174236
[2022-04-11 10:56:14.965004]Total energy: 16625709.610739814
[2022-04-11 10:57:31.165787]Total energy: 16639159.533757271
[2022-04-11 10:58:46.947071]Total energy: 16615869.200824361
[2022-04-11 11:00:07.238720]Total energy: 16614576.74475216
[2022-04-11 11:01:40.403912]Total energy: 16598085.73568181
[2022-04-11 11:03:05.170413]Total energy: 16587711.383902917
[2022-04-11 11:06:16.049620]Total energy: 16599635.838758515
[2022-04-11 11:07:31.823145]Total energy: 16612166.762033012
[2022-04-11 11:13:56.812140]Total energy: 16597137.602790728
[2022-04-11 11:15:22.221614]Total energy: 16615555.164974706
[2022-04-11 11:16:37.880278]Total energy: 16590126.135142762
[2022-04-11 11:17:54.054657]Total energy: 16603404.002319722
[2022-04-11 11:19:13.178462]Total energy: 16593095.125004306
[2022-04-11 11:20:52.240995]Total energy: 16608163.983469492
[2022-04-11 11:22:30.474974]Total energy: 16594191.475299045
[2022-04-11 11:23:50.112825]Total energy: 16611485.034050493
[2022-04-11 11:25:09.388062]Total energy: 16624290.223387344
[2022-04-11 11:26:28.206172]Total energy: 16609746.188267143
[2022-04-11 11:27:44.829001]Total energy: 16620056.220897563
[2022-04-11 11:29:03.358286]Total energy: 16639653.278529359
[2022-04-11 11:30:17.478862]Total energy: 16622001.4012982
[2022-04-11 11:31:39.090454]Total energy: 16634542.698472966
[2022-04-11 11:32:55.811276]Total energy: 16627575.51868859
[2022-04-11 11:34:13.471830]Total energy: 16649017.672523506
[2022-04-11 11:35:30.618047]Total energy: 16647925.981393307
[2022-04-11 11:37:00.253720]Total energy: 16621923.557800991
[2022-04-11 11:38:15.305922]Total energy: 16608357.895165805
[2022-04-11 11:39:31.428813]Total energy: 16590393.306156572
[2022-04-11 11:41:06.218174]Total energy: 16613128.009689534
[2022-04-11 11:42:42.957151]Total energy: 16588529.873871857
[2022-04-11 11:44:03.058124]Total energy: 16623928.776545044
[2022-04-11 11:45:19.122585]Total energy: 16628599.429828322
[2022-04-11 11:46:37.811554]Total energy: 16610984.379478313
[2022-04-11 11:47:56.127242]Total energy: 16590640.780145066
[2022-04-11 11:49:12.855401]Total energy: 16599060.506615713
[2022-04-11 11:50:43.516695]Total energy: 16615178.068117963
[2022-04-11 11:52:16.342271]Total energy: 16624846.015628934
[2022-04-11 11:53:38.378171]Total energy: 16595654.924835475
[2022-04-11 11:54:58.573034]Total energy: 16576347.116847213
[2022-04-11 11:56:15.378732]Total energy: 16609506.556090651
[2022-04-11 11:57:27.972650]Total energy: 16619596.409885049
[2022-04-11 11:58:43.191741]Total energy: 16612031.80430646
[2022-04-11 11:59:56.176496]Total energy: 16597102.649104705
[2022-04-11 12:01:30.752616]Total energy: 16595753.117192408
[2022-04-11 12:02:48.576412]Total energy: 16596432.35855296
[2022-04-11 12:04:06.226099]Total energy: 16602702.184062567
[2022-04-11 12:05:23.411266]Total energy: 16611972.435277617
[2022-04-11 12:06:41.077000]Total energy: 16583900.37168655
[2022-04-11 12:07:56.900404]Total energy: 16612443.929283377
[2022-04-11 12:09:14.867321]Total energy: 16617833.066490969
[2022-04-11 12:10:51.050917]Total energy: 16620916.913105961
