initial: all - diverse_no_blind_all
[2022-04-11 05:20:02.315870]Total energy: 16355434.382342037
[2022-04-11 05:21:24.920409]Total energy: 16361028.6133681
[2022-04-11 05:22:54.508102]Total energy: 16369691.907562783
[2022-04-11 05:24:15.029380]Total energy: 16331000.97876661
[2022-04-11 05:25:29.974987]Total energy: 16370358.207048904
[2022-04-11 05:26:44.827558]Total energy: 16390547.199642166
[2022-04-11 05:27:58.304202]Total energy: 16380051.847862436
[2022-04-11 05:29:13.355244]Total energy: 16375713.798645541
[2022-04-11 05:30:45.295878]Total energy: 16387525.968374062
[2022-04-11 05:32:17.569396]Total energy: 16367219.74537154
[2022-04-11 05:33:37.945797]Total energy: 16360683.336892702
[2022-04-11 05:34:55.916434]Total energy: 16390926.937136147
[2022-04-11 05:36:09.542826]Total energy: 16379886.928411271
[2022-04-11 05:37:22.634049]Total energy: 16383003.25124764
[2022-04-11 05:38:36.080772]Total energy: 16375425.08972863
[2022-04-11 05:39:47.356699]Total energy: 16368326.337953877
[2022-04-11 05:41:19.305618]Total energy: 16405761.959052542
[2022-04-11 05:42:44.944063]Total energy: 16374580.269590454
[2022-04-11 05:44:04.128960]Total energy: 16389095.950764244
[2022-04-11 05:45:15.463696]Total energy: 16386017.96236063
[2022-04-11 05:46:27.081578]Total energy: 16387793.935070772
[2022-04-11 05:47:38.794233]Total energy: 16395272.077288732
[2022-04-11 05:48:51.524841]Total energy: 16385135.228904903
[2022-04-11 05:50:04.398445]Total energy: 16389699.618433941
[2022-04-11 05:51:35.520125]Total energy: 16404700.272586402
[2022-04-11 05:53:02.641191]Total energy: 16366597.715745622
[2022-04-11 05:54:21.241085]Total energy: 16377442.996246422
[2022-04-11 05:55:32.556133]Total energy: 16384419.52269214
[2022-04-11 05:56:44.479274]Total energy: 16388363.308550166
[2022-04-11 05:57:57.018780]Total energy: 16395238.919578545
[2022-04-11 05:59:08.613699]Total energy: 16401289.278893
[2022-04-11 06:00:24.252178]Total energy: 16365708.560354758
[2022-04-11 06:01:55.487018]Total energy: 16386807.347803265
[2022-04-11 06:03:22.261678]Total energy: 16378976.20693511
[2022-04-11 06:04:37.181538]Total energy: 16369341.99107805
[2022-04-11 06:05:48.463098]Total energy: 16373727.992660243
[2022-04-11 06:07:01.091292]Total energy: 16399917.371296646
[2022-04-11 06:08:12.172276]Total energy: 16371285.98457171
[2022-04-11 06:09:23.381357]Total energy: 16373005.709080217
[2022-04-11 06:10:55.313247]Total energy: 16406803.435033344
[2022-04-11 06:12:27.042180]Total energy: 16384063.410063567
[2022-04-11 06:13:46.453545]Total energy: 16386226.168601213
[2022-04-11 06:14:57.577430]Total energy: 16384760.167775262
[2022-04-11 06:16:08.780903]Total energy: 16384512.331368044
[2022-04-11 06:17:20.014382]Total energy: 16367385.084699072
[2022-04-11 06:18:30.903158]Total energy: 16351817.778321363
[2022-04-11 06:19:41.621242]Total energy: 16374903.610795911
[2022-04-11 06:21:00.539008]Total energy: 16390552.907955019
[2022-04-11 06:22:27.497747]Total energy: 16382490.868465705
[2022-04-11 06:23:43.777499]Total energy: 16379700.949719466
[2022-04-11 06:24:56.666439]Total energy: 16368493.112415582
[2022-04-11 06:26:09.953055]Total energy: 16367975.834389849
[2022-04-11 06:27:23.355740]Total energy: 16379441.87204964
[2022-04-11 06:28:36.190741]Total energy: 16401109.249942007
[2022-04-11 06:29:47.850027]Total energy: 16365640.46012309
[2022-04-11 06:31:20.268631]Total energy: 16384303.656233784
[2022-04-11 06:32:48.566392]Total energy: 16366723.481599342
[2022-04-11 06:33:59.662489]Total energy: 16382650.531648047
[2022-04-11 06:35:12.069248]Total energy: 16368982.914433565
[2022-04-11 06:36:23.522865]Total energy: 16369666.746864375
[2022-04-11 06:37:34.744673]Total energy: 16358027.45089118
[2022-04-11 06:38:46.408851]Total energy: 16371238.673032992
[2022-04-11 06:39:58.465251]Total energy: 16404472.809289275
[2022-04-11 06:41:19.331794]Total energy: 16374582.111270536
[2022-04-11 06:42:48.826370]Total energy: 16376911.188406916
[2022-04-11 06:44:09.091134]Total energy: 16380415.971864438
[2022-04-11 06:45:22.179087]Total energy: 16396573.422656657
[2022-04-11 06:46:33.904673]Total energy: 16381236.873301672
[2022-04-11 06:47:45.894759]Total energy: 16366683.783469032
[2022-04-11 06:48:57.870463]Total energy: 16364019.950626979
[2022-04-11 06:50:11.970493]Total energy: 16392061.314079536
[2022-04-11 06:51:44.007193]Total energy: 16392479.370574411
[2022-04-11 06:53:14.639980]Total energy: 16367028.755099317
[2022-04-11 06:54:26.380868]Total energy: 16388801.787094995
[2022-04-11 06:55:42.057869]Total energy: 16393957.633138146
[2022-04-11 06:56:53.849120]Total energy: 16383657.683233604
[2022-04-11 06:58:05.563959]Total energy: 16392421.428471036
[2022-04-11 06:59:20.031952]Total energy: 16383539.686128948
[2022-04-11 07:00:37.575554]Total energy: 16367649.502707316
[2022-04-11 07:01:53.887566]Total energy: 16358861.234466808
[2022-04-11 07:03:04.668044]Total energy: 16391648.826111997
[2022-04-11 07:04:15.272861]Total energy: 16370204.218168968
[2022-04-11 07:05:26.425202]Total energy: 16382955.18504892
[2022-04-11 07:06:37.388070]Total energy: 16384355.850950096
[2022-04-11 07:07:50.828081]Total energy: 16397456.086095966
[2022-04-11 07:09:02.324237]Total energy: 16369487.578226084
[2022-04-11 07:10:13.669569]Total energy: 16393078.344280703
[2022-04-11 07:11:33.428879]Total energy: 16394090.030990971
[2022-04-11 07:12:52.715680]Total energy: 16383899.644873457
[2022-04-11 07:14:03.894658]Total energy: 16385335.604176048
[2022-04-11 07:15:15.022171]Total energy: 16391121.772157956
[2022-04-11 07:16:26.078186]Total energy: 16366610.626992034
[2022-04-11 07:17:37.320012]Total energy: 16373429.848045217
[2022-04-11 07:18:48.902973]Total energy: 16383693.440540278
[2022-04-11 07:20:01.089755]Total energy: 16415041.43993459
[2022-04-11 07:21:22.118250]Total energy: 16383664.870400853
[2022-04-11 07:22:34.284952]Total energy: 16369215.40854678
[2022-04-11 07:23:45.921158]Total energy: 16379430.745699316
[2022-04-11 07:24:57.559185]Total energy: 16386708.91935302
[2022-04-11 07:26:09.134902]Total energy: 16400923.601842342
[2022-04-11 07:27:21.707548]Total energy: 16380198.87411686
[2022-04-11 07:28:33.109741]Total energy: 16372950.186478784
[2022-04-11 07:29:47.959372]Total energy: 16390045.2631596
[2022-04-11 07:31:17.650791]Total energy: 16369155.895819942
[2022-04-11 07:32:42.133555]Total energy: 16371270.222240798
[2022-04-11 07:33:54.039418]Total energy: 16382076.388100287
[2022-04-11 07:35:07.286179]Total energy: 16362164.549654406
[2022-04-11 07:36:18.755494]Total energy: 16377971.68687742
[2022-04-11 07:37:30.355569]Total energy: 16378197.100719344
[2022-04-11 07:38:42.698595]Total energy: 16372577.152698493
[2022-04-11 07:39:54.139595]Total energy: 16368513.788256405
[2022-04-11 07:41:29.087193]Total energy: 16382802.848810658
[2022-04-11 07:42:54.961770]Total energy: 16369802.217553968
[2022-04-11 07:44:17.878753]Total energy: 16390945.039273825
[2022-04-11 07:45:35.601360]Total energy: 16370693.264192283
[2022-04-11 07:46:47.099743]Total energy: 16386144.963007364
[2022-04-11 07:47:59.456486]Total energy: 16360853.033842536
[2022-04-11 07:49:10.734986]Total energy: 16364194.756228855
[2022-04-11 07:50:29.329266]Total energy: 16381267.189470321
[2022-04-11 07:52:00.399269]Total energy: 16361115.89180182
[2022-04-11 07:53:21.785705]Total energy: 16373029.722655484
[2022-04-11 07:54:35.756651]Total energy: 16391768.23134485
[2022-04-11 07:55:50.209766]Total energy: 16373478.80932215
[2022-04-11 07:57:04.350650]Total energy: 16373782.667246455
[2022-04-11 07:58:19.710315]Total energy: 16367987.873450505
[2022-04-11 07:59:34.292737]Total energy: 16384677.69187845
[2022-04-11 08:01:03.855435]Total energy: 16371058.224923305
[2022-04-11 08:02:27.730474]Total energy: 16366083.959007991
[2022-04-11 08:03:42.181674]Total energy: 16376908.278547296
[2022-04-11 08:04:55.839284]Total energy: 16369942.665947592
[2022-04-11 08:06:09.790701]Total energy: 16393749.742242282
[2022-04-11 08:07:24.294215]Total energy: 16358690.598238043
[2022-04-11 08:08:37.240596]Total energy: 16405153.805288753
[2022-04-11 08:09:52.636405]Total energy: 16355647.878366604
[2022-04-11 08:11:20.431277]Total energy: 16390692.721308092
[2022-04-11 08:12:51.696568]Total energy: 16364579.96139498
[2022-04-11 08:14:12.814969]Total energy: 16365574.303058112
[2022-04-11 08:15:27.272536]Total energy: 16384864.67953792
[2022-04-11 08:16:45.365387]Total energy: 16392888.916000308
[2022-04-11 08:18:07.204048]Total energy: 16365651.231026566
[2022-04-11 08:19:27.211001]Total energy: 16387434.259786177
[2022-04-11 08:21:05.221092]Total energy: 16369039.599824186
[2022-04-11 08:22:45.314619]Total energy: 16369932.660905806
[2022-04-11 08:24:09.230210]Total energy: 16384330.335291035
[2022-04-11 08:25:30.145087]Total energy: 16378019.21395995
[2022-04-11 08:26:46.258673]Total energy: 16379495.959295852
[2022-04-11 08:28:07.222625]Total energy: 16388529.888549028
[2022-04-11 08:29:23.185883]Total energy: 16393880.35670408
[2022-04-11 08:30:45.772066]Total energy: 16362654.828497214
[2022-04-11 08:32:11.556898]Total energy: 16379550.912356999
[2022-04-11 08:33:53.465268]Total energy: 16379153.586873032
[2022-04-11 08:35:26.527206]Total energy: 16378440.783468038
[2022-04-11 08:36:49.227087]Total energy: 16355865.986438962
[2022-04-11 08:38:06.931870]Total energy: 16370689.905125234
[2022-04-11 08:39:21.310693]Total energy: 16374584.159808854
[2022-04-11 08:41:05.584604]Total energy: 16372176.125888564
[2022-04-11 08:42:46.458029]Total energy: 16361204.652096407
[2022-04-11 08:44:06.081908]Total energy: 16381335.70099752
[2022-04-11 08:45:23.186176]Total energy: 16399314.138371859
[2022-04-11 08:46:40.029911]Total energy: 16393510.363821076
[2022-04-11 08:47:57.254394]Total energy: 16376003.635970015
[2022-04-11 08:49:17.562076]Total energy: 16386984.444493484
[2022-04-11 08:50:58.474726]Total energy: 16368270.201849855
[2022-04-11 08:52:34.760725]Total energy: 16370291.612345897
[2022-04-11 08:53:50.098109]Total energy: 16390031.779596835
[2022-04-11 08:55:01.993925]Total energy: 16376518.669576798
[2022-04-11 08:56:14.098725]Total energy: 16365509.188154595
[2022-04-11 08:57:27.751609]Total energy: 16383416.762319176
[2022-04-11 08:58:41.945749]Total energy: 16391310.741001083
[2022-04-11 08:59:54.037523]Total energy: 16388353.92713691
[2022-04-11 09:01:15.153564]Total energy: 16375183.740323951
[2022-04-11 09:02:32.641617]Total energy: 16354952.730938308
[2022-04-11 09:03:46.418609]Total energy: 16387519.819092616
[2022-04-11 09:04:58.562884]Total energy: 16383394.363978252
[2022-04-11 09:06:10.006669]Total energy: 16376336.080162458
[2022-04-11 09:07:24.810196]Total energy: 16399205.31002556
[2022-04-11 09:08:36.609313]Total energy: 16375279.307456246
[2022-04-11 09:09:49.480125]Total energy: 16372870.068697399
[2022-04-11 09:11:22.219187]Total energy: 16359110.394956587
[2022-04-11 09:12:38.028055]Total energy: 16376138.800036805
[2022-04-11 09:13:50.949243]Total energy: 16387224.448946614
[2022-04-11 09:15:02.939442]Total energy: 16381286.682955243
[2022-04-11 09:16:16.276182]Total energy: 16374288.943356741
[2022-04-11 09:17:28.985458]Total energy: 16375835.256785877
[2022-04-11 09:18:49.555050]Total energy: 16387954.93072622
[2022-04-11 09:20:06.039125]Total energy: 16404816.44795292
[2022-04-11 09:21:33.484697]Total energy: 16382100.10679403
[2022-04-11 09:23:04.160724]Total energy: 16369147.783390092
[2022-04-11 09:24:32.795552]Total energy: 16370224.00773039
[2022-04-11 09:26:03.605797]Total energy: 16394251.370215429
[2022-04-11 09:27:15.674632]Total energy: 16394553.20139928
[2022-04-11 09:28:29.014334]Total energy: 16389910.924331043
[2022-04-11 09:29:41.612118]Total energy: 16356208.945249604
[2022-04-11 09:31:10.042650]Total energy: 16371509.717524009
[2022-04-11 09:32:33.941898]Total energy: 16384652.215285603
[2022-04-11 09:33:56.495427]Total energy: 16390366.46878646
[2022-04-11 09:35:12.608792]Total energy: 16372677.296427276
[2022-04-11 09:36:23.821278]Total energy: 16386541.471592827
[2022-04-11 09:37:38.394386]Total energy: 16388782.113720765
[2022-04-11 09:38:50.253794]Total energy: 16381489.79191572
[2022-04-11 09:40:01.645003]Total energy: 16381718.142079506
[2022-04-11 09:41:33.020591]Total energy: 16392326.417859165
[2022-04-11 09:42:59.985009]Total energy: 16392489.1532628
[2022-04-11 09:44:12.342147]Total energy: 16395664.008042414
[2022-04-11 09:45:25.238670]Total energy: 16380792.767776143
[2022-04-11 09:46:37.813567]Total energy: 16368971.74074101
[2022-04-11 09:47:51.855138]Total energy: 16386089.219482804
[2022-04-11 09:49:05.639554]Total energy: 16363984.245370472
[2022-04-11 09:50:19.662970]Total energy: 16374248.73534955
[2022-04-11 09:51:45.195825]Total energy: 16384241.275543846
[2022-04-11 09:52:59.490638]Total energy: 16370574.413559098
[2022-04-11 09:54:11.477587]Total energy: 16387991.31797531
[2022-04-11 09:55:25.234213]Total energy: 16394326.62997589
[2022-04-11 09:56:38.219170]Total energy: 16387304.39882344
[2022-04-11 09:57:51.844993]Total energy: 16381593.32805815
[2022-04-11 09:59:05.201792]Total energy: 16396618.983971052
[2022-04-11 10:00:17.861763]Total energy: 16371250.840666877
[2022-04-11 10:01:50.873334]Total energy: 16391403.213174839
[2022-04-11 10:03:16.885799]Total energy: 16384233.048561862
[2022-04-11 10:04:29.709071]Total energy: 16367902.507629845
[2022-04-11 10:05:42.117974]Total energy: 16363420.39121132
[2022-04-11 10:06:55.380358]Total energy: 16367273.490111375
[2022-04-11 10:08:08.043631]Total energy: 16378639.014559591
[2022-04-11 10:09:24.079219]Total energy: 16378000.524175772
[2022-04-11 10:10:52.581783]Total energy: 16397731.465200627
[2022-04-11 10:12:17.502327]Total energy: 16400719.228774268
[2022-04-11 10:13:32.405154]Total energy: 16388794.296317238
[2022-04-11 10:14:44.074395]Total energy: 16377437.491290286
[2022-04-11 10:16:01.389905]Total energy: 16386063.757488685
[2022-04-11 10:17:15.888644]Total energy: 16371790.247782396
[2022-04-11 10:18:27.965656]Total energy: 16376546.592877315
[2022-04-11 10:19:45.403570]Total energy: 16394843.910698997
[2022-04-11 10:21:21.312521]Total energy: 16386041.447743474
[2022-04-11 10:22:37.200589]Total energy: 16391289.681617483
[2022-04-11 10:23:53.833998]Total energy: 16406347.283346862
[2022-04-11 10:25:07.934859]Total energy: 16391596.033269143
[2022-04-11 10:26:22.257249]Total energy: 16383965.229801312
[2022-04-11 10:27:34.082827]Total energy: 16380877.350053053
[2022-04-11 10:28:49.449227]Total energy: 16394636.607302442
[2022-04-11 10:30:01.237419]Total energy: 16373877.294495255
[2022-04-11 10:31:29.860742]Total energy: 16390414.02180727
[2022-04-11 10:32:47.189885]Total energy: 16367697.755604355
[2022-04-11 10:34:01.139337]Total energy: 16392961.581102666
[2022-04-11 10:35:13.578563]Total energy: 16362985.035983765
[2022-04-11 10:36:26.744514]Total energy: 16373769.701758467
[2022-04-11 10:37:42.857535]Total energy: 16385538.964900773
[2022-04-11 10:38:57.230951]Total energy: 16377119.998300323
[2022-04-11 10:40:10.249382]Total energy: 16398329.446652303
[2022-04-11 10:41:32.332609]Total energy: 16363908.483300058
[2022-04-11 10:42:47.400031]Total energy: 16376935.79087795
[2022-04-11 10:43:59.107390]Total energy: 16377653.516836852
[2022-04-11 10:45:11.281403]Total energy: 16381253.63587004
[2022-04-11 10:46:24.760169]Total energy: 16387100.05122003
[2022-04-11 10:47:36.145762]Total energy: 16380385.072109139
[2022-04-11 10:48:48.815909]Total energy: 16370426.688391821
[2022-04-11 10:50:03.429407]Total energy: 16372538.908677643
[2022-04-11 10:51:23.888649]Total energy: 16374971.986545425
[2022-04-11 10:52:38.040298]Total energy: 16357130.04909381
[2022-04-11 10:53:51.024820]Total energy: 16372698.020133212
[2022-04-11 10:55:09.140394]Total energy: 16373704.272426648
[2022-04-11 10:56:27.819060]Total energy: 16372639.258236565
[2022-04-11 10:57:39.210927]Total energy: 16378739.841699673
[2022-04-11 10:58:51.166871]Total energy: 16372534.155477256
[2022-04-11 11:00:05.613099]Total energy: 16395754.190260645
[2022-04-11 11:01:27.050443]Total energy: 16382804.296096992
[2022-04-11 11:02:51.907654]Total energy: 16381448.422226664
[2022-04-11 11:04:09.988270]Total energy: 16373967.448779041
[2022-04-11 11:06:58.283866]Total energy: 16373807.809590317
[2022-04-11 11:13:59.153023]Total energy: 16370013.12725188
[2022-04-11 11:15:20.672871]Total energy: 16376272.29894018
[2022-04-11 11:16:33.377149]Total energy: 16392313.07142669
[2022-04-11 11:17:46.851138]Total energy: 16379398.271458259
[2022-04-11 11:18:59.979322]Total energy: 16375409.220459001
[2022-04-11 11:20:11.948353]Total energy: 16378235.377192456
[2022-04-11 11:21:34.718929]Total energy: 16376443.244623536
[2022-04-11 11:22:49.834275]Total energy: 16370246.92131682
[2022-04-11 11:24:05.683063]Total energy: 16377983.538289513
[2022-04-11 11:25:18.089287]Total energy: 16380054.506596755
[2022-04-11 11:26:30.118162]Total energy: 16402661.29695474
[2022-04-11 11:27:41.584318]Total energy: 16359910.615020528
[2022-04-11 11:28:53.777950]Total energy: 16385320.385212472
[2022-04-11 11:30:06.862633]Total energy: 16386434.347254775
[2022-04-11 11:31:29.878249]Total energy: 16395097.451883672
[2022-04-11 11:32:45.153910]Total energy: 16380900.92794181
[2022-04-11 11:33:57.598295]Total energy: 16372900.410691861
[2022-04-11 11:35:09.094625]Total energy: 16365889.5637722
[2022-04-11 11:36:33.004966]Total energy: 16373541.627981383
[2022-04-11 11:37:45.705275]Total energy: 16396852.7163588
[2022-04-11 11:38:58.447290]Total energy: 16369680.485773737
[2022-04-11 11:40:23.858983]Total energy: 16386023.905844493
