initial: all - diverse_all
[2022-04-11 09:44:27.373438]Total energy: 16783923.510270894
[2022-04-11 09:45:46.495231]Total energy: 16750161.3178646
[2022-04-11 09:47:03.189352]Total energy: 16800143.271306887
[2022-04-11 09:48:19.882031]Total energy: 16753188.39906162
[2022-04-11 09:49:39.300149]Total energy: 16759605.211396791
[2022-04-11 09:51:20.028700]Total energy: 16736906.729429882
[2022-04-11 09:52:48.043604]Total energy: 16733476.10784179
[2022-04-11 09:54:07.429831]Total energy: 16770938.020348147
[2022-04-11 09:55:24.561713]Total energy: 16750918.455364343
[2022-04-11 09:56:42.074497]Total energy: 16769069.312128702
[2022-04-11 09:57:59.082871]Total energy: 16732173.608499251
[2022-04-11 09:59:15.713281]Total energy: 16743791.350957988
[2022-04-11 10:00:54.423645]Total energy: 16748327.76440737
[2022-04-11 10:02:33.548690]Total energy: 16760382.355495207
[2022-04-11 10:03:57.536545]Total energy: 16758395.289589813
[2022-04-11 10:05:11.898691]Total energy: 16729944.128632195
[2022-04-11 10:06:31.364784]Total energy: 16757899.975605354
[2022-04-11 10:07:49.441231]Total energy: 16750831.747298414
[2022-04-11 10:09:07.618539]Total energy: 16746732.172091339
[2022-04-11 10:10:46.247757]Total energy: 16766814.329076577
[2022-04-11 10:12:21.640596]Total energy: 16784952.83483799
[2022-04-11 10:13:36.336197]Total energy: 16762242.442312129
[2022-04-11 10:14:52.673629]Total energy: 16777921.25378823
[2022-04-11 10:16:15.728265]Total energy: 16796877.056000568
[2022-04-11 10:17:30.996761]Total energy: 16801349.07165177
[2022-04-11 10:18:45.524396]Total energy: 16764059.917551013
[2022-04-11 10:20:06.085233]Total energy: 16825309.979047064
[2022-04-11 10:21:31.749887]Total energy: 16731790.172102548
[2022-04-11 10:22:53.232473]Total energy: 16715353.24238524
[2022-04-11 10:24:12.947350]Total energy: 16811461.803062387
[2022-04-11 10:25:30.110989]Total energy: 16762706.35787585
[2022-04-11 10:26:46.027721]Total energy: 16692923.785319664
[2022-04-11 10:28:02.875350]Total energy: 16829746.132968977
[2022-04-11 10:29:20.581421]Total energy: 16744019.146097364
[2022-04-11 10:31:01.520592]Total energy: 16793199.788147654
[2022-04-11 10:32:32.097270]Total energy: 16762255.822677316
[2022-04-11 10:33:48.816165]Total energy: 16797264.326607995
[2022-04-11 10:35:05.718851]Total energy: 16835029.31254322
[2022-04-11 10:36:20.538808]Total energy: 16777767.116485447
[2022-04-11 10:37:36.536508]Total energy: 16808572.36437273
[2022-04-11 10:38:53.256653]Total energy: 16805466.53162455
[2022-04-11 10:40:11.447034]Total energy: 16764711.050027642
[2022-04-11 10:41:32.892642]Total energy: 16798819.062832296
[2022-04-11 10:42:52.907357]Total energy: 16759768.220097827
[2022-04-11 10:44:08.342077]Total energy: 16825026.839327928
[2022-04-11 10:45:23.243355]Total energy: 16796959.69626392
[2022-04-11 10:46:38.016502]Total energy: 16761694.058217555
[2022-04-11 10:47:56.396261]Total energy: 16802726.35744319
[2022-04-11 10:49:10.976606]Total energy: 16792824.847368684
[2022-04-11 10:50:45.608334]Total energy: 16783696.418946657
[2022-04-11 10:52:03.700387]Total energy: 16796063.013812114
[2022-04-11 10:53:19.977991]Total energy: 16831599.49182439
[2022-04-11 10:54:40.261571]Total energy: 16798820.572190866
[2022-04-11 10:56:02.430267]Total energy: 16788241.34179567
[2022-04-11 10:57:18.752736]Total energy: 16753703.33273665
[2022-04-11 10:58:33.069647]Total energy: 16781372.979623225
[2022-04-11 10:59:50.472417]Total energy: 16821139.84269588
[2022-04-11 11:01:14.914910]Total energy: 16800546.589397665
[2022-04-11 11:02:48.017661]Total energy: 16772000.556313688
[2022-04-11 11:04:11.994864]Total energy: 16778325.808581986
[2022-04-11 11:07:02.903429]Total energy: 16760165.899638303
[2022-04-11 11:14:00.965350]Total energy: 16774187.526652332
[2022-04-11 11:15:26.572207]Total energy: 16805365.420437153
[2022-04-11 11:16:44.174078]Total energy: 16830173.983867057
[2022-04-11 11:17:59.499690]Total energy: 16781038.30153946
[2022-04-11 11:19:14.487234]Total energy: 16771309.959198827
[2022-04-11 11:21:03.334316]Total energy: 16787286.85112599
[2022-04-11 11:22:33.409493]Total energy: 16768356.362574156
[2022-04-11 11:23:50.379565]Total energy: 16798782.682123348
[2022-04-11 11:25:06.171584]Total energy: 16797839.291302785
[2022-04-11 11:26:22.819397]Total energy: 16810290.908342395
[2022-04-11 11:27:36.839252]Total energy: 16832793.919771455
[2022-04-11 11:28:55.454087]Total energy: 16793639.087411784
[2022-04-11 11:30:10.059535]Total energy: 16780489.80562394
[2022-04-11 11:31:34.460481]Total energy: 16771583.385137439
[2022-04-11 11:32:49.602054]Total energy: 16768283.750545109
[2022-04-11 11:34:05.385877]Total energy: 16802345.352623317
[2022-04-11 11:35:19.700374]Total energy: 16802483.606253784
[2022-04-11 11:36:46.260255]Total energy: 16809958.098851062
[2022-04-11 11:38:03.209427]Total energy: 16789839.147737343
[2022-04-11 11:39:18.054587]Total energy: 16848767.904644918
[2022-04-11 11:40:56.910518]Total energy: 16833533.40179705
[2022-04-11 11:42:27.717621]Total energy: 16748231.86316187
[2022-04-11 11:43:48.107793]Total energy: 16794690.19191194
[2022-04-11 11:45:02.503174]Total energy: 16770192.363433233
[2022-04-11 11:46:18.969071]Total energy: 16792615.479479443
[2022-04-11 11:47:36.233751]Total energy: 16741680.96930364
[2022-04-11 11:48:51.292372]Total energy: 16800978.512244932
[2022-04-11 11:50:05.606057]Total energy: 16796609.68188523
[2022-04-11 11:51:26.184007]Total energy: 16790126.961397488
[2022-04-11 11:52:54.916741]Total energy: 16755324.329716407
[2022-04-11 11:54:20.139069]Total energy: 16762310.754846793
[2022-04-11 11:55:38.323668]Total energy: 16793773.602148462
[2022-04-11 11:56:55.159523]Total energy: 16773967.384903869
[2022-04-11 11:58:11.072059]Total energy: 16774757.263867097
[2022-04-11 11:59:28.037236]Total energy: 16775543.822132505
[2022-04-11 12:01:06.052160]Total energy: 16770174.099357221
[2022-04-11 12:02:31.344483]Total energy: 16785680.766923126
[2022-04-11 12:03:46.612549]Total energy: 16776221.34372763
[2022-04-11 12:05:02.462935]Total energy: 16771269.310702568
[2022-04-11 12:06:18.657839]Total energy: 16761416.899767276
[2022-04-11 12:07:33.380303]Total energy: 16771580.147569897
[2022-04-11 12:08:47.785511]Total energy: 16761530.65496593
[2022-04-11 12:10:02.454698]Total energy: 16752303.962424643
[2022-04-11 12:11:36.803275]Total energy: 16766926.960220428
[2022-04-11 12:13:11.744618]Total energy: 16740071.139810372
[2022-04-11 12:14:26.723694]Total energy: 16759741.797297226
[2022-04-11 12:15:41.397380]Total energy: 16756812.57108556
[2022-04-11 12:16:56.177630]Total energy: 16740305.012464708
[2022-04-11 12:18:12.648088]Total energy: 16773881.396702506
[2022-04-11 12:19:30.997057]Total energy: 16764836.635148
[2022-04-11 12:20:55.772389]Total energy: 16753130.482218975
[2022-04-11 12:22:17.837079]Total energy: 16750818.581825774
[2022-04-11 12:23:33.041666]Total energy: 16791898.654150076
[2022-04-11 12:24:48.132843]Total energy: 16731700.937485583
[2022-04-11 12:26:04.021475]Total energy: 16799886.859769613
[2022-04-11 12:27:19.361193]Total energy: 16782841.147063445
[2022-04-11 12:28:39.546613]Total energy: 16790645.0395896
[2022-04-11 12:29:55.334066]Total energy: 16773602.041428627
[2022-04-11 12:31:28.160396]Total energy: 16797579.20875615
[2022-04-11 12:33:00.915467]Total energy: 16772873.670204245
[2022-04-11 12:34:15.600934]Total energy: 16749010.39704731
[2022-04-11 12:35:35.048156]Total energy: 16784606.7073272
[2022-04-11 12:36:50.788810]Total energy: 16788060.36894449
[2022-04-11 12:38:05.176666]Total energy: 16759037.50463859
[2022-04-11 12:39:20.014600]Total energy: 16750787.210412985
[2022-04-11 12:40:41.508521]Total energy: 16727773.840935566
[2022-04-11 12:42:02.799121]Total energy: 16763586.341558957
[2022-04-11 12:43:19.161632]Total energy: 16768018.53420879
[2022-04-11 12:44:35.140961]Total energy: 16746166.877614016
[2022-04-11 12:45:49.741356]Total energy: 16773778.76941696
[2022-04-11 12:47:04.244809]Total energy: 16775038.24370602
[2022-04-11 12:48:20.604689]Total energy: 16744170.285067169
[2022-04-11 12:49:37.190284]Total energy: 16772504.429013666
[2022-04-11 12:51:16.023723]Total energy: 16774526.647842364
[2022-04-11 12:52:42.552336]Total energy: 16729555.535365826
[2022-04-11 12:54:00.170213]Total energy: 16765777.265959317
[2022-04-11 12:55:17.351818]Total energy: 16733833.75606946
[2022-04-11 12:56:36.792212]Total energy: 16766897.644482242
[2022-04-11 12:57:53.899540]Total energy: 16742576.255058493
[2022-04-11 12:59:08.428221]Total energy: 16766421.089100575
[2022-04-11 13:00:35.681536]Total energy: 16797548.57575165
[2022-04-11 13:01:59.557071]Total energy: 16779529.26410815
[2022-04-11 13:03:16.755893]Total energy: 16779770.58026119
[2022-04-11 13:04:35.212070]Total energy: 16752692.13012264
[2022-04-11 13:05:51.761319]Total energy: 16772721.526078228
[2022-04-11 13:07:07.901679]Total energy: 16753809.577483684
[2022-04-11 13:08:22.777466]Total energy: 16797214.065661434
[2022-04-11 13:09:43.484926]Total energy: 16770130.226093356
[2022-04-11 13:11:22.544447]Total energy: 16780025.94713755
[2022-04-11 13:12:49.222137]Total energy: 16750203.971141396
[2022-04-11 13:14:15.550408]Total energy: 16779550.28044798
[2022-04-11 13:15:32.632456]Total energy: 16774838.188826827
[2022-04-11 13:16:48.886657]Total energy: 16801330.76182
[2022-04-11 13:18:11.392064]Total energy: 16712489.081056794
[2022-04-11 13:19:30.648012]Total energy: 16745135.482371032
[2022-04-11 13:20:57.520725]Total energy: 16780182.059669465
[2022-04-11 13:22:20.690428]Total energy: 16802436.505361997
[2022-04-11 13:23:35.661684]Total energy: 16756881.500293583
[2022-04-11 13:24:52.200544]Total energy: 16813236.74903419
[2022-04-11 13:26:13.627536]Total energy: 16753578.489796724
[2022-04-11 13:27:32.427874]Total energy: 16772251.831187535
[2022-04-11 13:28:47.915888]Total energy: 16712189.88982867
[2022-04-11 13:30:02.385666]Total energy: 16733293.671031576
[2022-04-11 13:31:20.870662]Total energy: 16768983.788508961
[2022-04-11 13:32:35.673300]Total energy: 16752230.933099411
[2022-04-11 13:33:50.484394]Total energy: 16775557.613804553
[2022-04-11 13:35:05.926718]Total energy: 16780767.087874413
[2022-04-11 13:36:20.872987]Total energy: 16767794.472732915
[2022-04-11 13:37:35.856255]Total energy: 16803762.161767695
[2022-04-11 13:38:53.036820]Total energy: 16766316.460161967
[2022-04-11 13:40:07.215125]Total energy: 16775723.231256275
[2022-04-11 13:41:41.647358]Total energy: 16735877.943254363
[2022-04-11 13:42:57.129093]Total energy: 16774719.87674107
[2022-04-11 13:44:11.521087]Total energy: 16769338.632726941
[2022-04-11 13:45:28.117115]Total energy: 16721007.757531896
[2022-04-11 13:46:44.616730]Total energy: 16771614.259089246
[2022-04-11 13:48:02.216632]Total energy: 16751989.036817124
[2022-04-11 13:49:18.302835]Total energy: 16736128.259446982
[2022-04-11 13:50:51.596053]Total energy: 16750184.001335358
[2022-04-11 13:52:15.125533]Total energy: 16741374.337029802
[2022-04-11 13:53:33.298382]Total energy: 16777461.80110522
[2022-04-11 13:54:48.236703]Total energy: 16810627.60810139
[2022-04-11 13:56:06.197801]Total energy: 16759457.09337125
[2022-04-11 13:57:21.587160]Total energy: 16758993.649727799
[2022-04-11 13:58:36.815776]Total energy: 16739346.914057637
[2022-04-11 13:59:52.223203]Total energy: 16736520.869723652
[2022-04-11 14:01:11.558315]Total energy: 16767940.899983123
[2022-04-11 14:02:26.311795]Total energy: 16766526.682186358
[2022-04-11 14:03:41.915451]Total energy: 16738231.781670934
[2022-04-11 14:04:58.065098]Total energy: 16707291.927485988
[2022-04-11 14:06:12.631941]Total energy: 16734300.596517049
[2022-04-11 14:07:28.066476]Total energy: 16735423.235444818
[2022-04-11 14:08:44.339201]Total energy: 16736736.857490264
[2022-04-11 14:10:05.287287]Total energy: 16732347.475282699
[2022-04-11 14:11:19.581630]Total energy: 16724609.308106085
[2022-04-11 14:12:34.980923]Total energy: 16738097.101945503
[2022-04-11 14:13:50.775977]Total energy: 16754024.077537203
[2022-04-11 14:15:06.434208]Total energy: 16733913.790211823
[2022-04-11 14:16:20.386700]Total energy: 16720204.444706088
[2022-04-11 14:17:38.482252]Total energy: 16742419.889378406
[2022-04-11 14:18:55.451395]Total energy: 16722642.881129686
[2022-04-11 14:20:13.223136]Total energy: 16717492.468344012
[2022-04-11 14:21:35.174870]Total energy: 16740458.024723569
[2022-04-11 14:22:54.766609]Total energy: 16760619.995461943
[2022-04-11 14:24:09.159503]Total energy: 16759342.268398458
[2022-04-11 14:25:23.500676]Total energy: 16723317.526997618
[2022-04-11 14:26:37.824448]Total energy: 16744914.925086875
[2022-04-11 14:27:56.089445]Total energy: 16753318.944457974
[2022-04-11 14:29:14.505592]Total energy: 16745725.50099686
[2022-04-11 14:30:43.629846]Total energy: 16732246.252413936
[2022-04-11 14:32:10.298032]Total energy: 16711524.698228614
[2022-04-11 14:33:30.000720]Total energy: 16726606.377737552
[2022-04-11 14:34:45.099188]Total energy: 16744687.778903687
[2022-04-11 14:35:59.558062]Total energy: 16755008.4910819
[2022-04-11 14:37:16.390413]Total energy: 16713002.421864564
[2022-04-11 14:38:31.923416]Total energy: 16715659.760852214
[2022-04-11 14:39:47.400312]Total energy: 16723540.133429196
[2022-04-11 14:41:23.936858]Total energy: 16757972.22029196
[2022-04-11 14:42:59.699759]Total energy: 16747444.053835306
[2022-04-11 14:44:16.525437]Total energy: 16725116.304511836
[2022-04-11 14:45:33.102857]Total energy: 16735314.92654746
[2022-04-11 14:46:51.806214]Total energy: 16761463.068048935
[2022-04-11 14:48:05.982360]Total energy: 16729919.679370882
[2022-04-11 14:49:22.017348]Total energy: 16743150.18832158
[2022-04-11 14:50:56.821159]Total energy: 16696955.130820904
[2022-04-11 14:52:16.342918]Total energy: 16722008.450115293
[2022-04-11 14:53:31.482818]Total energy: 16749767.380733036
[2022-04-11 14:54:47.654613]Total energy: 16748579.832152903
[2022-04-11 14:56:03.753931]Total energy: 16696831.651547367
[2022-04-11 14:57:21.495800]Total energy: 16702561.77916298
[2022-04-11 14:58:36.452763]Total energy: 16746781.23510812
[2022-04-11 14:59:50.981921]Total energy: 16768869.337985128
[2022-04-11 15:01:18.804076]Total energy: 16748114.998482177
[2022-04-11 15:02:35.610845]Total energy: 16710862.751489593
[2022-04-11 15:03:50.751829]Total energy: 16784542.96787019
[2022-04-11 15:05:06.470094]Total energy: 16771209.098435797
[2022-04-11 15:06:22.540007]Total energy: 16716366.975324804
[2022-04-11 15:07:38.976485]Total energy: 16682253.249627754
[2022-04-11 15:08:54.010464]Total energy: 16728304.680675631
[2022-04-11 15:10:08.896928]Total energy: 16768127.449739112
[2022-04-11 15:11:34.847403]Total energy: 16729384.21073389
[2022-04-11 15:12:56.602688]Total energy: 16774341.788613522
[2022-04-11 15:14:12.006771]Total energy: 16759891.739341084
[2022-04-11 15:15:27.247706]Total energy: 16775508.871701764
[2022-04-11 15:16:44.154193]Total energy: 16739121.6048141
[2022-04-11 15:18:02.636559]Total energy: 16746072.89821679
[2022-04-11 15:19:19.645523]Total energy: 16758692.400027206
[2022-04-11 15:21:03.762070]Total energy: 16767484.693287114
[2022-04-11 15:22:41.967200]Total energy: 16735114.944662921
[2022-04-11 15:23:59.761278]Total energy: 16733003.29549733
[2022-04-11 15:25:19.566235]Total energy: 16754159.297663324
[2022-04-11 15:26:37.043425]Total energy: 16771680.688352678
[2022-04-11 15:27:54.460201]Total energy: 16711484.198404888
[2022-04-11 15:29:11.050683]Total energy: 16751972.693968397
[2022-04-11 15:30:52.485532]Total energy: 16756664.676548947
[2022-04-11 15:32:19.532857]Total energy: 16765189.289216276
[2022-04-11 15:33:36.702047]Total energy: 16772639.875723967
[2022-04-11 15:34:56.441928]Total energy: 16728820.155195883
[2022-04-11 15:36:14.186915]Total energy: 16715393.920380943
[2022-04-11 15:37:31.708600]Total energy: 16755960.322108584
[2022-04-11 15:38:51.344563]Total energy: 16722971.089113913
[2022-04-11 15:40:11.069398]Total energy: 16743509.630126277
[2022-04-11 15:41:56.409729]Total energy: 16759140.774570629
[2022-04-11 15:43:29.647076]Total energy: 16764128.870919334
[2022-04-11 15:44:50.890433]Total energy: 16749153.877915477
[2022-04-11 15:46:08.290384]Total energy: 16750214.185810454
[2022-04-11 15:47:30.686293]Total energy: 16764200.105905553
[2022-04-11 15:48:48.205936]Total energy: 16792529.195275705
[2022-04-11 15:50:10.181318]Total energy: 16772945.602939742
[2022-04-11 15:51:32.566200]Total energy: 16762567.421155391
[2022-04-11 15:52:57.932509]Total energy: 16738795.129794616
[2022-04-11 15:54:16.996354]Total energy: 16770848.016065052
[2022-04-11 15:55:36.594525]Total energy: 16759770.049548982
[2022-04-11 15:56:52.457420]Total energy: 16776129.53625645
[2022-04-11 15:58:09.392609]Total energy: 16770013.355998842
[2022-04-11 15:59:27.286918]Total energy: 16741175.44983334
[2022-04-11 16:01:02.267037]Total energy: 16782219.565059762
[2022-04-11 16:02:33.200190]Total energy: 16790243.894022174
[2022-04-11 16:03:52.948602]Total energy: 16769738.450862832
[2022-04-11 16:05:11.074120]Total energy: 16759194.611201959
[2022-04-11 16:06:42.158362]Total energy: 16785680.57189416
[2022-04-11 16:07:58.112663]Total energy: 16775425.140830614
[2022-04-11 16:09:16.696963]Total energy: 16779018.279514205
[2022-04-11 16:10:44.641659]Total energy: 16746536.388301348
[2022-04-11 16:12:16.216881]Total energy: 16787172.551812127
[2022-04-11 16:13:35.625838]Total energy: 16779524.08486233
[2022-04-11 16:14:54.440812]Total energy: 16723871.77932025
[2022-04-11 16:16:10.601972]Total energy: 16774511.607803473
[2022-04-11 16:17:28.058572]Total energy: 16730336.234790673
