initial: all - optimal_only_all
[2022-04-09 16:40:50.976929]Total energy: 30997360.53098436
[2022-04-09 16:42:05.813262]Total energy: 31019654.60534668
[2022-04-09 16:43:02.539086]Total energy: 31002255.181618296
[2022-04-09 16:43:59.807972]Total energy: 31044424.756030258
[2022-04-09 16:44:48.096640]Total energy: 30993918.32402827
[2022-04-09 16:45:38.746468]Total energy: 31013523.7695354
[2022-04-09 16:46:23.637603]Total energy: 31016837.479386277
[2022-04-09 16:47:07.896519]Total energy: 30976696.445301846
[2022-04-09 16:47:51.717514]Total energy: 31064343.37211265
[2022-04-09 16:48:35.510946]Total energy: 31035886.811353557
[2022-04-09 16:49:19.755645]Total energy: 30969484.563670684
[2022-04-09 16:50:03.917074]Total energy: 30978464.34412813
[2022-04-09 16:51:04.999197]Total energy: 31059229.166158438
[2022-04-09 16:52:03.480290]Total energy: 31006311.507809963
[2022-04-09 16:52:51.528387]Total energy: 31035305.197235107
[2022-04-09 16:53:36.611178]Total energy: 31003543.058116984
[2022-04-09 16:54:21.603647]Total energy: 31045140.741668053
[2022-04-09 16:55:08.104235]Total energy: 30991999.522290386
[2022-04-09 16:55:53.263495]Total energy: 31014769.75414424
[2022-04-09 16:56:38.184759]Total energy: 31093408.31657472
[2022-04-09 16:57:22.622324]Total energy: 30998901.595127072
[2022-04-09 16:58:06.802452]Total energy: 30983901.97775853
[2022-04-09 16:58:50.889588]Total energy: 31010917.164271798
[2022-04-09 16:59:34.520954]Total energy: 31031691.20735975
[2022-04-09 17:00:18.510906]Total energy: 31016805.886588704
[2022-04-09 17:01:06.513021]Total energy: 31037505.50572298
[2022-04-09 17:01:58.392468]Total energy: 31044667.218122628
[2022-04-09 17:02:48.991848]Total energy: 31035277.183672987
[2022-04-09 17:03:39.352975]Total energy: 31003159.931731213
[2022-04-09 17:04:23.739411]Total energy: 31026935.009376936
[2022-04-09 17:05:09.263828]Total energy: 30994956.97999834
[2022-04-09 17:05:53.768795]Total energy: 30998972.391093824
[2022-04-09 17:06:37.903981]Total energy: 31046246.12040654
[2022-04-09 17:07:22.624023]Total energy: 31058399.328571063
[2022-04-09 17:08:06.809038]Total energy: 30989308.379557837
[2022-04-09 17:08:50.475671]Total energy: 31014962.081342198
[2022-04-09 17:09:34.663904]Total energy: 30993155.36682714
[2022-04-09 17:10:18.912778]Total energy: 31012350.38248253
[2022-04-09 17:11:16.682149]Total energy: 30986227.762449723
[2022-04-09 17:12:09.218508]Total energy: 31010412.370697547
[2022-04-09 17:13:01.671102]Total energy: 31008704.77881616
[2022-04-09 17:13:52.387573]Total energy: 31028897.04812457
[2022-04-09 17:14:36.536446]Total energy: 30976977.12438992
[2022-04-09 17:15:21.580501]Total energy: 30988303.896939263
[2022-04-09 17:16:05.662305]Total energy: 31049112.852511328
[2022-04-09 17:16:49.796031]Total energy: 31039030.85328195
[2022-04-09 17:17:34.251151]Total energy: 30973894.137982573
[2022-04-09 17:18:18.531253]Total energy: 30989862.81652081
[2022-04-09 17:19:02.806545]Total energy: 30980394.504331198
[2022-04-09 17:19:46.693689]Total energy: 31028949.841184556
[2022-04-09 17:20:55.691578]Total energy: 30999176.913717125
[2022-04-09 17:21:52.016838]Total energy: 31007619.235613886
[2022-04-09 17:22:47.290306]Total energy: 31024583.06495982
[2022-04-09 17:23:44.983109]Total energy: 31011894.96206876
[2022-04-09 17:24:31.757810]Total energy: 30998421.126683474
[2022-04-09 17:25:16.194297]Total energy: 31030191.75666081
[2022-04-09 17:25:59.820495]Total energy: 31003268.440839853
[2022-04-09 17:26:43.472719]Total energy: 30988712.370256446
[2022-04-09 17:27:27.238605]Total energy: 30992765.23327849
[2022-04-09 17:28:10.935813]Total energy: 30974963.597763754
[2022-04-09 17:28:54.738404]Total energy: 31002864.55291289
[2022-04-09 17:29:38.371480]Total energy: 30993307.29607851
[2022-04-09 17:30:22.981426]Total energy: 31033435.25049744
[2022-04-09 17:31:17.575902]Total energy: 30975522.476553466
[2022-04-09 17:32:20.292167]Total energy: 31006639.018227093
[2022-04-09 17:33:16.822747]Total energy: 31015554.198079824
[2022-04-09 17:34:01.763335]Total energy: 31041961.67853295
[2022-04-09 17:34:45.350306]Total energy: 31026699.82976523
[2022-04-09 17:35:30.732213]Total energy: 31028317.32016739
[2022-04-09 17:36:15.565936]Total energy: 30986559.29030112
[2022-04-09 17:37:00.339497]Total energy: 31037985.59688081
[2022-04-09 17:37:44.279047]Total energy: 31047860.04821032
[2022-04-09 17:38:27.896711]Total energy: 30971939.88920623
[2022-04-09 17:39:11.478800]Total energy: 31022436.019687597
[2022-04-09 17:39:55.822431]Total energy: 31012481.959778134
[2022-04-09 17:41:10.114889]Total energy: 31019130.05064183
[2022-04-09 17:42:18.096908]Total energy: 30979610.96493237
[2022-04-09 17:43:02.607506]Total energy: 30968136.633102816
[2022-04-09 17:43:49.241286]Total energy: 31018936.375003304
[2022-04-09 17:44:32.991052]Total energy: 31000939.72878467
[2022-04-09 17:45:16.892091]Total energy: 30975118.13033672
[2022-04-09 17:46:02.630235]Total energy: 31000067.277875245
[2022-04-09 17:46:51.636716]Total energy: 30998600.058999162
[2022-04-09 17:47:36.134119]Total energy: 31004502.529691365
[2022-04-09 17:48:19.805945]Total energy: 31036548.574900996
[2022-04-09 17:49:04.908858]Total energy: 30971646.545061663
[2022-04-09 17:49:49.141035]Total energy: 31018047.74225747
[2022-04-09 17:51:10.416632]Total energy: 31034979.56327027
[2022-04-09 17:52:13.743277]Total energy: 31011413.299675036
[2022-04-09 17:53:13.779916]Total energy: 30991410.25457216
[2022-04-09 17:54:08.615672]Total energy: 30996764.037726413
[2022-04-09 17:54:52.821232]Total energy: 31001880.253806144
[2022-04-09 17:55:36.529325]Total energy: 31010043.050943628
[2022-04-09 17:56:21.881664]Total energy: 31014628.824331008
[2022-04-09 17:57:06.859960]Total energy: 31055187.06777515
[2022-04-09 17:57:50.555262]Total energy: 30979854.584009822
[2022-04-09 17:58:34.070461]Total energy: 31003182.83464016
[2022-04-09 17:59:18.513334]Total energy: 31040475.807623178
[2022-04-09 18:00:07.179605]Total energy: 31005137.719413575
[2022-04-09 18:01:16.888793]Total energy: 31011733.629642766
[2022-04-09 18:02:16.272712]Total energy: 31020305.227298956
[2022-04-09 18:03:00.181126]Total energy: 31023626.26714687
[2022-04-09 18:03:44.445231]Total energy: 31029207.05109868
[2022-04-09 18:04:28.338573]Total energy: 31024897.871983267
[2022-04-09 18:05:12.243665]Total energy: 30991502.076387398
[2022-04-09 18:05:55.541668]Total energy: 31029609.445093926
[2022-04-09 18:06:39.044284]Total energy: 31006934.301517714
[2022-04-09 18:07:23.671528]Total energy: 31009865.687266078
[2022-04-09 18:08:07.233460]Total energy: 31041020.400982708
[2022-04-09 18:08:51.662974]Total energy: 31043197.656842634
[2022-04-09 18:09:35.889698]Total energy: 30986579.702894125
[2022-04-09 18:10:19.864158]Total energy: 31012466.66707365
[2022-04-09 18:11:08.980470]Total energy: 30982671.474544354
[2022-04-09 18:11:55.349535]Total energy: 31034626.971120026
[2022-04-09 18:12:39.318570]Total energy: 30966922.48589518
[2022-04-09 18:13:23.347997]Total energy: 31004614.82220013
[2022-04-09 18:14:07.454739]Total energy: 31026165.857269056
[2022-04-09 18:14:51.402932]Total energy: 30989862.06546997
[2022-04-09 18:15:36.290538]Total energy: 31057962.377044767
[2022-04-09 18:16:20.708787]Total energy: 30968353.35392056
[2022-04-09 18:17:04.881845]Total energy: 31018468.607350137
[2022-04-09 18:17:48.804705]Total energy: 31029790.64179703
[2022-04-09 18:18:34.016381]Total energy: 31006437.51819142
[2022-04-09 18:19:18.146704]Total energy: 31016137.50772436
[2022-04-09 18:20:02.387956]Total energy: 30994379.114741273
[2022-04-09 18:21:00.623975]Total energy: 30991616.26767414
[2022-04-09 18:22:07.272736]Total energy: 31029049.703521576
[2022-04-09 18:22:57.635598]Total energy: 31041444.06963438
[2022-04-09 18:23:46.167110]Total energy: 31007555.833588462
[2022-04-09 18:24:31.225492]Total energy: 31063414.22236294
[2022-04-09 18:25:15.911109]Total energy: 31043373.10204523
[2022-04-09 18:25:59.904707]Total energy: 31027652.89129651
[2022-04-09 18:26:46.377756]Total energy: 31002515.635058127
[2022-04-09 18:27:30.119489]Total energy: 30970525.3813345
[2022-04-09 18:28:14.097283]Total energy: 31024764.07547002
[2022-04-09 18:28:58.474738]Total energy: 30976055.32245038
[2022-04-09 18:29:53.587906]Total energy: 31036470.688837066
[2022-04-09 18:31:08.143901]Total energy: 31028798.84352723
[2022-04-09 18:32:09.778247]Total energy: 30989741.804466806
[2022-04-09 18:33:06.295871]Total energy: 30993514.706020705
[2022-04-09 18:33:56.723074]Total energy: 31063295.961841032
[2022-04-09 18:34:43.475317]Total energy: 31046453.555905342
[2022-04-09 18:35:28.091386]Total energy: 31022290.280761328
[2022-04-09 18:36:12.368475]Total energy: 30987622.947089788
[2022-04-09 18:36:56.191509]Total energy: 31012195.689344145
[2022-04-09 18:37:40.952090]Total energy: 31025150.922893587
[2022-04-09 18:38:24.289678]Total energy: 31042384.150741804
[2022-04-09 18:39:08.405754]Total energy: 31036281.915235855
[2022-04-09 18:39:51.945412]Total energy: 31014115.92930257
[2022-04-09 18:40:58.685824]Total energy: 30987127.966180876
[2022-04-09 18:42:04.300531]Total energy: 30998543.91071018
[2022-04-09 18:42:52.632152]Total energy: 31028410.261088956
[2022-04-09 18:43:36.836344]Total energy: 31016167.16267686
[2022-04-09 18:44:20.465674]Total energy: 31023946.866243053
[2022-04-09 18:45:04.592645]Total energy: 31044352.40539747
[2022-04-09 18:45:48.414021]Total energy: 31059595.346759636
[2022-04-09 18:46:33.171059]Total energy: 30944999.39536505
[2022-04-09 18:47:17.030588]Total energy: 31016974.360446353
[2022-04-09 18:48:02.541866]Total energy: 31023768.189107854
[2022-04-09 18:48:46.538695]Total energy: 31023005.531391356
[2022-04-09 18:49:30.322865]Total energy: 31007861.681092888
[2022-04-09 18:50:15.099584]Total energy: 30992472.14672262
[2022-04-09 18:51:48.008775]Total energy: 31030683.812674265
[2022-04-09 18:52:52.125325]Total energy: 31010327.694838326
[2022-04-09 18:53:36.665445]Total energy: 31039505.72783164
[2022-04-09 18:54:20.862721]Total energy: 31014272.365610115
[2022-04-09 18:55:06.662338]Total energy: 31038793.29730279
[2022-04-09 18:55:50.201420]Total energy: 31035729.181389287
[2022-04-09 18:56:34.277810]Total energy: 31016118.936210558
[2022-04-09 18:57:18.241692]Total energy: 31006681.753627736
[2022-04-09 18:58:02.125775]Total energy: 30994062.842047557
[2022-04-09 18:58:46.172719]Total energy: 31002236.098365884
[2022-04-09 18:59:30.633212]Total energy: 30984809.924320694
[2022-04-09 19:00:14.251323]Total energy: 31040185.695183896
[2022-04-09 19:01:23.807535]Total energy: 31033529.63413217
[2022-04-09 19:02:31.085614]Total energy: 30999672.597531315
[2022-04-09 19:03:30.669347]Total energy: 31044836.811763722
[2022-04-09 19:04:27.611413]Total energy: 31040154.848365963
[2022-04-09 19:05:20.096743]Total energy: 30990636.303948898
[2022-04-09 19:06:05.516516]Total energy: 30999611.896178372
[2022-04-09 19:06:49.328339]Total energy: 31007453.177662063
[2022-04-09 19:07:33.317437]Total energy: 30949290.0496711
[2022-04-09 19:08:18.032580]Total energy: 31004647.039187424
[2022-04-09 19:09:02.181622]Total energy: 30989167.56782855
[2022-04-09 19:09:46.661312]Total energy: 31026282.458737645
[2022-04-09 19:10:48.287773]Total energy: 31003969.085045546
[2022-04-09 19:11:54.998731]Total energy: 30966617.531120252
[2022-04-09 19:12:44.869686]Total energy: 31001260.748048853
[2022-04-09 19:13:36.579331]Total energy: 30999606.32805095
[2022-04-09 19:14:32.236270]Total energy: 30981808.90979073
[2022-04-09 19:15:16.968889]Total energy: 30990790.80306535
[2022-04-09 19:16:00.753211]Total energy: 31006276.30694124
[2022-04-09 19:17:20.445746]Total energy: 31032236.484747935
[2022-04-09 19:19:13.989908]Total energy: 31022743.010967553
[2022-04-09 19:20:11.083466]Total energy: 31003187.195162512
[2022-04-09 19:21:14.553023]Total energy: 31024291.96277341
[2022-04-09 19:22:25.658759]Total energy: 31050535.281695966
[2022-04-09 19:23:10.981463]Total energy: 30987114.36017919
[2022-04-09 19:23:54.466589]Total energy: 31020131.498205993
[2022-04-09 19:24:38.398600]Total energy: 31006130.281178296
[2022-04-09 19:25:22.216898]Total energy: 31023528.68350606
[2022-04-09 19:26:05.790884]Total energy: 31021249.088514335
[2022-04-09 19:26:49.711861]Total energy: 31006695.271241914
[2022-04-09 19:27:33.376004]Total energy: 30997196.31905749
[2022-04-09 19:28:17.147329]Total energy: 31021432.088840216
[2022-04-09 19:29:01.417251]Total energy: 31016086.612462744
[2022-04-09 19:29:45.545916]Total energy: 30987531.808801707
[2022-04-09 19:30:46.353527]Total energy: 30978517.563112658
[2022-04-09 19:31:47.086640]Total energy: 31049462.329155825
[2022-04-09 19:32:43.579347]Total energy: 31024224.092255007
[2022-04-09 19:33:38.072215]Total energy: 31034458.551532347
[2022-04-09 19:34:39.050328]Total energy: 30983841.0580825
[2022-04-09 19:35:37.318561]Total energy: 30976991.517616283
[2022-04-09 19:36:21.394132]Total energy: 30993096.415449083
[2022-04-09 19:37:05.261916]Total energy: 31025351.38912124
[2022-04-09 19:37:48.723494]Total energy: 31011505.791210096
[2022-04-09 19:38:32.810684]Total energy: 30983946.13547052
[2022-04-09 19:39:16.558267]Total energy: 31024678.046304304
[2022-04-09 19:40:00.063413]Total energy: 31032163.103129756
[2022-04-09 19:40:49.700543]Total energy: 31012426.24472483
[2022-04-09 19:41:40.084649]Total energy: 31006202.337078013
[2022-04-09 19:42:27.623730]Total energy: 31014488.263133593
[2022-04-09 19:43:12.514140]Total energy: 31006523.843432445
[2022-04-09 19:43:56.112231]Total energy: 31022065.08014824
[2022-04-09 19:44:39.898341]Total energy: 31043252.98742012
[2022-04-09 19:45:24.780583]Total energy: 30977393.398877803
[2022-04-09 19:46:08.525522]Total energy: 30992155.164854135
[2022-04-09 19:46:52.716759]Total energy: 31035830.97904956
[2022-04-09 19:47:36.472483]Total energy: 30996744.125089545
[2022-04-09 19:48:20.192562]Total energy: 31000721.720880657
[2022-04-09 19:49:05.010177]Total energy: 30982014.193751596
[2022-04-09 19:49:49.529820]Total energy: 30997672.605286274
[2022-04-09 19:50:53.331055]Total energy: 31042927.06277521
[2022-04-09 19:52:11.623707]Total energy: 31011963.970009398
[2022-04-09 19:53:02.822502]Total energy: 31026722.880824767
[2022-04-09 19:54:01.842751]Total energy: 31020186.439547326
[2022-04-09 19:54:51.781509]Total energy: 30990189.403172433
[2022-04-09 19:55:36.038652]Total energy: 31027999.410432596
[2022-04-09 19:56:20.447645]Total energy: 30983831.27428587
[2022-04-09 19:57:04.435530]Total energy: 30994572.93538982
[2022-04-09 19:57:48.535761]Total energy: 31028253.662231717
[2022-04-09 19:58:32.847005]Total energy: 30981492.232679594
[2022-04-09 19:59:19.187219]Total energy: 31044625.132777993
[2022-04-09 20:00:04.851266]Total energy: 30962588.61419642
[2022-04-09 20:01:05.318052]Total energy: 30976320.881242294
[2022-04-09 20:01:53.853981]Total energy: 30973058.725043215
[2022-04-09 20:02:37.896628]Total energy: 30978083.806754954
[2022-04-09 20:03:22.456428]Total energy: 30985467.665586874
[2022-04-09 20:04:06.275018]Total energy: 31009953.67465059
[2022-04-09 20:04:50.120209]Total energy: 30994419.421628248
[2022-04-09 20:05:34.205873]Total energy: 31001343.837146904
[2022-04-09 20:06:17.820787]Total energy: 30972540.04537637
[2022-04-09 20:07:01.548402]Total energy: 31040118.697301514
[2022-04-09 20:07:46.044777]Total energy: 31023752.25096744
[2022-04-09 20:08:32.429422]Total energy: 30987755.145936463
[2022-04-09 20:09:16.512589]Total energy: 30987445.138547186
[2022-04-09 20:10:00.397626]Total energy: 31016728.707585663
[2022-04-09 20:11:13.672803]Total energy: 31014440.08703058
[2022-04-09 20:12:37.758338]Total energy: 31019432.83625881
[2022-04-09 20:13:51.341111]Total energy: 31031103.61298432
[2022-04-09 20:14:44.482078]Total energy: 31007158.36844609
[2022-04-09 20:15:38.616835]Total energy: 31011400.514890224
[2022-04-09 20:16:31.266158]Total energy: 31046556.315833513
[2022-04-09 20:17:16.717688]Total energy: 31008229.753540065
[2022-04-09 20:18:00.513476]Total energy: 30981448.24218449
[2022-04-09 20:18:44.132071]Total energy: 31016638.91248094
[2022-04-09 20:19:28.946675]Total energy: 30950523.03639527
[2022-04-09 20:20:12.765703]Total energy: 31011807.82289354
[2022-04-09 20:21:14.870880]Total energy: 31032910.817531377
[2022-04-09 20:22:22.523455]Total energy: 30996078.538284227
[2022-04-09 20:23:19.976485]Total energy: 31006974.430292044
[2022-04-09 20:24:04.232937]Total energy: 31022572.05409248
[2022-04-09 20:24:47.587206]Total energy: 31018518.969036974
[2022-04-09 20:25:31.539001]Total energy: 31043885.533133693
[2022-04-09 20:26:15.607295]Total energy: 31006665.475874722
[2022-04-09 20:26:59.930232]Total energy: 30978269.891086925
[2022-04-09 20:27:44.679141]Total energy: 30985519.923589714
[2022-04-09 20:28:28.465949]Total energy: 30979289.034795478
[2022-04-09 20:29:12.627216]Total energy: 31019767.513160184
[2022-04-09 20:29:56.366609]Total energy: 31015123.849642757
[2022-04-09 20:30:59.265741]Total energy: 31027489.797042664
[2022-04-09 20:31:55.762667]Total energy: 31017976.59058175
[2022-04-09 20:32:40.570129]Total energy: 31033260.103523705
[2022-04-09 20:33:26.012814]Total energy: 31017232.832176533
[2022-04-09 20:34:13.719720]Total energy: 31005759.93334906
[2022-04-09 20:34:57.384613]Total energy: 31035904.55184031
[2022-04-09 20:35:41.064081]Total energy: 30991154.494496748
[2022-04-09 20:36:25.509674]Total energy: 31020990.254352354
[2022-04-09 20:37:09.781783]Total energy: 31033789.971383527
[2022-04-09 20:37:53.888018]Total energy: 31026754.800302383
[2022-04-09 20:38:38.275477]Total energy: 31028844.388052333
[2022-04-09 20:39:22.932040]Total energy: 31031185.191505995
