initial: all - diverse_no_blind_all
[2022-04-13 14:49:42.200376]Total energy: 16766645.538256979
[2022-04-13 14:51:03.613485]Total energy: 16745049.032743897
[2022-04-13 14:52:24.155821]Total energy: 16725278.697549533
[2022-04-13 14:53:41.942221]Total energy: 16720000.26858723
[2022-04-13 14:55:00.373838]Total energy: 16727162.259935955
[2022-04-13 14:56:19.663048]Total energy: 16710686.048833154
[2022-04-13 14:57:37.777263]Total energy: 16739013.58279882
[2022-04-13 14:58:55.375066]Total energy: 16719849.57924111
[2022-04-13 15:00:17.323766]Total energy: 16737118.81443422
[2022-04-13 15:01:34.591884]Total energy: 16716534.695956502
[2022-04-13 15:02:53.335056]Total energy: 16727577.087401396
[2022-04-13 15:04:09.332113]Total energy: 16735109.11638511
[2022-04-13 15:05:25.435976]Total energy: 16737188.548273738
[2022-04-13 15:06:43.280819]Total energy: 16724414.319605878
[2022-04-13 15:08:00.769124]Total energy: 16741671.48600293
[2022-04-13 15:09:23.038152]Total energy: 16743645.233071413
[2022-04-13 15:10:41.061633]Total energy: 16738732.208684541
[2022-04-13 15:11:59.786199]Total energy: 16721555.901637292
[2022-04-13 15:13:20.218564]Total energy: 16715186.967669215
[2022-04-13 15:14:38.896680]Total energy: 16730637.718151787
[2022-04-13 15:15:55.112872]Total energy: 16737074.527127685
[2022-04-13 15:17:12.140029]Total energy: 16714347.186124323
[2022-04-13 15:18:28.945353]Total energy: 16731887.417895803
[2022-04-13 15:19:50.357751]Total energy: 16751912.415764248
[2022-04-13 15:21:06.894883]Total energy: 16732911.358884221
[2022-04-13 15:22:23.864467]Total energy: 16736357.20325476
[2022-04-13 15:23:41.914233]Total energy: 16749825.2729989
[2022-04-13 15:25:05.322641]Total energy: 16746422.581901591
[2022-04-13 15:26:21.635013]Total energy: 16731118.792787528
[2022-04-13 15:27:37.740272]Total energy: 16726515.448234005
[2022-04-13 15:28:54.801919]Total energy: 16723390.831961505
[2022-04-13 15:30:11.366137]Total energy: 16734486.850462664
[2022-04-13 15:31:31.611619]Total energy: 16725730.2744205
[2022-04-13 15:32:49.540609]Total energy: 16721684.045948237
[2022-04-13 15:34:06.532942]Total energy: 16726310.39145348
[2022-04-13 15:35:23.669636]Total energy: 16741458.065508459
[2022-04-13 15:36:40.688004]Total energy: 16733180.432056332
[2022-04-13 15:37:56.958581]Total energy: 16732052.34543302
[2022-04-13 15:39:14.499046]Total energy: 16744643.19232165
[2022-04-13 15:40:32.935063]Total energy: 16720679.179557621
[2022-04-13 15:41:56.026298]Total energy: 16733453.882326163
[2022-04-13 15:43:12.445263]Total energy: 16716246.399123738
[2022-04-13 15:44:28.985329]Total energy: 16740829.833834793
[2022-04-13 15:45:46.449993]Total energy: 16741992.8780454
[2022-04-13 15:47:06.900422]Total energy: 16738253.411956314
[2022-04-13 15:48:22.841412]Total energy: 16726706.705818418
[2022-04-13 15:49:38.461320]Total energy: 16738341.58699854
[2022-04-13 15:51:00.398320]Total energy: 16745496.786708683
[2022-04-13 15:52:22.534101]Total energy: 16746995.096411891
[2022-04-13 15:53:42.166218]Total energy: 16720044.201850701
[2022-04-13 15:54:58.812987]Total energy: 16730906.826044533
[2022-04-13 15:56:18.595811]Total energy: 16735354.473917583
[2022-04-13 15:57:34.414497]Total energy: 16738709.612812819
[2022-04-13 15:58:52.425931]Total energy: 16729214.712096909
[2022-04-13 16:00:10.240838]Total energy: 16745948.271340597
[2022-04-13 16:01:24.631574]Total energy: 16744230.04583263
[2022-04-13 16:02:36.445973]Total energy: 16741065.59651441
[2022-04-13 16:03:49.414990]Total energy: 16733182.492654141
[2022-04-13 16:05:05.969633]Total energy: 16726305.953137383
[2022-04-13 16:06:18.124325]Total energy: 16728100.47105588
[2022-04-13 16:07:32.782488]Total energy: 16730103.29638954
[2022-04-13 16:08:47.629927]Total energy: 16733654.0944408
[2022-04-13 16:10:02.078726]Total energy: 16716583.725997701
[2022-04-13 16:11:29.171543]Total energy: 16734136.426788
[2022-04-13 16:12:42.282044]Total energy: 16705217.963128282
[2022-04-13 16:13:54.963451]Total energy: 16743948.746602185
[2022-04-13 16:15:10.631981]Total energy: 16737420.745751714
[2022-04-13 16:16:23.416985]Total energy: 16724140.717542699
[2022-04-13 16:17:38.128696]Total energy: 16728187.45571806
[2022-04-13 16:18:55.480011]Total energy: 16731068.047953798
[2022-04-13 16:20:10.545333]Total energy: 16746737.51209492
[2022-04-13 16:21:25.850591]Total energy: 16728908.659558842
[2022-04-13 16:22:38.323812]Total energy: 16757761.052449822
[2022-04-13 16:23:54.919685]Total energy: 16735084.173343504
[2022-04-13 16:25:07.592758]Total energy: 16721766.078381773
[2022-04-13 16:26:22.261762]Total energy: 16733462.770042304
[2022-04-13 16:27:35.706361]Total energy: 16740003.322523786
[2022-04-13 16:28:49.028831]Total energy: 16730015.702540368
[2022-04-13 16:30:06.182954]Total energy: 16738001.854148448
[2022-04-13 16:31:20.246946]Total energy: 16724524.934531072
[2022-04-13 16:32:36.536140]Total energy: 16725557.295558708
[2022-04-13 16:33:49.855293]Total energy: 16736970.595134828
[2022-04-13 16:35:07.404599]Total energy: 16726382.653005827
[2022-04-13 16:36:20.365008]Total energy: 16721748.647728257
[2022-04-13 16:37:37.090377]Total energy: 16742546.87887959
[2022-04-13 16:38:54.315638]Total energy: 16716391.168405306
[2022-04-13 16:40:07.871936]Total energy: 16738540.208427891
[2022-04-13 16:41:22.023600]Total energy: 16734366.131144999
[2022-04-13 16:42:35.613373]Total energy: 16729317.997692008
[2022-04-13 16:43:55.010696]Total energy: 16733638.613811865
[2022-04-13 16:45:15.139746]Total energy: 16725022.3847518
[2022-04-13 16:46:27.227944]Total energy: 16747506.423143424
[2022-04-13 16:47:39.268704]Total energy: 16719632.652676782
[2022-04-13 16:48:51.986927]Total energy: 16729936.636928594
[2022-04-13 16:50:07.497868]Total energy: 16721614.407530868
[2022-04-13 16:51:26.791102]Total energy: 16725247.022117663
[2022-04-13 16:52:42.014175]Total energy: 16740747.681339854
[2022-04-13 16:53:54.851061]Total energy: 16717450.221726507
[2022-04-13 16:55:06.570331]Total energy: 16727529.865493685
[2022-04-13 16:56:19.702847]Total energy: 16729046.937890215
[2022-04-13 16:57:36.828677]Total energy: 16744210.39637207
[2022-04-13 16:58:50.038186]Total energy: 16730557.044321239
[2022-04-13 17:00:07.346003]Total energy: 16749182.404116388
[2022-04-13 17:01:32.430927]Total energy: 16719724.30197885
[2022-04-13 17:02:49.275850]Total energy: 16725280.21461727
[2022-04-13 17:04:01.370994]Total energy: 16726130.999886235
[2022-04-13 17:05:13.605063]Total energy: 16725315.433982264
[2022-04-13 17:06:26.291172]Total energy: 16728018.141447088
[2022-04-13 17:07:42.029561]Total energy: 16738998.16543113
[2022-04-13 17:08:55.166495]Total energy: 16727089.978001865
[2022-04-13 17:10:07.806240]Total energy: 16733989.047694476
[2022-04-13 17:11:24.558106]Total energy: 16735018.02528556
[2022-04-13 17:12:40.824710]Total energy: 16736560.80973011
[2022-04-13 17:13:55.298906]Total energy: 16730716.285694947
[2022-04-13 17:15:09.600674]Total energy: 16733203.190135907
[2022-04-13 17:16:21.981398]Total energy: 16724131.819815567
[2022-04-13 17:17:35.358409]Total energy: 16720140.00664025
[2022-04-13 17:18:47.506298]Total energy: 16739167.921115974
[2022-04-13 17:20:06.792566]Total energy: 16715474.538247671
[2022-04-13 17:21:22.980701]Total energy: 16715801.648850307
[2022-04-13 17:22:35.114518]Total energy: 16739169.828952082
[2022-04-13 17:23:48.280516]Total energy: 16741942.2720255
[2022-04-13 17:25:04.378385]Total energy: 16725333.272364333
[2022-04-13 17:26:20.891565]Total energy: 16721429.824963167
[2022-04-13 17:27:37.619255]Total energy: 16745811.349894859
[2022-04-13 17:28:51.722562]Total energy: 16731158.726269396
[2022-04-13 17:30:08.772828]Total energy: 16721936.636369912
[2022-04-13 17:31:28.226028]Total energy: 16732805.295870274
[2022-04-13 17:32:41.505088]Total energy: 16723872.197644643
[2022-04-13 17:33:55.598457]Total energy: 16722729.819186656
[2022-04-13 17:35:09.081091]Total energy: 16724967.663651925
[2022-04-13 17:36:21.214730]Total energy: 16753014.298686711
[2022-04-13 17:37:36.111407]Total energy: 16729439.498655714
[2022-04-13 17:38:51.666757]Total energy: 16743026.262278352
[2022-04-13 17:40:03.994207]Total energy: 16729885.037187122
[2022-04-13 17:41:22.268627]Total energy: 16726985.241994452
[2022-04-13 17:42:35.678657]Total energy: 16732298.276583143
[2022-04-13 17:43:50.804805]Total energy: 16723126.725940363
[2022-04-13 17:45:07.739746]Total energy: 16737045.789977834
[2022-04-13 17:46:20.641005]Total energy: 16730746.227510208
[2022-04-13 17:47:34.003599]Total energy: 16741016.244000485
[2022-04-13 17:48:51.783094]Total energy: 16724958.713576738
[2022-04-13 17:50:06.289977]Total energy: 16747015.985204434
[2022-04-13 17:51:30.472092]Total energy: 16739971.919497183
[2022-04-13 17:52:48.837755]Total energy: 16738013.146737225
[2022-04-13 17:54:05.248028]Total energy: 16724005.751150401
[2022-04-13 17:55:23.080007]Total energy: 16723527.37703437
[2022-04-13 17:56:39.451714]Total energy: 16755180.05481442
[2022-04-13 17:58:01.612127]Total energy: 16717229.696136093
[2022-04-13 17:59:19.004234]Total energy: 16731743.00077161
[2022-04-13 18:00:40.383770]Total energy: 16737946.446949705
[2022-04-13 18:02:00.822486]Total energy: 16745333.649284882
[2022-04-13 18:03:13.643566]Total energy: 16747127.81061217
[2022-04-13 18:04:31.049698]Total energy: 16723894.70292399
[2022-04-13 18:05:48.735272]Total energy: 16730945.754960777
[2022-04-13 18:07:01.178660]Total energy: 16729714.453403885
[2022-04-13 18:08:13.666240]Total energy: 16712714.526747828
[2022-04-13 18:09:30.681459]Total energy: 16726796.965438474
[2022-04-13 18:10:45.622918]Total energy: 16727488.152418237
[2022-04-13 18:11:58.698242]Total energy: 16719476.863716453
[2022-04-13 18:13:14.703918]Total energy: 16743500.943861064
[2022-04-13 18:14:32.398199]Total energy: 16746621.494800376
[2022-04-13 18:15:49.544554]Total energy: 16735743.05997224
[2022-04-13 18:17:06.538908]Total energy: 16719360.796550896
[2022-04-13 18:18:22.463041]Total energy: 16727939.109092021
[2022-04-13 18:19:41.297378]Total energy: 16739312.274830598
[2022-04-13 18:20:56.596156]Total energy: 16731249.924922505
[2022-04-13 18:22:12.549702]Total energy: 16744336.287912332
[2022-04-13 18:23:29.413177]Total energy: 16733670.215367274
[2022-04-13 18:24:45.292372]Total energy: 16734619.713602595
[2022-04-13 18:26:00.820736]Total energy: 16721558.241308082
[2022-04-13 18:27:17.410825]Total energy: 16741463.35144561
[2022-04-13 18:28:34.724599]Total energy: 16728815.657983545
[2022-04-13 18:29:50.470619]Total energy: 16715553.638401432
[2022-04-13 18:31:08.597407]Total energy: 16716694.253793774
[2022-04-13 18:32:26.459173]Total energy: 16730375.44077793
[2022-04-13 18:33:44.147746]Total energy: 16735145.469417652
[2022-04-13 18:35:01.817383]Total energy: 16725050.132733684
[2022-04-13 18:36:17.913378]Total energy: 16724892.43534603
[2022-04-13 18:37:36.281747]Total energy: 16729955.863294488
[2022-04-13 18:38:53.457120]Total energy: 16745694.62247853
[2022-04-13 18:40:17.987387]Total energy: 16722811.103676356
[2022-04-13 18:41:43.229987]Total energy: 16719758.85692947
[2022-04-13 18:42:58.640055]Total energy: 16727616.448453173
[2022-04-13 18:44:16.929239]Total energy: 16717190.72441022
[2022-04-13 18:45:33.818777]Total energy: 16729513.705777815
[2022-04-13 18:46:50.200651]Total energy: 16749320.258447377
[2022-04-13 18:48:11.475712]Total energy: 16748127.20529593
[2022-04-13 18:49:28.284149]Total energy: 16741206.593861997
[2022-04-13 18:50:47.034968]Total energy: 16727186.11800758
[2022-04-13 18:52:03.590614]Total energy: 16732274.83925244
[2022-04-13 18:53:22.112718]Total energy: 16718593.075660523
[2022-04-13 18:54:37.214399]Total energy: 16740234.622827156
[2022-04-13 18:55:57.197774]Total energy: 16748150.554434042
[2022-04-13 18:57:16.714790]Total energy: 16730168.663118763
[2022-04-13 18:58:32.570457]Total energy: 16727333.26080134
[2022-04-13 18:59:49.547894]Total energy: 16740871.665478503
[2022-04-13 19:01:10.944780]Total energy: 16754011.931780536
[2022-04-13 19:02:28.874154]Total energy: 16733482.120422192
[2022-04-13 19:03:48.986905]Total energy: 16721267.69285796
[2022-04-13 19:05:05.437621]Total energy: 16747971.392879372
[2022-04-13 19:06:27.665334]Total energy: 16743998.689344477
[2022-04-13 19:07:45.529975]Total energy: 16738179.231866436
[2022-04-13 19:09:01.218041]Total energy: 16710179.979207415
[2022-04-13 19:10:17.129688]Total energy: 16752190.079575688
[2022-04-13 19:11:42.901031]Total energy: 16719785.762954902
[2022-04-13 19:13:01.345353]Total energy: 16727975.564264642
[2022-04-13 19:14:18.500481]Total energy: 16717881.020528648
[2022-04-13 19:15:33.083598]Total energy: 16726080.151046779
[2022-04-13 19:16:48.985377]Total energy: 16744528.59801955
[2022-04-13 19:18:07.382173]Total energy: 16718165.27913641
[2022-04-13 19:19:24.080697]Total energy: 16723581.81949677
[2022-04-13 19:20:47.819580]Total energy: 16723990.316850264
[2022-04-13 19:22:10.109675]Total energy: 16725144.492134513
[2022-04-13 19:23:27.042018]Total energy: 16731258.356539369
[2022-04-13 19:24:43.993178]Total energy: 16744290.342194663
[2022-04-13 19:26:01.292144]Total energy: 16720745.370884316
[2022-04-13 19:27:17.230411]Total energy: 16731683.609432762
[2022-04-13 19:28:37.556073]Total energy: 16729328.798838079
[2022-04-13 19:29:53.556707]Total energy: 16731832.956884004
[2022-04-13 19:31:12.449983]Total energy: 16720599.706251742
[2022-04-13 19:32:33.161288]Total energy: 16726575.536678525
[2022-04-13 19:33:50.995838]Total energy: 16733802.35955301
[2022-04-13 19:35:07.654826]Total energy: 16734335.864527259
[2022-04-13 19:36:21.410887]Total energy: 16720803.764374522
[2022-04-13 19:37:33.501522]Total energy: 16725781.793107571
[2022-04-13 19:38:45.523721]Total energy: 16714595.558984915
[2022-04-13 19:39:57.787852]Total energy: 16739238.797796985
[2022-04-13 19:41:12.938573]Total energy: 16724076.623093907
[2022-04-13 19:42:25.897884]Total energy: 16738762.390721146
[2022-04-13 19:43:41.848615]Total energy: 16724193.564496443
[2022-04-13 19:44:54.171277]Total energy: 16713310.586294977
[2022-04-13 19:46:08.131340]Total energy: 16735898.89911338
[2022-04-13 19:47:20.408709]Total energy: 16733672.844871351
[2022-04-13 19:48:32.472355]Total energy: 16739728.671113819
[2022-04-13 19:49:46.618067]Total energy: 16706432.142170617
[2022-04-13 19:51:01.667865]Total energy: 16726227.2797407
[2022-04-13 19:52:18.871370]Total energy: 16726575.375943536
[2022-04-13 19:53:31.910603]Total energy: 16719638.23707058
[2022-04-13 19:54:44.319075]Total energy: 16718736.105294544
[2022-04-13 19:55:56.579770]Total energy: 16719932.653907396
[2022-04-13 19:57:10.445571]Total energy: 16719799.622398764
[2022-04-13 19:58:22.108886]Total energy: 16716886.644711535
[2022-04-13 19:59:34.533287]Total energy: 16745940.11008623
[2022-04-13 20:00:55.889299]Total energy: 16732222.292793725
[2022-04-13 20:02:10.076947]Total energy: 16721632.885630593
[2022-04-13 20:03:21.754608]Total energy: 16731507.88825466
[2022-04-13 20:04:33.676792]Total energy: 16731429.652309367
[2022-04-13 20:05:48.048798]Total energy: 16739157.442099823
[2022-04-13 20:06:59.679586]Total energy: 16749217.37217905
[2022-04-13 20:08:11.784040]Total energy: 16716778.637337409
[2022-04-13 20:09:24.822845]Total energy: 16735525.154402643
[2022-04-13 20:10:52.402227]Total energy: 16741775.985911008
[2022-04-13 20:12:07.080070]Total energy: 16718865.10987119
[2022-04-13 20:13:22.449421]Total energy: 16727467.506556831
[2022-04-13 20:14:35.143674]Total energy: 16725204.381732082
[2022-04-13 20:15:47.063321]Total energy: 16728639.570276098
[2022-04-13 20:16:58.531040]Total energy: 16746115.460131831
[2022-04-13 20:18:09.599368]Total energy: 16735676.168699438
[2022-04-13 20:19:24.237112]Total energy: 16713608.549030097
[2022-04-13 20:20:45.189372]Total energy: 16750711.151508473
[2022-04-13 20:22:06.500643]Total energy: 16725899.936189303
[2022-04-13 20:23:21.037735]Total energy: 16723000.812384328
[2022-04-13 20:24:41.641768]Total energy: 16732214.864982644
[2022-04-13 20:25:56.412972]Total energy: 16717884.00942597
[2022-04-13 20:27:08.066484]Total energy: 16711471.687878476
[2022-04-13 20:28:20.586905]Total energy: 16726724.67974029
[2022-04-13 20:29:36.660172]Total energy: 16732189.986889686
[2022-04-13 20:30:49.732567]Total energy: 16746361.53050613
[2022-04-13 20:32:02.774068]Total energy: 16708842.8166368
[2022-04-13 20:33:15.295043]Total energy: 16727547.59197273
[2022-04-13 20:34:30.057926]Total energy: 16733315.645180242
[2022-04-13 20:35:43.020684]Total energy: 16730423.826932408
[2022-04-13 20:36:56.300543]Total energy: 16711654.1263253
[2022-04-13 20:38:09.512978]Total energy: 16726808.305529572
[2022-04-13 20:39:21.719222]Total energy: 16734842.950781044
[2022-04-13 20:40:42.161000]Total energy: 16743992.701090744
[2022-04-13 20:41:55.611692]Total energy: 16744688.892174209
[2022-04-13 20:43:07.439919]Total energy: 16741194.890170237
[2022-04-13 20:44:19.088230]Total energy: 16722067.573463725
[2022-04-13 20:45:30.730518]Total energy: 16743609.399280963
[2022-04-13 20:46:46.134590]Total energy: 16712232.287676213
[2022-04-13 20:48:02.593060]Total energy: 16723637.28222058
[2022-04-13 20:49:14.077893]Total energy: 16722632.078002116
[2022-04-13 20:50:30.885456]Total energy: 16729436.782138128
[2022-04-13 20:51:52.271250]Total energy: 16722381.488366233
[2022-04-13 20:53:07.171588]Total energy: 16733419.661346426
[2022-04-13 20:54:18.589722]Total energy: 16752525.687614122
[2022-04-13 20:55:31.149784]Total energy: 16733329.929893745
[2022-04-13 20:56:44.807379]Total energy: 16735282.426805973
