initial: all - optimal_only_all
[2022-04-12 11:15:10.465383]Total energy: 31719971.00096401
[2022-04-12 11:16:24.562518]Total energy: 31653384.513923205
[2022-04-12 11:17:37.666233]Total energy: 31692934.39713633
[2022-04-12 11:18:53.042399]Total energy: 31575475.74100731
[2022-04-12 11:20:07.767122]Total energy: 31742829.516480837
[2022-04-12 11:21:27.618608]Total energy: 31579293.913384
[2022-04-12 11:22:43.088786]Total energy: 31672822.75316277
[2022-04-12 11:23:57.716654]Total energy: 31626031.627751227
[2022-04-12 11:25:11.162407]Total energy: 31677924.94157107
[2022-04-12 11:26:24.783145]Total energy: 31663298.685073648
[2022-04-12 11:27:37.839613]Total energy: 31714129.6902353
[2022-04-12 11:28:52.686220]Total energy: 31648264.4117546
[2022-04-12 11:30:07.241469]Total energy: 31673106.118459184
[2022-04-12 11:31:30.966790]Total energy: 31677480.30785336
[2022-04-12 11:32:51.223418]Total energy: 31640549.220202178
[2022-04-12 11:34:05.119308]Total energy: 31691485.01929162
[2022-04-12 11:35:18.636588]Total energy: 31680846.901363056
[2022-04-12 11:36:31.397365]Total energy: 31705833.287204187
[2022-04-12 11:37:44.493026]Total energy: 31616301.110032547
[2022-04-12 11:38:58.808557]Total energy: 31636374.363105398
[2022-04-12 11:40:12.677935]Total energy: 31671743.058727164
[2022-04-12 11:41:34.152964]Total energy: 31663311.36635638
[2022-04-12 11:42:50.743291]Total energy: 31643600.301495835
[2022-04-12 11:44:05.149518]Total energy: 31629050.62123932
[2022-04-12 11:45:18.209547]Total energy: 31687196.41782363
[2022-04-12 11:46:32.110689]Total energy: 31617133.519945927
[2022-04-12 11:47:45.638078]Total energy: 31679025.056216344
[2022-04-12 11:48:59.836134]Total energy: 31646591.34941207
[2022-04-12 11:50:12.866257]Total energy: 31667134.023791898
[2022-04-12 11:51:37.048451]Total energy: 31671087.509666745
[2022-04-12 11:52:59.163389]Total energy: 31689125.153282646
[2022-04-12 11:54:12.099960]Total energy: 31646799.525418296
[2022-04-12 11:55:25.711513]Total energy: 31645148.701250404
[2022-04-12 11:56:39.025388]Total energy: 31614708.75922319
[2022-04-12 11:57:58.743043]Total energy: 31640382.320396256
[2022-04-12 11:59:12.230398]Total energy: 31691470.2586139
[2022-04-12 12:00:33.806903]Total energy: 31668938.415313203
[2022-04-12 12:01:56.968636]Total energy: 31682490.026816677
[2022-04-12 12:03:17.941580]Total energy: 31673107.6939719
[2022-04-12 12:04:33.454699]Total energy: 31697659.010249164
[2022-04-12 12:05:45.932165]Total energy: 31695986.499700993
[2022-04-12 12:07:00.384831]Total energy: 31703556.141162507
[2022-04-12 12:08:18.644208]Total energy: 31710032.492202733
[2022-04-12 12:09:34.539496]Total energy: 31688651.58412137
[2022-04-12 12:10:59.452385]Total energy: 31718745.668020513
[2022-04-12 12:12:13.969893]Total energy: 31630024.47174312
[2022-04-12 12:13:28.378241]Total energy: 31638505.19212578
[2022-04-12 12:14:41.815189]Total energy: 31593652.590431638
[2022-04-12 12:15:58.485643]Total energy: 31659038.01204194
[2022-04-12 12:17:11.623037]Total energy: 31650669.995727237
[2022-04-12 12:18:24.134616]Total energy: 31660288.850642797
[2022-04-12 12:19:39.915952]Total energy: 31653966.398285184
[2022-04-12 12:21:02.810406]Total energy: 31656902.620708622
[2022-04-12 12:22:28.079262]Total energy: 31680262.74150281
[2022-04-12 12:23:45.328479]Total energy: 31664636.354409087
[2022-04-12 12:24:59.573879]Total energy: 31689726.88852111
[2022-04-12 12:26:12.907631]Total energy: 31648594.428749543
[2022-04-12 12:27:25.815350]Total energy: 31686472.090500694
[2022-04-12 12:28:40.970325]Total energy: 31605400.008860372
[2022-04-12 12:29:55.337494]Total energy: 31601231.99440563
[2022-04-12 12:31:32.742900]Total energy: 31600891.65625928
[2022-04-12 12:32:52.717210]Total energy: 31619242.948124915
[2022-04-12 12:34:06.773401]Total energy: 31626139.27286378
[2022-04-12 12:35:20.522684]Total energy: 31638066.737866685
[2022-04-12 12:36:34.683649]Total energy: 31624717.980203904
[2022-04-12 12:37:49.345562]Total energy: 31634926.72552465
[2022-04-12 12:39:04.793407]Total energy: 31691737.349415183
[2022-04-12 12:40:20.035423]Total energy: 31630611.022739716
[2022-04-12 12:41:56.215301]Total energy: 31619220.375713717
[2022-04-12 12:43:14.483908]Total energy: 31674348.7694429
[2022-04-12 12:44:32.132528]Total energy: 31688791.91506991
[2022-04-12 12:45:45.215483]Total energy: 31661848.000490025
[2022-04-12 12:46:58.136442]Total energy: 31612477.46741002
[2022-04-12 12:48:11.378426]Total energy: 31601661.224420104
[2022-04-12 12:49:25.613187]Total energy: 31607789.43059827
[2022-04-12 12:50:51.718981]Total energy: 31621186.196978245
[2022-04-12 12:52:22.134155]Total energy: 31676044.84716448
[2022-04-12 12:53:36.373878]Total energy: 31563287.55001688
[2022-04-12 12:54:49.808290]Total energy: 31607407.675839245
[2022-04-12 12:56:03.643511]Total energy: 31617977.220989265
[2022-04-12 12:57:16.134837]Total energy: 31583673.006371867
[2022-04-12 12:58:32.444414]Total energy: 31565834.111708127
[2022-04-12 12:59:45.968297]Total energy: 31600703.4340608
[2022-04-12 13:01:17.505896]Total energy: 31600234.41942891
[2022-04-12 13:02:43.735424]Total energy: 31616537.31760091
[2022-04-12 13:04:00.206660]Total energy: 31533142.767788637
[2022-04-12 13:05:14.410415]Total energy: 31597194.30360425
[2022-04-12 13:06:28.055384]Total energy: 31585726.993560422
[2022-04-12 13:07:41.597760]Total energy: 31557101.3549851
[2022-04-12 13:08:56.056151]Total energy: 31546864.641105384
[2022-04-12 13:10:09.686678]Total energy: 31583667.70530327
[2022-04-12 13:11:34.923601]Total energy: 31510031.13895777
[2022-04-12 13:13:02.550824]Total energy: 31667039.617544495
[2022-04-12 13:14:16.717121]Total energy: 31625285.925099205
[2022-04-12 13:15:30.383919]Total energy: 31576069.626113553
[2022-04-12 13:16:43.167944]Total energy: 31642482.95004824
[2022-04-12 13:17:55.801055]Total energy: 31601218.136341184
[2022-04-12 13:19:08.784644]Total energy: 31638932.9064786
[2022-04-12 13:20:42.078383]Total energy: 31676934.837148283
[2022-04-12 13:22:09.216616]Total energy: 31647170.479790192
[2022-04-12 13:23:26.372498]Total energy: 31624255.99456751
[2022-04-12 13:24:39.883813]Total energy: 31659507.994102266
[2022-04-12 13:25:55.657259]Total energy: 31549773.65947625
[2022-04-12 13:27:09.547436]Total energy: 31573282.52070517
[2022-04-12 13:28:23.326687]Total energy: 31596232.669220865
[2022-04-12 13:29:39.669585]Total energy: 31622168.120988697
[2022-04-12 13:31:07.978423]Total energy: 31609604.83156532
[2022-04-12 13:32:32.796615]Total energy: 31656821.65036652
[2022-04-12 13:33:45.870219]Total energy: 31653192.94231462
[2022-04-12 13:35:01.498208]Total energy: 31656821.866388053
[2022-04-12 13:38:40.954319]Total energy: 31579597.866977714
[2022-04-12 13:39:54.656434]Total energy: 31654530.97415086
[2022-04-12 13:41:17.505322]Total energy: 31637835.676162537
[2022-04-12 13:42:41.418550]Total energy: 31620015.715034172
[2022-04-12 13:43:56.059333]Total energy: 31604593.81659636
[2022-04-12 13:45:10.781577]Total energy: 31600162.06289241
[2022-04-12 13:46:23.446826]Total energy: 31642334.542610466
[2022-04-12 13:47:38.104727]Total energy: 31606025.064466998
[2022-04-12 13:48:57.868668]Total energy: 31677847.156736646
[2022-04-12 13:50:11.054549]Total energy: 31636541.4110302
[2022-04-12 13:51:33.745160]Total energy: 31660611.095482193
[2022-04-12 13:52:50.140831]Total energy: 31641773.681712467
[2022-04-12 13:54:03.446167]Total energy: 31642324.91872548
[2022-04-12 13:55:26.376538]Total energy: 31651028.14830986
[2022-04-12 13:56:40.354902]Total energy: 31689284.251175728
[2022-04-12 13:57:53.701321]Total energy: 31649637.816298805
[2022-04-12 13:59:06.214313]Total energy: 31593073.416007187
[2022-04-12 14:00:21.195334]Total energy: 31682070.47515074
[2022-04-12 14:01:34.973242]Total energy: 31613405.614961028
[2022-04-12 14:02:51.809211]Total energy: 31614367.438046232
[2022-04-12 14:04:04.683060]Total energy: 31638372.177941505
[2022-04-12 14:05:17.341564]Total energy: 31657985.688277293
[2022-04-12 14:06:31.774158]Total energy: 31627493.240857087
[2022-04-12 14:08:16.220857]Total energy: 31642697.333748303
[2022-04-12 14:09:31.447081]Total energy: 31629624.754479848
[2022-04-12 14:10:48.291104]Total energy: 31598971.38225061
[2022-04-12 14:12:07.807942]Total energy: 31646725.751908362
[2022-04-12 14:13:22.400388]Total energy: 31626669.11053501
[2022-04-12 14:14:47.750694]Total energy: 31652361.21598748
[2022-04-12 14:16:01.577264]Total energy: 31620207.04655802
[2022-04-12 14:17:17.535164]Total energy: 31608267.253841016
[2022-04-12 14:18:31.593147]Total energy: 31647447.05764717
[2022-04-12 14:19:45.506450]Total energy: 31625034.83737549
[2022-04-12 14:21:00.008453]Total energy: 31632247.96341466
[2022-04-12 14:22:19.221089]Total energy: 31621377.893101305
[2022-04-12 14:23:42.813074]Total energy: 31622719.346586138
[2022-04-12 14:24:56.078367]Total energy: 31635607.43218145
[2022-04-12 14:26:09.605890]Total energy: 31581921.09257576
[2022-04-12 14:27:23.024076]Total energy: 31631280.876436986
[2022-04-12 14:28:36.400000]Total energy: 31623671.788451247
[2022-04-12 14:29:48.689215]Total energy: 31550913.377532113
[2022-04-12 14:31:16.432782]Total energy: 31673778.662230887
[2022-04-12 14:32:39.557609]Total energy: 31622946.85914751
[2022-04-12 14:33:55.850641]Total energy: 31596402.847832106
[2022-04-12 14:35:10.465238]Total energy: 31669219.408721954
[2022-04-12 14:36:24.076031]Total energy: 31623533.418658726
[2022-04-12 14:37:38.057281]Total energy: 31542604.116386592
[2022-04-12 14:38:52.659034]Total energy: 31602534.877975155
[2022-04-12 14:40:06.289316]Total energy: 31592107.07536458
[2022-04-12 14:41:32.901865]Total energy: 31595044.295212485
[2022-04-12 14:42:57.577652]Total energy: 31584063.35864991
[2022-04-12 14:44:12.863271]Total energy: 31588166.117877062
[2022-04-12 14:45:26.138947]Total energy: 31589900.546033505
[2022-04-12 14:46:39.612627]Total energy: 31529211.845680304
[2022-04-12 14:47:52.408206]Total energy: 31591684.011560064
[2022-04-12 14:49:05.087935]Total energy: 31528150.95755963
[2022-04-12 14:50:18.165126]Total energy: 31572722.246048402
[2022-04-12 14:51:33.460948]Total energy: 31582595.647433434
[2022-04-12 14:52:47.125760]Total energy: 31594872.607506186
[2022-04-12 14:54:00.974681]Total energy: 31585995.4839168
[2022-04-12 14:55:14.986088]Total energy: 31581413.34663268
[2022-04-12 14:56:30.196168]Total energy: 31590762.653881803
[2022-04-12 14:57:45.259004]Total energy: 31559407.067403454
[2022-04-12 14:58:59.304843]Total energy: 31605334.8659058
[2022-04-12 15:00:13.345125]Total energy: 31598953.914345857
[2022-04-12 15:01:35.314357]Total energy: 31566761.92460071
[2022-04-12 15:02:50.539538]Total energy: 31569387.90218493
[2022-04-12 15:04:04.258209]Total energy: 31575947.69546212
[2022-04-12 15:05:16.824311]Total energy: 31595794.77305515
[2022-04-12 15:06:32.798247]Total energy: 31590784.929230645
[2022-04-12 15:07:46.372107]Total energy: 31582842.86359383
[2022-04-12 15:08:59.813432]Total energy: 31589301.52301934
[2022-04-12 15:10:17.151478]Total energy: 31537871.870780393
[2022-04-12 15:11:30.201023]Total energy: 31552362.62356725
[2022-04-12 15:12:44.019911]Total energy: 31615194.102170598
[2022-04-12 15:13:57.370564]Total energy: 31614299.560889244
[2022-04-12 15:15:10.423614]Total energy: 31536896.691690736
[2022-04-12 15:16:27.592918]Total energy: 31590659.204861686
[2022-04-12 15:17:41.981691]Total energy: 31600798.541267168
[2022-04-12 15:18:56.234298]Total energy: 31577339.803519692
[2022-04-12 15:20:12.350625]Total energy: 31592360.576922562
[2022-04-12 15:21:40.040954]Total energy: 31619279.049510386
[2022-04-12 15:23:02.272891]Total energy: 31645821.174995527
[2022-04-12 15:24:22.032539]Total energy: 31575942.633074157
[2022-04-12 15:25:35.017183]Total energy: 31575705.23408755
[2022-04-12 15:26:48.714046]Total energy: 31573834.128056172
[2022-04-12 15:28:01.245912]Total energy: 31604556.470544927
[2022-04-12 15:29:15.727909]Total energy: 31614909.060465362
[2022-04-12 15:30:50.323766]Total energy: 31575707.554963734
[2022-04-12 15:32:11.716245]Total energy: 31582107.42537042
[2022-04-12 15:33:30.992410]Total energy: 31541283.42034158
[2022-04-12 15:34:47.201498]Total energy: 31576089.967164487
[2022-04-12 15:36:01.569581]Total energy: 31568458.07562825
[2022-04-12 15:37:18.966630]Total energy: 31564332.13225342
[2022-04-12 15:38:36.038496]Total energy: 31594375.308784615
[2022-04-12 15:39:49.983752]Total energy: 31588006.0240698
[2022-04-12 15:41:13.517656]Total energy: 31554067.801435553
[2022-04-12 15:42:32.846863]Total energy: 31624025.91318965
[2022-04-12 15:43:49.492561]Total energy: 31592129.95096993
[2022-04-12 15:45:03.939770]Total energy: 31555180.64092707
[2022-04-12 15:46:17.476474]Total energy: 31567248.774481397
[2022-04-12 15:47:31.223627]Total energy: 31558521.92689983
[2022-04-12 15:48:44.753869]Total energy: 31587955.334430654
[2022-04-12 15:49:57.905561]Total energy: 31563263.69271114
[2022-04-12 15:51:17.074813]Total energy: 31613790.05129284
[2022-04-12 15:52:29.793260]Total energy: 31543429.398735564
[2022-04-12 15:53:59.555113]Total energy: 31596260.44266783
[2022-04-12 15:55:17.034383]Total energy: 31595304.812570687
[2022-04-12 15:56:38.100814]Total energy: 31618896.500774432
[2022-04-12 15:57:51.535949]Total energy: 31517998.529129896
[2022-04-12 15:59:04.961684]Total energy: 31597960.861128822
[2022-04-12 16:00:18.070180]Total energy: 31578430.31568393
[2022-04-12 16:01:31.876033]Total energy: 31586131.09268868
[2022-04-12 16:03:24.660590]Total energy: 31637488.457676217
[2022-04-12 16:04:40.300998]Total energy: 31595317.550807167
[2022-04-12 16:05:53.179717]Total energy: 31600628.843100503
[2022-04-12 16:07:06.634551]Total energy: 31589243.992488515
[2022-04-12 16:08:20.911611]Total energy: 31634290.916395135
[2022-04-12 16:09:38.975639]Total energy: 31601021.78302603
[2022-04-12 16:11:10.642635]Total energy: 31634541.209048282
[2022-04-12 16:12:49.690838]Total energy: 31554695.79438358
[2022-04-12 16:14:05.254828]Total energy: 31642402.633473445
[2022-04-12 16:15:18.623783]Total energy: 31615184.72189439
[2022-04-12 16:16:33.087208]Total energy: 31574913.012346834
[2022-04-12 16:17:49.315129]Total energy: 31600305.45196924
[2022-04-12 16:19:02.424068]Total energy: 31598385.86626911
[2022-04-12 16:20:15.593167]Total energy: 31599113.473024826
[2022-04-12 16:21:37.503982]Total energy: 31607751.89554644
[2022-04-12 16:22:57.094974]Total energy: 31553267.63767871
[2022-04-12 16:24:09.522292]Total energy: 31549197.91566955
[2022-04-12 16:25:25.850825]Total energy: 31567898.17869018
[2022-04-12 16:26:38.949212]Total energy: 31599910.95220331
[2022-04-12 16:27:52.136638]Total energy: 31601281.198816236
[2022-04-12 16:29:05.468937]Total energy: 31609953.569140397
[2022-04-12 16:30:19.752884]Total energy: 31612423.46403551
[2022-04-12 16:31:41.782181]Total energy: 31528129.61836378
[2022-04-12 16:33:01.807861]Total energy: 31571270.097568117
[2022-04-12 16:34:14.692329]Total energy: 31560847.162119273
[2022-04-12 16:35:27.789898]Total energy: 31576420.850966357
[2022-04-12 16:36:41.295327]Total energy: 31564601.395127695
[2022-04-12 16:37:54.444254]Total energy: 31544117.351883586
[2022-04-12 16:39:10.876542]Total energy: 31566656.582394067
[2022-04-12 16:40:25.424978]Total energy: 31591881.14078542
[2022-04-12 16:41:48.623961]Total energy: 31562336.590045024
[2022-04-12 16:43:20.422374]Total energy: 31597023.266906638
[2022-04-12 16:44:39.315915]Total energy: 31616245.58392069
[2022-04-12 16:45:52.839892]Total energy: 31626087.153926127
[2022-04-12 16:47:06.230149]Total energy: 31572061.945910703
[2022-04-12 16:48:19.261354]Total energy: 31544046.895306043
[2022-04-12 16:49:33.518720]Total energy: 31625455.614911146
[2022-04-12 16:50:52.542370]Total energy: 31560843.57725267
[2022-04-12 16:52:10.917147]Total energy: 31549168.082125325
[2022-04-12 16:53:23.728939]Total energy: 31587433.939179223
[2022-04-12 16:54:36.660727]Total energy: 31571769.105451662
[2022-04-12 16:55:53.369482]Total energy: 31544046.534724157
[2022-04-12 16:57:08.112638]Total energy: 31561317.611000177
[2022-04-12 16:58:20.517317]Total energy: 31585771.138578795
[2022-04-12 16:59:34.050435]Total energy: 31517031.898815155
[2022-04-12 17:01:05.977679]Total energy: 31552985.690928437
[2022-04-12 17:02:29.212218]Total energy: 31556611.73757504
[2022-04-12 17:03:47.842203]Total energy: 31576319.096803274
[2022-04-12 17:05:00.883139]Total energy: 31538813.962711196
[2022-04-12 17:06:15.859648]Total energy: 31485787.651311826
[2022-04-12 17:07:28.971562]Total energy: 31536472.803059008
[2022-04-12 17:08:42.324154]Total energy: 31603157.76425151
[2022-04-12 17:10:18.994143]Total energy: 31551360.175876368
[2022-04-12 17:12:06.836469]Total energy: 31592475.146725934
[2022-04-12 17:13:22.330348]Total energy: 31521985.918355726
[2022-04-12 17:14:35.872442]Total energy: 31540448.083349496
[2022-04-12 17:15:49.918313]Total energy: 31587647.058593825
[2022-04-12 17:17:04.044475]Total energy: 31624787.745670456
[2022-04-12 17:18:17.132106]Total energy: 31540598.872754503
[2022-04-12 17:19:31.758364]Total energy: 31557587.866795063
[2022-04-12 17:20:56.898329]Total energy: 31572933.70137751
[2022-04-12 17:22:15.440481]Total energy: 31543524.698585045
[2022-04-12 17:23:29.203520]Total energy: 31562317.94118051
[2022-04-12 17:24:42.628482]Total energy: 31496413.76551319
[2022-04-12 17:25:55.736274]Total energy: 31593263.497960333
[2022-04-12 17:27:09.151359]Total energy: 31558723.005043995
[2022-04-12 17:28:22.853322]Total energy: 31586778.26103487
[2022-04-12 17:29:36.563047]Total energy: 31558646.719176624
[2022-04-12 17:31:10.225009]Total energy: 31571343.89658869
[2022-04-12 17:32:34.240995]Total energy: 31582958.886552975
